,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
24,2023-07-06,STK,Columbia Seligman Premium Technology Gr,Equity-Covered-Call Funds,30.16,27.29,0.1052
25,2023-07-06,EOI,Eaton Vance Enhanced Equity Income,Equity-Covered-Call Funds,16.22,16.43,-0.0128
26,2023-07-06,EOS,Eaton Vance Enhanced Equity Income II,Equity-Covered-Call Funds,17.8,18.42,-0.0337
27,2023-07-06,ETY,Eaton Vance Tax-Managed Divrs Equity Inc,Equity-Covered-Call Funds,12.17,12.33,-0.013000000000000001
28,2023-07-06,ETB,Eaton Vance Tax-Managed Buy-Write Income,Equity-Covered-Call Funds,13.75,14.16,-0.028999999999999998
29,2023-07-06,ETV,Eaton Vance Tax-Managed Buy-Write Opp,Equity-Covered-Call Funds,12.81,13.16,-0.026600000000000002
30,2023-07-06,ETW,Eaton Vance Tx-Mgd Glbl Buy-Write Opp,Equity-Covered-Call Funds,8.11,8.9,-0.0888
31,2023-07-06,EXG,Eaton Vance Tax-Mgd Glb Divrs Equity Inc,Equity-Covered-Call Funds,7.78,8.55,-0.0901
32,2023-07-06,ETJ,Eaton Vance Risk-Mgd Divers Eq Inc,Equity-Covered-Call Funds,8.28,8.5,-0.0259
33,2023-07-06,BOE,BlackRock Enhanced Glbl Div Trust,Equity-Covered-Call Funds,9.89,11.42,-0.134
34,2023-07-06,BDJ,BlackRock Enhanced Dividend Achievers,Equity-Covered-Call Funds,8.24,8.78,-0.061500000000000006
35,2023-07-06,BGY,BlackRock Enhanced Intl Div Trust,Equity-Covered-Call Funds,5.32,6.08,-0.125
36,2023-07-06,CII,BlackRock Enhanced Capital and Income,Equity-Covered-Call Funds,18.38,19.06,-0.0357
37,2023-07-06,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.09,5.91,-0.1387
38,2023-07-06,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,9.36,8.13,0.15130000000000002
39,2023-07-06,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.0,14.06,-0.2888
40,2023-07-06,MXF,Mexico Fund,Equity-Emerging Market Equity,16.72,21.56,-0.2245
41,2023-07-06,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.07,5.92,-0.1436
42,2023-07-06,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,11.61,13.55,-0.1432
43,2023-07-06,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.47,11.27,-0.1597
44,2023-07-06,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.28,4.78,-0.10460000000000001
45,2023-07-06,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,8.99,10.6,-0.1519
46,2023-07-06,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.38,17.22,-0.1069
47,2023-07-06,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,11.76,13.75,-0.1447
48,2023-07-06,EEA,European Equity Fund,Equity-Global Equity,8.44,9.73,-0.1326
49,2023-07-06,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,12.81,13.17,-0.0273
50,2023-07-06,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.31,11.36,-0.0924
51,2023-07-06,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.59,5.29,-0.1323
52,2023-07-06,GLQ,Clough Global Equity,Equity-Global Equity,6.23,7.28,-0.1442
53,2023-07-06,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.41,18.02,-0.1448
54,2023-07-06,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,16.41,18.07,-0.0919
55,2023-07-06,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.12,9.34,-0.1306
56,2023-07-06,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.39,10.78,-0.12890000000000001
57,2023-07-06,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,38.52,36.73,0.0487
58,2023-07-06,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,19.31,20.56,-0.0608
59,2023-07-06,CEM,ClearBridge MLP and Midstream,Equity-MLP,34.22,40.26,-0.15
60,2023-07-06,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,29.45,34.26,-0.1404
61,2023-07-06,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,31.1926,36.52,-0.1459
62,2023-07-06,FIF,First Trust Energy Infrastructure,Equity-MLP,14.25,16.82,-0.1528
63,2023-07-06,FEN,First Trust Energy Income And Growth,Equity-MLP,13.37,15.25,-0.1233
64,2023-07-06,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,7.64,9.05,-0.1558
65,2023-07-06,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,5.95,7.04,-0.1548
66,2023-07-06,GER,Goldman Sachs MLP and Energy Rena. Fund,Equity-MLP,15.67,15.82,-0.009500000000000001
67,2023-07-06,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.2,9.74,-0.15810000000000002
68,2023-07-06,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.05,8.44,-0.16469999999999999
69,2023-07-06,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.83,7.6899999999999995,-0.1118
70,2023-07-06,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,29.29,35.59,-0.177
71,2023-07-06,NTG,Tortoise Midstream Energy Fund,Equity-MLP,34.2,40.22,-0.1497
72,2023-07-06,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,27.695,32.38,-0.1447
73,2023-07-06,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.52,10.95,-0.1306
74,2023-07-06,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.45,8.49,-0.1225
75,2023-07-06,NRO,Neuberger Real Estate Securities Income,Equity-Real Estate,3.06,3.45,-0.113
76,2023-07-06,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.33,5.95,-0.1042
77,2023-07-06,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,11.71,12.69,-0.07719999999999999
78,2023-07-06,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.48,11.76,-0.023799999999999998
79,2023-07-06,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,18.93,20.04,-0.0554
80,2023-07-06,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,14.22,16.08,-0.1157
81,2023-07-06,AWP,abrdn Global Premier Properties,Equity-Real Estate,3.95,4.18,-0.055
82,2023-07-06,PEO,Adams Natural Resources Fund,Equity-Sector Equity,20.33,24.11,-0.1568
83,2023-07-06,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,22.2,22.59,-0.0173
84,2023-07-06,BCX,BlackRock Resources&amp;Commodities Strategy,Equity-Sector Equity,8.85,10.38,-0.1474
85,2023-07-06,BST,BlackRock Science and Technology Trust,Equity-Sector Equity,34.06,33.86,0.0059
86,2023-07-06,BMEZ,BlackRock Health Sciences Term Trust,Equity-Sector Equity,16.22,18.73,-0.134
87,2023-07-06,BSTZ,BlackRock Science and Technology Term,Equity-Sector Equity,17.89,21.21,-0.1565
88,2023-07-06,BGR,BlackRock Energy and Resources,Equity-Sector Equity,11.77,13.33,-0.11699999999999999
89,2023-07-06,BME,BlackRock Health Sciences,Equity-Sector Equity,40.03,42.21,-0.0516
90,2023-07-06,UTF,Cohen &amp; Steers Infrastructure,Equity-Sector Equity,23.32,23.18,0.006
91,2023-07-06,DNP,DNP Select Income,Equity-Sector Equity,10.24,8.3755,0.22260000000000002
92,2023-07-06,DPG,Duff &amp; Phelps Utility and Infra Fund Inc,Equity-Sector Equity,9.96,11.1,-0.1027
93,2023-07-06,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.315,15.52,-0.2065
94,2023-07-06,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,13.54,16.11,-0.1595
95,2023-07-06,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,7.63,8.95,-0.1475
96,2023-07-06,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.72,3.82,-0.0262
97,2023-07-06,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.08,15.35,-0.0827
98,2023-07-06,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,9.73,11.78,-0.174
99,2023-07-06,GGT,Gabelli Multimedia,Equity-Sector Equity,6.64,3.99,0.6642
100,2023-07-06,GUT,Gabelli Utility Trust,Equity-Sector Equity,6.92,3.25,1.1292
101,2023-07-06,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.17,3.74,-0.1524
102,2023-07-06,BTO,JHancock Financial Opportunities,Equity-Sector Equity,27.32,24.16,0.1308
103,2023-07-06,UTG,Reaves Utility Income,Equity-Sector Equity,27.52,27.48,0.0015
104,2023-07-06,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Equity-Sector Equity,18.74,20.99,-0.1072
105,2023-07-06,HQH,Tekla Healthcare Investors,Equity-Sector Equity,16.98,19.68,-0.13720000000000002
106,2023-07-06,HQL,Tekla Life Sciences Investors,Equity-Sector Equity,13.29,15.58,-0.147
107,2023-07-06,THW,Tekla World Healthcare Fund,Equity-Sector Equity,13.76,12.39,0.1106
108,2023-07-06,NDP,"Tortoise Energy Independence Fund, Inc",Equity-Sector Equity,28.19,33.13,-0.1491
109,2023-07-06,AIO,Virtus AI &amp; Tech Opp Fund,Equity-Sector Equity,18.61,19.6,-0.050499999999999996
110,2023-07-06,ASA,ASA Gold and Precious Metals Limited,Equity-Sector Equity,14.58,17.14,-0.1494
111,2023-07-06,NXG,NXG NextGen Infrastructure Inc,Equity-Sector Equity,37.8,48.87,-0.22649999999999998
112,2023-07-06,BANX,ArrowMark Financial Corp,Equity-Sector Equity,16.29,21.42,-0.2254
113,2023-07-06,SWZ,Swiss Helvetia,Equity-Single-Country Equity,8.11,9.45,-0.1418
114,2023-07-06,IAF,abrdn Australia Equity Fund Inc,Equity-Single-Country Equity,4.22,4.68,-0.0983
115,2023-07-06,GF,New Germany,Equity-Single-Country Equity,8.65,10.21,-0.1528
116,2023-07-06,ASG,Liberty All-Star Growth,Equity-U.S. Equity,5.34,5.56,-0.039599999999999996
117,2023-07-06,USA,Liberty All-Star Equity,Equity-U.S. Equity,6.4,6.33,0.0111
118,2023-07-06,HIE,Miller/Howard High Income Equity Fund,Equity-U.S. Equity,10.03,10.68,-0.060899999999999996
119,2023-07-06,NBXG,Neuberger Brmn Nxt Gnrtn Cnnctvty,Equity-U.S. Equity,10.64,13.05,-0.18469999999999998
120,2023-07-06,CUBA,Herzfeld Caribbean Basin,Equity-U.S. Equity,3.8600000000000003,4.88,-0.209
121,2023-07-06,GAB,Gabelli Equity,Equity-U.S. Equity,5.68,5.21,0.0902
122,2023-07-06,GDV,Gabelli Dividend &amp; Income,Equity-U.S. Equity,20.83,24.74,-0.158
123,2023-07-06,FXBY,FOXBY CORP,Equity-U.S. Equity,13.0,20.46,-0.36460000000000004
124,2023-07-06,GAM,General American Investors,Equity-U.S. Equity,41.02,49.78,-0.17600000000000002
125,2023-07-06,ADX,Adams Diversified Equity Fund,Equity-U.S. Equity,16.79,19.8,-0.152
126,2023-07-06,BIGZ,BlackRock Innovat and Growth Term Trust,Equity-U.S. Equity,7.75,9.19,-0.1567
127,2023-07-06,STEW,SRH Total Return Fund,Equity-U.S. Equity,13.17,16.25,-0.1895
128,2023-07-06,RVT,Royce Value Trust,Equity-U.S. Equity,13.47,15.31,-0.1202
129,2023-07-06,RMT,Royce Micro-Cap Trust,Equity-U.S. Equity,8.51,9.71,-0.12359999999999999
130,2023-07-06,FUND,Sprott Focus Trust,Equity-U.S. Equity,7.808,8.32,-0.061500000000000006
131,2023-07-06,JCE,Nuveen Core Equity Alpha,Equity-U.S. Equity,12.57,13.14,-0.0434
132,2023-07-06,CLM,Cornerstone Strategic Value,Equity-U.S. Equity,8.38,7.05,0.1887
133,2023-07-06,CRF,Cornerstone Total Return Fund,Equity-U.S. Equity,8.01,6.77,0.1832
134,2023-07-06,CET,Central Securities Corporation,Equity-U.S. Equity,36.08,44.18,-0.1833
135,2023-07-06,SPE,Special Opportunities,Equity-U.S. Equity,11.18,13.51,-0.1725
136,2023-07-06,GRF,Eagle Capital Growth,Equity-U.S. Equity,8.52,10.33,-0.1752
137,2023-07-06,ECF,Ellsworth Growth and Income Fund,Fixed Income - Taxable-Convertibles,8.44,9.67,-0.1272
138,2023-07-06,CHI,Calamos Convertible Opp Inc,Fixed Income - Taxable-Convertibles,10.82,10.17,0.0639
139,2023-07-06,CHY,Calamos Convertible &amp; High Income Fund,Fixed Income - Taxable-Convertibles,10.93,10.73,0.0186
140,2023-07-06,CCD,Calamos Dynamic Convertible and Income,Fixed Income - Taxable-Convertibles,21.05,19.94,0.0557
141,2023-07-06,AVK,Advent Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,11.37,12.42,-0.08449999999999999
142,2023-07-06,BCV,Bancroft Fund,Fixed Income - Taxable-Convertibles,16.8052,19.68,-0.1461
143,2023-07-06,NCZ,Virtus Convertible &amp; Income Fund II,Fixed Income - Taxable-Convertibles,3.01,3.42,-0.1199
144,2023-07-06,NCV,Virtus Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,3.36,3.84,-0.125
145,2023-07-06,PCF,High Income Securities,Fixed Income - Taxable-Convertibles,6.35,7.45,-0.1477
146,2023-07-06,EDD,Morgan Stanley Emrgng Mkts Domestic Debt,Fixed Income - Taxable-Emerging Market Income,4.68,5.48,-0.146
147,2023-07-06,MSD,Morgan Stanley Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,6.44,7.47,-0.1379
148,2023-07-06,TEI,Templeton Emerg Mkts Income,Fixed Income - Taxable-Emerging Market Income,5.09,5.66,-0.1007
149,2023-07-06,EMD,Western Asset Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,8.65,10.04,-0.1384
150,2023-07-06,EDF,Virtus Stone Harbor Emerging Markets Inc,Fixed Income - Taxable-Emerging Market Income,4.61,4.27,0.0796
151,2023-07-06,EDI,Virtus Stone Harbor Emg Mkts Total Inc,Fixed Income - Taxable-Emerging Market Income,5.27,5.08,0.0374
152,2023-07-06,PPT,Putnam Premier Income,Fixed Income - Taxable-Global Income,3.55,3.78,-0.0608
153,2023-07-06,JGH,Nuveen Global High Income Fund,Fixed Income - Taxable-Global Income,11.23,12.61,-0.1094
154,2023-07-06,PDO,PIMCO Dynamic Income Opportunities Fund,Fixed Income - Taxable-Global Income,13.09,12.67,0.0331
155,2023-07-06,GDO,Western Asset Global Corp Defined Opp,Fixed Income - Taxable-Global Income,12.22,12.84,-0.0483
156,2023-07-06,GIM,Templeton Global Income,Fixed Income - Taxable-Global Income,4.15,4.51,-0.07980000000000001
157,2023-07-06,MMT,MFS Multimarket Income,Fixed Income - Taxable-Global Income,4.47,4.9,-0.08779999999999999
158,2023-07-06,MIN,MFS® Intermediate Income,Fixed Income - Taxable-Global Income,2.74,2.91,-0.0584
159,2023-07-06,FAM,First Trust/abrdn Global Opp Inc,Fixed Income - Taxable-Global Income,6.08,6.6899999999999995,-0.09119999999999999
160,2023-07-06,FAX,abrdn Asia-Pacific Income Fund Inc,Fixed Income - Taxable-Global Income,2.73,3.11,-0.1222
161,2023-07-06,FCO,"abrdn Global Income Fund, Inc.",Fixed Income - Taxable-Global Income,5.76,4.09,0.4083
162,2023-07-06,ASGI,abrdn Global Infrastructure Income Fund,Fixed Income - Taxable-Global Income,17.64,20.72,-0.14859999999999998
163,2023-07-06,BWG,BrandywineGLOBAL  Global Inc Opp Fund,Fixed Income - Taxable-Global Income,8.08,9.27,-0.1284
164,2023-07-06,DSL,DoubleLine Income Solutions Fund,Fixed Income - Taxable-Global Income,11.83,11.71,0.0102
165,2023-07-06,RA,Brookfield Real Assets Income Fund Inc.,Fixed Income - Taxable-High Yield,16.96,14.75,0.14980000000000002
166,2023-07-06,DHF,BNY Mellon High Yield Strategies Fund,Fixed Income - Taxable-High Yield,2.19,2.5300000000000002,-0.1344
167,2023-07-06,CIK,Credit Suisse Asset Mgmt Income,Fixed Income - Taxable-High Yield,2.93,2.82,0.039
168,2023-07-06,DHY,Credit Suisse High Yield Bond Fund,Fixed Income - Taxable-High Yield,1.8900000000000001,2.08,-0.0913
169,2023-07-06,AWF,AllianceBernstein Global High Income,Fixed Income - Taxable-High Yield,9.85,10.45,-0.0574
170,2023-07-06,AIF,Apollo Tactical Income Fund Inc.,Fixed Income - Taxable-High Yield,12.63,14.4495,-0.1259
171,2023-07-06,BGH,Barings Global Short Duration High Yield,Fixed Income - Taxable-High Yield,13.13,14.6,-0.1007
172,2023-07-06,HYT,BlackRock Corporate High Yield Fund,Fixed Income - Taxable-High Yield,8.84,9.3,-0.0495
173,2023-07-06,FSD,First Trust High Inc Long/Short,Fixed Income - Taxable-High Yield,11.18,12.33,-0.0933
174,2023-07-06,FTHY,FIRST TRUST HY OPPORTUNITIES 2027 Term,Fixed Income - Taxable-High Yield,13.46,15.24,-0.1168
175,2023-07-06,KIO,KKR Income Opportunities Fund,Fixed Income - Taxable-High Yield,11.66,12.87,-0.094
176,2023-07-06,IHIT,Invesco High Income 2023 Target Term,Fixed Income - Taxable-High Yield,7.4,7.96,-0.0704
177,2023-07-06,IHTA,Invesco High Income 2024 Target Term,Fixed Income - Taxable-High Yield,7.03,7.79,-0.09759999999999999
178,2023-07-06,VLT,Invesco High Income II,Fixed Income - Taxable-High Yield,10.47,11.31,-0.07429999999999999
179,2023-07-06,MCR,MFS® Charter Income,Fixed Income - Taxable-High Yield,6.21,6.72,-0.0759
180,2023-07-06,CIF,MFS® Intermediate High Income,Fixed Income - Taxable-High Yield,1.65,1.7999999999999998,-0.0833
181,2023-07-06,NHS,Neuberger Berman High Yield Strategies,Fixed Income - Taxable-High Yield,7.51,7.98,-0.058899999999999994
182,2023-07-06,JLS,Nuveen Mortgage and Income Fund,Fixed Income - Taxable-High Yield,16.0,18.91,-0.1539
183,2023-07-06,EAD,Allspring Inc Opp,Fixed Income - Taxable-High Yield,6.39,7.04,-0.09230000000000001
184,2023-07-06,DMO,Western Asset Mortgage Opp Fund Inc.,Fixed Income - Taxable-High Yield,10.32,11.99,-0.1393
185,2023-07-06,EHI,Western Asset Global High Income,Fixed Income - Taxable-High Yield,7.42,7.32,0.0137
186,2023-07-06,HIX,Western Asset High Income II,Fixed Income - Taxable-High Yield,4.85,4.6899999999999995,0.0341
187,2023-07-06,HIO,Western Asset High Income Opportunity,Fixed Income - Taxable-High Yield,3.8,4.23,-0.1017
188,2023-07-06,HYI,Western Asset High Yield Defined Opps,Fixed Income - Taxable-High Yield,11.96,12.37,-0.0331
189,2023-07-06,ISD,"PGIM High Yield Bond Fund, Inc.",Fixed Income - Taxable-High Yield,12.22,13.48,-0.0935
190,2023-07-06,GHY,"PGIM Global High Yield Fund, Inc.",Fixed Income - Taxable-High Yield,11.06,12.38,-0.1066
191,2023-07-06,SDHY,PGIM Short Duration High Yield Opps,Fixed Income - Taxable-High Yield,14.93,16.96,-0.1197
192,2023-07-06,JHAA,Nuveen Corporate Income 2023 Target Term,Fixed Income - Taxable-High Yield,9.36,9.58,-0.023
193,2023-07-06,RSF,RiverNorth Capital and Inc Fund,Fixed Income - Taxable-High Yield,15.336,16.65,-0.0789
194,2023-07-06,OPP,RiverNorth/DoubleLine Strategic Opp Fund,Fixed Income - Taxable-High Yield,8.36,9.52,-0.12179999999999999
195,2023-07-06,HNW,Pioneer Diversified High Income,Fixed Income - Taxable-High Yield,10.15,11.73,-0.13470000000000001
196,2023-07-06,PHT,Pioneer High Income,Fixed Income - Taxable-High Yield,6.71,7.58,-0.1148
197,2023-07-06,HYB,New America High-Income,Fixed Income - Taxable-High Yield,6.55,7.85,-0.1656
198,2023-07-06,EIC,Eagle Point Income Co Inc,Fixed Income - Taxable-High Yield,13.22,12.72,0.0525
199,2023-07-06,MPV,Barings Participation Invs,Fixed Income - Taxable-High Yield,12.9186,15.45,-0.1484
200,2023-07-06,MCI,Barings Corporate Investors,Fixed Income - Taxable-High Yield,15.09,16.85,-0.08710000000000001
201,2023-07-06,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.15,12.49,-0.0272
202,2023-07-06,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.7284,10.21,-0.0472
203,2023-07-06,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.08,11.09,-0.0911
204,2023-07-06,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.58,10.72,-0.0131
205,2023-07-06,MGF,MFS® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.2,3.39,-0.055999999999999994
206,2023-07-06,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,14.77,15.81,-0.0658
207,2023-07-06,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.822,17.14,-0.07690000000000001
208,2023-07-06,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.53,13.84,-0.0947
209,2023-07-06,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.67,11.58,-0.0786
210,2023-07-06,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.2312,12.12,-0.0733
211,2023-07-06,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.12,3.39,-0.0796
212,2023-07-06,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,9.85,11.64,-0.15380000000000002
213,2023-07-06,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.79,6.31,-0.0824
214,2023-07-06,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.27,11.02,0.20420000000000002
215,2023-07-06,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.61,4.26,0.3169
216,2023-07-06,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,14.16,10.75,0.3172
217,2023-07-06,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.5999,16.99,-0.023
218,2023-07-06,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.24,9.55,-0.13720000000000002
219,2023-07-06,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,8.8,10.23,-0.1398
220,2023-07-06,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.6099,12.5,-0.0712
221,2023-07-06,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.35,11.09,-0.0667
222,2023-07-06,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.27,9.8,-0.0541
223,2023-07-06,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.79,6.73,0.4547
224,2023-07-06,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.18,7.06,-0.1246
225,2023-07-06,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,12.84,13.56,-0.053099999999999994
226,2023-07-06,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.25,10.32,-0.10369999999999999
227,2023-07-06,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,9.75,10.66,-0.08539999999999999
228,2023-07-06,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.63,14.27,0.0252
229,2023-07-06,DLY,DoubleLine Yield Opportunities Fund,Fixed Income - Taxable-Multi-Sector,14.4,15.05,-0.0432
230,2023-07-06,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.28,14.3,-0.0014000000000000002
231,2023-07-06,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.59,7.95,-0.0453
232,2023-07-06,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,4.83,6.67,-0.2759
233,2023-07-06,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,15.91,12.31,0.2924
234,2023-07-06,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,5.03,4.47,0.1253
235,2023-07-06,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.22,7.6899999999999995,0.0689
236,2023-07-06,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.24,6.78,0.0678
