,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
36,2023-07-11,CII,BlackRock Enhanced Capital and Income,Equity-Covered-Call Funds,18.83,19.09,-0.0136
37,2023-07-11,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.17,6.03,-0.1426
38,2023-07-11,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,9.24,8.45,0.0935
39,2023-07-11,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.22,14.4,-0.2903
40,2023-07-11,MXF,Mexico Fund,Equity-Emerging Market Equity,17.04,22.11,-0.2293
41,2023-07-11,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.14,6.02,-0.1462
42,2023-07-11,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,11.92,13.89,-0.1418
43,2023-07-11,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.64,11.52,-0.1632
44,2023-07-11,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.37,4.81,-0.0915
45,2023-07-11,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.29,10.95,-0.1516
46,2023-07-11,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.31,17.28,-0.114
47,2023-07-11,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,12.0706,14.16,-0.1476
48,2023-07-11,EEA,European Equity Fund,Equity-Global Equity,8.47,9.93,-0.147
49,2023-07-11,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,12.83,13.46,-0.046799999999999994
50,2023-07-11,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.49,11.47,-0.08539999999999999
51,2023-07-11,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.6850000000000005,5.35,-0.1243
52,2023-07-11,GLQ,Clough Global Equity,Equity-Global Equity,6.24,7.39,-0.15560000000000002
53,2023-07-11,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,16.76,18.34,-0.0862
54,2023-07-11,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.19,9.44,-0.1324
55,2023-07-11,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.47,10.9,-0.13119999999999998
56,2023-07-11,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.62,18.18,-0.1408
57,2023-07-11,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,19.78,20.84,-0.0509
58,2023-07-11,CEM,ClearBridge MLP and Midstream,Equity-MLP,35.21,41.43,-0.1501
59,2023-07-11,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,30.37,35.23,-0.138
60,2023-07-11,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,31.87,37.47,-0.1495
61,2023-07-11,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,40.2,37.91,0.0604
62,2023-07-11,FIF,First Trust Energy Infrastructure,Equity-MLP,14.59,17.16,-0.14980000000000002
63,2023-07-11,FEN,First Trust Energy Income And Growth,Equity-MLP,13.72,15.5,-0.1148
64,2023-07-11,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,7.8,9.18,-0.1503
65,2023-07-11,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.1,7.18,-0.15039999999999998
66,2023-07-11,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.49,9.94,-0.1459
67,2023-07-11,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.27,8.64,-0.1586
68,2023-07-11,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.83,7.97,-0.14300000000000002
69,2023-07-11,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,30.14,36.45,-0.17309999999999998
70,2023-07-11,NTG,Tortoise Midstream Energy Fund,Equity-MLP,35.14,41.53,-0.1539
71,2023-07-11,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,27.7577,33.13,-0.16219999999999998
72,2023-07-11,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.695,11.05,-0.1226
73,2023-07-11,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.55,8.61,-0.1231
74,2023-07-11,NRO,Neuberger Real Estate Securities Income,Equity-Real Estate,3.13,3.51,-0.10830000000000001
75,2023-07-11,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.39,6.06,-0.1106
76,2023-07-11,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,11.79,12.75,-0.0753
77,2023-07-11,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.57,11.78,-0.0178
78,2023-07-11,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,19.29,20.08,-0.0393
79,2023-07-11,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,14.37,16.16,-0.1108
80,2023-07-11,AWP,abrdn Global Premier Properties,Equity-Real Estate,4.04,4.26,-0.0516
81,2023-07-11,PEO,Adams Natural Resources Fund,Equity-Sector Equity,21.27,25.23,-0.157
82,2023-07-11,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,23.18,22.68,0.022000000000000002
83,2023-07-11,BCX,BlackRock Resources&amp;Commodities Strategy,Equity-Sector Equity,9.15,10.6,-0.1368
84,2023-07-11,BST,BlackRock Science and Technology Trust,Equity-Sector Equity,34.26,33.92,0.01
85,2023-07-11,BMEZ,BlackRock Health Sciences Term Trust,Equity-Sector Equity,16.38,18.93,-0.13470000000000001
86,2023-07-11,BSTZ,BlackRock Science and Technology Term,Equity-Sector Equity,18.24,21.38,-0.1469
87,2023-07-11,BGR,BlackRock Energy and Resources,Equity-Sector Equity,12.14,13.64,-0.11
88,2023-07-11,BME,BlackRock Health Sciences,Equity-Sector Equity,39.98,42.19,-0.0524
89,2023-07-11,UTF,Cohen &amp; Steers Infrastructure,Equity-Sector Equity,23.5,23.08,0.0182
90,2023-07-11,NXG,NXG NextGen Infrastructure Inc,Equity-Sector Equity,38.52,49.03,-0.2144
91,2023-07-11,DNP,DNP Select Income,Equity-Sector Equity,10.33,8.406,0.2289
92,2023-07-11,DPG,Duff &amp; Phelps Utility and Infra Fund Inc,Equity-Sector Equity,9.99,11.15,-0.10400000000000001
93,2023-07-11,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,13.62,16.21,-0.1598
94,2023-07-11,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,7.79,8.96,-0.1306
95,2023-07-11,GGT,Gabelli Multimedia,Equity-Sector Equity,6.78,4.09,0.6577
96,2023-07-11,GUT,Gabelli Utility Trust,Equity-Sector Equity,6.96,3.27,1.1284
97,2023-07-11,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.7800000000000002,3.94,-0.0406
98,2023-07-11,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.27,15.54,-0.0817
99,2023-07-11,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,9.79,11.87,-0.1752
100,2023-07-11,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.37,15.64,-0.2091
101,2023-07-11,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.27,3.81,-0.1417
102,2023-07-11,BTO,JHancock Financial Opportunities,Equity-Sector Equity,27.34,25.01,0.0932
103,2023-07-11,UTG,Reaves Utility Income,Equity-Sector Equity,27.49,27.55,-0.0022
104,2023-07-11,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Equity-Sector Equity,18.68,20.96,-0.10880000000000001
105,2023-07-11,HQH,Tekla Healthcare Investors,Equity-Sector Equity,17.22,19.74,-0.1277
106,2023-07-11,HQL,Tekla Life Sciences Investors,Equity-Sector Equity,13.5,15.67,-0.13849999999999998
107,2023-07-11,THW,Tekla World Healthcare Fund,Equity-Sector Equity,13.72,12.35,0.1109
108,2023-07-11,NDP,"Tortoise Energy Independence Fund, Inc",Equity-Sector Equity,29.11,34.71,-0.1613
109,2023-07-11,AIO,Virtus AI &amp; Tech Opp Fund,Equity-Sector Equity,18.73,19.91,-0.0593
110,2023-07-11,ASA,ASA Gold and Precious Metals Limited,Equity-Sector Equity,15.16,17.92,-0.154
111,2023-07-11,BANX,ArrowMark Financial Corp,Equity-Sector Equity,16.26,21.42,-0.2268
112,2023-07-11,SWZ,Swiss Helvetia,Equity-Single-Country Equity,8.16,9.64,-0.1535
113,2023-07-11,GF,New Germany,Equity-Single-Country Equity,8.94,10.55,-0.15259999999999999
114,2023-07-11,IAF,abrdn Australia Equity Fund Inc,Equity-Single-Country Equity,4.26,4.76,-0.105
115,2023-07-11,ADX,Adams Diversified Equity Fund,Equity-U.S. Equity,16.8,19.92,-0.1566
116,2023-07-11,BIGZ,BlackRock Innovat and Growth Term Trust,Equity-U.S. Equity,7.95,9.36,-0.1506
117,2023-07-11,STEW,SRH Total Return Fund,Equity-U.S. Equity,13.32,16.47,-0.1913
118,2023-07-11,ASG,Liberty All-Star Growth,Equity-U.S. Equity,5.52,5.6899999999999995,-0.029900000000000003
119,2023-07-11,USA,Liberty All-Star Equity,Equity-U.S. Equity,6.61,6.45,0.0248
120,2023-07-11,HIE,Miller/Howard High Income Equity Fund,Equity-U.S. Equity,10.075,10.88,-0.07400000000000001
121,2023-07-11,NBXG,Neuberger Brmn Nxt Gnrtn Cnnctvty,Equity-U.S. Equity,10.96,13.29,-0.1753
122,2023-07-11,CUBA,Herzfeld Caribbean Basin,Equity-U.S. Equity,3.93,4.98,-0.2108
123,2023-07-11,GAB,Gabelli Equity,Equity-U.S. Equity,5.72,5.33,0.0732
124,2023-07-11,GDV,Gabelli Dividend &amp; Income,Equity-U.S. Equity,21.24,25.16,-0.1558
125,2023-07-11,GAM,General American Investors,Equity-U.S. Equity,41.51,50.21,-0.17329999999999998
126,2023-07-11,FXBY,FOXBY CORP,Equity-U.S. Equity,13.0,21.06,-0.38270000000000004
127,2023-07-11,RVT,Royce Value Trust,Equity-U.S. Equity,13.96,15.78,-0.1153
128,2023-07-11,RMT,Royce Micro-Cap Trust,Equity-U.S. Equity,8.83,10.01,-0.11789999999999999
129,2023-07-11,FUND,Sprott Focus Trust,Equity-U.S. Equity,8.02,8.6,-0.0674
130,2023-07-11,JCE,Nuveen Core Equity Alpha,Equity-U.S. Equity,12.82,13.23,-0.031
131,2023-07-11,CLM,Cornerstone Strategic Value,Equity-U.S. Equity,8.51,6.97,0.22089999999999999
132,2023-07-11,CRF,Cornerstone Total Return Fund,Equity-U.S. Equity,8.18,6.6899999999999995,0.2227
133,2023-07-11,CET,Central Securities Corporation,Equity-U.S. Equity,36.43,43.74,-0.1671
134,2023-07-11,GRF,Eagle Capital Growth,Equity-U.S. Equity,8.6,10.46,-0.1778
135,2023-07-11,SPE,Special Opportunities,Equity-U.S. Equity,11.21,13.47,-0.1678
136,2023-07-11,NCZ,Virtus Convertible &amp; Income Fund II,Fixed Income - Taxable-Convertibles,3.04,3.48,-0.1264
137,2023-07-11,NCV,Virtus Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,3.43,3.91,-0.12279999999999999
138,2023-07-11,AVK,Advent Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,11.77,12.64,-0.0688
139,2023-07-11,BCV,Bancroft Fund,Fixed Income - Taxable-Convertibles,17.75,20.1,-0.11689999999999999
140,2023-07-11,ECF,Ellsworth Growth and Income Fund,Fixed Income - Taxable-Convertibles,8.67,9.84,-0.1189
141,2023-07-11,PCF,High Income Securities,Fixed Income - Taxable-Convertibles,6.46,7.44,-0.1317
142,2023-07-11,CHI,Calamos Convertible Opp Inc,Fixed Income - Taxable-Convertibles,10.97,10.3,0.065
143,2023-07-11,CHY,Calamos Convertible &amp; High Income Fund,Fixed Income - Taxable-Convertibles,11.2,10.87,0.0304
144,2023-07-11,CCD,Calamos Dynamic Convertible and Income,Fixed Income - Taxable-Convertibles,21.43,20.23,0.0593
145,2023-07-11,EDD,Morgan Stanley Emrgng Mkts Domestic Debt,Fixed Income - Taxable-Emerging Market Income,4.79,5.51,-0.1307
146,2023-07-11,MSD,Morgan Stanley Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,6.43,7.47,-0.1392
147,2023-07-11,TEI,Templeton Emerg Mkts Income,Fixed Income - Taxable-Emerging Market Income,5.1,5.75,-0.113
148,2023-07-11,EMD,Western Asset Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,8.75,10.06,-0.13019999999999998
149,2023-07-11,EDF,Virtus Stone Harbor Emerging Markets Inc,Fixed Income - Taxable-Emerging Market Income,4.49,4.32,0.0394
150,2023-07-11,EDI,Virtus Stone Harbor Emg Mkts Total Inc,Fixed Income - Taxable-Emerging Market Income,5.17,5.12,0.0098
151,2023-07-11,PPT,Putnam Premier Income,Fixed Income - Taxable-Global Income,3.6100000000000003,3.8,-0.05
152,2023-07-11,JGH,Nuveen Global High Income Fund,Fixed Income - Taxable-Global Income,11.44,12.69,-0.09849999999999999
153,2023-07-11,PDO,PIMCO Dynamic Income Opportunities Fund,Fixed Income - Taxable-Global Income,13.21,12.74,0.0369
154,2023-07-11,GDO,Western Asset Global Corp Defined Opp,Fixed Income - Taxable-Global Income,12.44,12.94,-0.038599999999999995
155,2023-07-11,GIM,Templeton Global Income,Fixed Income - Taxable-Global Income,4.15,4.59,-0.0959
156,2023-07-11,MMT,MFS Multimarket Income,Fixed Income - Taxable-Global Income,4.47,4.92,-0.0915
157,2023-07-11,MIN,MFS® Intermediate Income,Fixed Income - Taxable-Global Income,2.74,2.92,-0.0616
158,2023-07-11,FAM,First Trust/abrdn Global Opp Inc,Fixed Income - Taxable-Global Income,6.0701,6.74,-0.09939999999999999
159,2023-07-11,BWG,BrandywineGLOBAL  Global Inc Opp Fund,Fixed Income - Taxable-Global Income,8.22,9.43,-0.1283
160,2023-07-11,DSL,DoubleLine Income Solutions Fund,Fixed Income - Taxable-Global Income,11.96,11.75,0.0179
161,2023-07-11,FAX,abrdn Asia-Pacific Income Fund Inc,Fixed Income - Taxable-Global Income,2.75,3.11,-0.1158
162,2023-07-11,FCO,"abrdn Global Income Fund, Inc.",Fixed Income - Taxable-Global Income,6.01,4.11,0.4623
163,2023-07-11,ASGI,abrdn Global Infrastructure Income Fund,Fixed Income - Taxable-Global Income,17.53,20.95,-0.1632
164,2023-07-11,AWF,AllianceBernstein Global High Income,Fixed Income - Taxable-High Yield,9.84,10.53,-0.0655
165,2023-07-11,AIF,Apollo Tactical Income Fund Inc.,Fixed Income - Taxable-High Yield,12.77,14.519,-0.12050000000000001
166,2023-07-11,BGH,Barings Global Short Duration High Yield,Fixed Income - Taxable-High Yield,13.34,14.68,-0.0913
167,2023-07-11,HYT,BlackRock Corporate High Yield Fund,Fixed Income - Taxable-High Yield,8.9,9.34,-0.0471
168,2023-07-11,RA,Brookfield Real Assets Income Fund Inc.,Fixed Income - Taxable-High Yield,16.8,14.64,0.1475
169,2023-07-11,DHF,BNY Mellon High Yield Strategies Fund,Fixed Income - Taxable-High Yield,2.2,2.52,-0.127
170,2023-07-11,CIK,Credit Suisse Asset Mgmt Income,Fixed Income - Taxable-High Yield,2.96,2.84,0.042300000000000004
171,2023-07-11,DHY,Credit Suisse High Yield Bond Fund,Fixed Income - Taxable-High Yield,1.9,2.09,-0.0909
172,2023-07-11,FSD,First Trust High Inc Long/Short,Fixed Income - Taxable-High Yield,11.32,12.41,-0.08779999999999999
173,2023-07-11,FTHY,FIRST TRUST HY OPPORTUNITIES 2027 Term,Fixed Income - Taxable-High Yield,13.55,15.34,-0.1167
174,2023-07-11,KIO,KKR Income Opportunities Fund,Fixed Income - Taxable-High Yield,11.76,12.98,-0.094
175,2023-07-11,IHIT,Invesco High Income 2023 Target Term,Fixed Income - Taxable-High Yield,7.49,7.96,-0.059000000000000004
176,2023-07-11,IHTA,Invesco High Income 2024 Target Term,Fixed Income - Taxable-High Yield,7.12,7.83,-0.0907
177,2023-07-11,VLT,Invesco High Income II,Fixed Income - Taxable-High Yield,10.55,11.39,-0.0737
178,2023-07-11,MCR,MFS® Charter Income,Fixed Income - Taxable-High Yield,6.16,6.75,-0.0874
179,2023-07-11,CIF,MFS® Intermediate High Income,Fixed Income - Taxable-High Yield,1.661,1.81,-0.0823
180,2023-07-11,NHS,Neuberger Berman High Yield Strategies,Fixed Income - Taxable-High Yield,7.59,8.05,-0.0571
181,2023-07-11,JLS,Nuveen Mortgage and Income Fund,Fixed Income - Taxable-High Yield,16.2099,19.02,-0.1477
182,2023-07-11,EAD,Allspring Inc Opp,Fixed Income - Taxable-High Yield,6.46,7.07,-0.0863
183,2023-07-11,DMO,Western Asset Mortgage Opp Fund Inc.,Fixed Income - Taxable-High Yield,10.63,11.99,-0.1134
184,2023-07-11,EHI,Western Asset Global High Income,Fixed Income - Taxable-High Yield,7.5998,7.36,0.0326
185,2023-07-11,HIX,Western Asset High Income II,Fixed Income - Taxable-High Yield,4.92,4.71,0.0446
186,2023-07-11,HIO,Western Asset High Income Opportunity,Fixed Income - Taxable-High Yield,3.84,4.25,-0.0965
187,2023-07-11,HYI,Western Asset High Yield Defined Opps,Fixed Income - Taxable-High Yield,11.7808,12.42,-0.051500000000000004
188,2023-07-11,ISD,"PGIM High Yield Bond Fund, Inc.",Fixed Income - Taxable-High Yield,12.42,13.6,-0.0868
189,2023-07-11,GHY,"PGIM Global High Yield Fund, Inc.",Fixed Income - Taxable-High Yield,11.28,12.45,-0.094
190,2023-07-11,SDHY,PGIM Short Duration High Yield Opps,Fixed Income - Taxable-High Yield,14.99,17.09,-0.1229
191,2023-07-11,JHAA,Nuveen Corporate Income 2023 Target Term,Fixed Income - Taxable-High Yield,9.37,9.59,-0.0229
192,2023-07-11,RSF,RiverNorth Capital and Inc Fund,Fixed Income - Taxable-High Yield,15.46,16.72,-0.0754
193,2023-07-11,OPP,RiverNorth/DoubleLine Strategic Opp Fund,Fixed Income - Taxable-High Yield,8.41,9.57,-0.12119999999999999
194,2023-07-11,HNW,Pioneer Diversified High Income,Fixed Income - Taxable-High Yield,10.19,11.77,-0.13419999999999999
195,2023-07-11,PHT,Pioneer High Income,Fixed Income - Taxable-High Yield,6.76,7.64,-0.1152
196,2023-07-11,HYB,New America High-Income,Fixed Income - Taxable-High Yield,6.59,7.79,-0.154
197,2023-07-11,EIC,Eagle Point Income Co Inc,Fixed Income - Taxable-High Yield,13.3,12.72,0.0726
198,2023-07-11,MPV,Barings Participation Invs,Fixed Income - Taxable-High Yield,13.04,15.45,-0.1404
199,2023-07-11,MCI,Barings Corporate Investors,Fixed Income - Taxable-High Yield,15.26,16.85,-0.0768
200,2023-07-11,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.15,12.54,-0.0311
201,2023-07-11,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.63,10.24,-0.0596
202,2023-07-11,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.14,11.1,-0.08650000000000001
203,2023-07-11,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.7,10.74,-0.0037
204,2023-07-11,MGF,MFS® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.211,3.4,-0.055600000000000004
205,2023-07-11,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,15.09,15.89,-0.050300000000000004
206,2023-07-11,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.71,17.2,-0.0866
207,2023-07-11,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.59,13.91,-0.0949
208,2023-07-11,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.73,11.65,-0.079
209,2023-07-11,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.16,12.19,-0.08449999999999999
210,2023-07-11,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.13,3.42,-0.0848
211,2023-07-11,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,9.98,11.7,-0.147
212,2023-07-11,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.8,6.34,-0.0852
213,2023-07-11,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.63,11.09,0.22899999999999998
214,2023-07-11,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.67,4.29,0.32170000000000004
215,2023-07-11,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,14.39,10.83,0.3287
216,2023-07-11,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.34,17.07,-0.042800000000000005
217,2023-07-11,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.3,9.6,-0.1354
218,2023-07-11,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,8.79,10.29,-0.1458
219,2023-07-11,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.658,12.56,-0.0718
220,2023-07-11,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.89,11.15,-0.0233
221,2023-07-11,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.43,9.85,-0.0426
222,2023-07-11,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.94,6.72,0.4792
223,2023-07-11,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.25,7.09,-0.1185
224,2023-07-11,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,12.91,13.62,-0.0521
225,2023-07-11,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.29,10.38,-0.105
226,2023-07-11,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,9.86,10.7,-0.0785
227,2023-07-11,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.83,14.35,0.0334
228,2023-07-11,DLY,DoubleLine Yield Opportunities Fund,Fixed Income - Taxable-Multi-Sector,14.65,15.13,-0.0317
229,2023-07-11,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.46,14.37,0.0063
230,2023-07-11,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.65,7.98,-0.0414
231,2023-07-11,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,4.95,6.6899999999999995,-0.2601
232,2023-07-11,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,16.13,12.4,0.30079999999999996
233,2023-07-11,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,5.07,4.49,0.1292
234,2023-07-11,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.3,7.74,0.0724
235,2023-07-11,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.27,6.82,0.066
236,2023-07-11,PDI,PIMCO Dynamic Income Fund,Fixed Income - Taxable-Multi-Sector,19.11,17.41,0.09759999999999999
