,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
10,THQ,-0.059699999999999996,10.84337,11.5323,0.18,25.88,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.73,-0.06,19.92,2026-06-30T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-06-30,XTHQX,Equity-Sector Equity,21.41,776.51,,Monthly,-0.03549,0.18,20.0,4.3426,,,3.02,,1050.845,True,True,False,False,True,False,,8.05,10.63,4.95,4.95,10.66,4.02,,,15.04,1904350,,,,,7.72,,18.11807,-0.7174200000000001,-1.6800000000000002,-2.54,-3.13,2026-06-30T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-06-23T00:00:00
11,ACP,-0.056299999999999996,16.8784,17.88462,0.0775,5.64,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.2,-0.06,5.51,2026-06-30T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-06-30,XACPX,Fixed Income - Taxable-Senior Loans,29.35,681.568,,Monthly,0.24096,0.0775,20.0,8.1151,,,3.94,,1022.199,True,False,False,False,True,False,,9.46,8.39,1.76,0.98,3.66,4.79,,,4.3,5458910,,,98.0285,,4.42,3.29,5.55444,-4.8671500000000005,-0.47000000000000003,-0.17,-0.36,2026-06-30T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-06-23T00:00:00
12,HQL,-0.1047,10.02237,11.1944,0.5599999999999999,78.5,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,20.01,0.25,22.35,2026-06-30T00:00:00,87911K100,abrdn Life Sciences Investors,2026-06-30,XHQLX,Equity-Sector Equity,0.01,617.198,,Quarterly,-0.09057,0.5599999999999999,15.0,,,,1.24,,689.441,True,True,False,False,True,False,,25.4,28.93,11.1,10.07,27.85,27.24,,,76.84,1312310,,,,,,,16.21046,-9.78368,-0.63,-0.78,-0.8200000000000001,2026-06-30T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
13,VFL,-0.08800000000000001,5.27704,5.78592,0.024,10.4,21,Morningstar US CEF Municipal,2,abrdn Inc.,True,10.37,-0.01,11.37,2026-06-30T00:00:00,24610T108,abrdn National Municipal Income Fund,2026-06-30,XVFLX,Fixed Income - Municipal-Municipal,41.49,127.323,,Monthly,0.30368,0.024,15.0,4.8812,,,3.87,,238.601,True,True,True,False,True,False,,3.7800000000000002,6.77,-1.43,-0.97,3.47,4.24,,,14.2,361670,10.06,,90.3757,,19.32,11.05,10.08823,-9.95626,1.31,1.4,1.29,2026-06-30T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2026-06-23T00:00:00
14,AOD,-0.0096,12.68012,12.8031,0.11,21.87,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.31,-0.02,10.41,2026-06-30T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-06-30,XAODX,Equity-Global Equity,0.77,1087.153,,Monthly,0.37773,0.11,20.0,,,,1.21,,1106.205,True,True,True,False,True,False,,14.27,20.65,8.07,10.81,9.73,12.41,,,31.85,4828830,,,,,,,9.71617,-4.46096,1.81,1.87,1.44,2026-06-30T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-06-23T00:00:00
15,THW,-0.0449,9.98147,10.45075,0.1167,53.0,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,13.4,0.09,14.03,2026-06-30T00:00:00,87911L108,abrdn World Healthcare Fund,2026-06-30,XTHWX,Equity-Sector Equity,17.48,541.096,,Monthly,-0.03887,0.1167,20.0,3.7749,,,1.46,,686.536,True,True,False,False,True,False,,16.19,10.95,9.32,7.39,14.11,11.03,,,46.58,1384040,,,,,7.37,,12.24837,-1.69291,-1.3900000000000001,-2.02,-1.5899999999999999,2026-06-30T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-06-23T00:00:00
16,ADX,-0.03,7.28929,7.51468,0.48,21.77,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,25.55,0.17,26.34,2026-06-30T00:00:00,006212104,Adams Diversified Equity Fund,2026-06-30,XADEX,Equity-U.S. Equity,0.0,3162.107,,Quarterly,0.0702,0.48,10.0,,,,0.49000000000000005,,3259.879,True,True,True,False,False,False,,20.56,27.69,12.91,16.99,10.67,13.97,,,27.53,2666400,,,,,,,23.04529,-6.26118,1.6600000000000001,1.6,1.51,2026-06-30T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-04-27T00:00:00
17,PEO,-0.09910000000000001,7.58017,8.41424,0.52,25.66,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,24.72,0.08,27.44,2026-06-30T00:00:00,00548F105,Adams Natural Resources Fund,2026-06-30,XPEOX,Equity-Sector Equity,0.7000000000000001,686.265,,Quarterly,0.30657,0.52,15.0,,,,0.62,,761.776,True,True,True,False,False,False,,11.74,15.59,15.79,17.61,18.14,18.34,,,26.05,731690,,,,,,,23.55525,-10.33935,0.47000000000000003,1.47,0.49,2026-06-30T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-04-27T00:00:00
18,AVK,-0.0839,9.83497,10.73588,0.1172,26.45,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,13.1,0.06,14.3,2026-06-30T00:00:00,00764C109,Advent Convertible & Income Fund,2026-06-30,XAVKX,Fixed Income - Taxable-Convertibles,35.67,578.349,,Monthly,0.17448,0.1172,25.0,5.5855,,,4.53,,981.35,True,True,False,False,False,False,,17.69,17.48,5.51,5.39,16.08,10.49,,,21.01,1510500,,,108.8431,,,,12.50939,-5.24697,-1.34,0.22,-0.66,2026-06-30T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-06-15T00:00:00
19,AWF,-0.0933,6.91901,7.63107,0.0655,6.85,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.3,0.05,11.36,2026-06-30T00:00:00,01879R106,AllianceBernstein Global High Income,2026-06-30,XAWFX,Fixed Income - Taxable-High Yield,0.8,888.166,,Monthly,0.35164,0.0655,15.0,6.5934,,,1.02,,987.453,True,False,False,False,False,False,,9.88,9.09,4.5,3.88,2.45,-0.37,,,0.51,2829220,,,97.594,,,,10.68594,-6.25864,-1.05,0.11,-0.41000000000000003,2026-06-30T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-06-04T00:00:00
20,AFB,-0.0708,4.90358,5.27748,0.050179999999999995,11.76,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,11.41,-0.08,12.28,2026-06-30T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-06-30,XAFBX,Fixed Income - Municipal-Municipal,38.36,327.98,,Monthly,0.27364,0.050179999999999995,15.0,5.1313,,,3.66,,572.638,True,True,True,False,False,False,,3.7,6.66,-0.96,-1.47,4.23,8.39,,,16.71,984610,,,98.8497,,19.48,12.43,10.80841,-9.19019,1.7000000000000002,0.46,1.11,2026-06-30T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-06-04T00:00:00
21,NFJ,-0.0709,7.46177,8.0316,0.305,29.0,3,Morningstar US CEF Covered Call,107,"Virtus Investment Advisers, LLC",True,15.19,0.15,16.35,2026-06-30T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-06-30,XNFJX,Equity-Covered-Call Funds,,1412.172,0.0,Quarterly,0.06142,0.305,25.0,2.0054,,,0.9600000000000001,,1520.014,False,True,True,False,True,False,,13.74,17.86,7.55,9.07,18.54,23.16,,,34.16,1855870,,,,,,,13.31046,-9.48622,1.75,0.86,1.22,2026-06-30T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-06-15T00:00:00
22,EOD,-0.06849999999999999,8.10899,8.70505,0.14211,27.01,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,6.53,0.03,7.01,2026-06-30T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-06-30,XEODX,Equity-Global Equity,13.6,281.22,,Quarterly,0.08622,0.14211,20.0,7.0851,,,2.45,,349.392,True,True,True,False,False,False,,22.79,25.77,12.88,12.82,12.43,17.11,,,32.4,1319290,,,,,,,5.94797,-8.67363,1.31,-0.01,0.67,2026-06-30T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-06-11T00:00:00
23,EAD,-0.0934,8.92887,9.84923,0.053349999999999995,4.86,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.5,0.03,7.17,2026-06-30T00:00:00,94987B105,Allspring Income Opps,2026-06-30,XEADX,Fixed Income - Taxable-High Yield,28.51,384.1,,Monthly,0.25876,0.053349999999999995,15.0,7.1187,,,3.5,,592.692,True,False,False,False,False,False,,9.03,9.76,3.38,3.14,1.35,-0.23,,,0.34,1714170,,,100.8922,,4.26,3.03,6.80202,-6.89789,-1.32,-0.23,-0.8200000000000001,2026-06-30T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-05-11T00:00:00
24,ERC,-0.065,8.8666,9.48274,0.07278,6.92,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,9.21,0.04,9.85,2026-06-30T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-06-30,XERCX,Fixed Income - Taxable-Limited Duration,30.1,258.376,,Monthly,0.35038,0.07278,20.0,6.8153,0.0,4.27,3.22,,395.33,True,False,True,True,False,False,,8.54,9.17,3.33,2.68,2.61,3.84,,,6.97,855340,,0.0,99.4196,,,,9.31141,-6.65229,0.14,1.56,1.1400000000000001,2026-06-30T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-06-11T00:00:00
25,ERH,-0.0757,8.04037,8.69876,0.08764,11.35,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,12.09,0.01,13.08,2026-06-30T00:00:00,94987E109,Allspring Util & High In,2026-06-30,XERHX,Hybrid-U.S. Allocation,20.62,106.781,,Monthly,0.1865,0.08764,20.0,7.1529,,,2.43,,145.525,True,False,True,False,False,False,,13.73,15.18,8.43,4.47,5.83,6.69,,,13.73,229440,,,101.0469,,3.77,2.99,12.12937,-7.9131800000000005,0.26,0.32,0.62,2026-06-30T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-06-11T00:00:00
26,FINS,-0.058100000000000006,10.15453,10.78125,0.11499999999999999,8.85,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.8,0.15,13.59,2026-06-30T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-06-30,XFINX,Hybrid-U.S. Allocation,21.64,427.736,,Monthly,0.38984,0.11499999999999999,20.0,6.773,,,2.92,,579.554,True,False,True,False,False,True,,10.61,13.71,3.2800000000000002,3.09,2.73,2.2,,,9.57,484570,,,99.7603,,,,13.01501,-5.84346,0.03,0.9,0.27,2026-06-30T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-06-16T00:00:00
27,ARDC,-0.0596,10.05212,10.68884,0.11249999999999999,1.3599999999999999,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.63,0.0,13.43,2026-06-30T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-06-30,XADCX,Fixed Income - Taxable-Senior Loans,40.91,302.691,,Monthly,0.59626,0.11249999999999999,20.0,8.4436,,,5.26,,544.697,True,False,False,False,False,False,,9.07,11.48,4.86,4.87,-1.62,0.13,,,-1.69,1139270,,,,,40.42,,13.39096,-5.32366,-0.21,1.28,0.72,2026-06-30T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-06-22T00:00:00
28,BANX,-0.0668,8.59189,9.20716,0.15,4.75,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,19.55,-0.3,21.1,2026-05-29T00:00:00,861780104,ArrowMark Financial Corp,2026-06-30,XBANX,Equity-Sector Equity,13.35,152.693,,Monthly,1.04616,0.15,25.0,10.9594,,,6.43,,188.827,True,False,False,False,False,True,,10.26,17.89,8.86,8.06,-0.02,-5.86,,,4.12,299580,,,107.4223,,,,20.64952,-5.27158,-0.49,0.6,-0.04,2026-06-30T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-06-23T00:00:00
29,ASA,-0.1593,0.12924,0.15373,0.04,75.7,8,Morningstar US CEF Sector Equity,13,ASA,False,52.04,-0.62,61.9,2026-06-30T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-06-30,XASAX,Equity-Sector Equity,,1003.847,,Semi-Annually,-0.26978,0.04,28.0,9.086,,,1.88,,1194.045,False,False,False,False,False,False,,52.64,52.09,19.78,19.44,-7.0,-12.73,,,65.04,0,,,,,,,54.13602,-11.64267,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2026-05-01T00:00:00
30,BCV,-0.11720000000000001,4.7554300000000005,5.38669,0.35,45.23,11,Morningstar US CEF Convertibles,59,Gabelli Funds LLC,False,25.99,0.34,29.44,2026-06-30T00:00:00,059695106,Bancroft Fund,2026-06-30,XBCVX,Fixed Income - Taxable-Convertibles,14.22,146.259,,Quarterly,0.01097,0.35,25.0,2.4446,,,1.31,,193.14,True,True,True,False,False,False,,21.14,23.5,5.74,4.58,23.78,21.08,,,46.01,196540,,,,,21.12,,22.64719,-11.7783,0.05,0.81,0.03,2026-06-30T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-06-15T00:00:00
31,MCI,0.0766,9.80993,9.11162,0.39999999999999997,4.99,14,Morningstar US CEF High Yield,14,Barings LLC,False,17.56,0.14,16.71,2026-03-31T00:00:00,06759X107,Barings Corporate Investors,2026-06-30,XMCIX,Fixed Income - Taxable-High Yield,21.78,360.433,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,428.013,True,False,False,False,False,False,,8.63,15.4,8.85,11.68,0.48,-0.99,,,-11.78,323570,,,92.3472,,,,19.75118,18.61922,-1.28,0.81,-0.68,2026-06-30T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2026-05-29T00:00:00
32,BGH,-0.055600000000000004,9.82987,10.40851,0.12229999999999999,5.44,14,Morningstar US CEF High Yield,14,Barings LLC,False,14.1,0.05,14.93,2026-06-30T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-06-30,XBGHX,Fixed Income - Taxable-High Yield,31.44,283.162,,Monthly,0.68354,0.12229999999999999,25.0,8.9323,,,3.93,,437.33,True,False,False,False,False,False,,11.45,14.41,5.83,6.41,2.95,-1.09,,,2.67,855360,,,97.8956,,,,14.95588,-2.23118,-0.98,0.09,-0.43,2026-06-30T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-06-18T00:00:00
33,MPV,0.12869999999999998,9.91957,8.7886,0.37,-2.49,14,Morningstar US CEF High Yield,14,Barings LLC,False,16.84,0.36,15.29,2026-03-31T00:00:00,06761A103,Barings Participation Invs,2026-06-30,XMPVX,Fixed Income - Taxable-High Yield,22.63,181.128,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,207.412,True,False,False,False,False,False,,-0.54,19.51,0.97,12.91,0.39,8.4,,,-9.08,158490,,,92.2129,,,,18.71367,13.63367,-0.23,-0.28,-0.27,2026-06-30T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2026-05-29T00:00:00
34,BXSY,-0.38280000000000003,3.74775,6.07251,0.26,37.12,26,Morningstar US CEF US Allocation,15,Bexil Corp,True,17.12636,-0.02,27.75,2026-06-30T00:00:00,25538A204,Bexil Investment Trust,2026-06-30,XBXIX,Hybrid-U.S. Allocation,8.84,221.573,,Quarterly,-0.06607,0.26,15.0,,,,1.9300000000000002,,359.017,True,True,False,False,True,False,,22.76,24.09,13.59,11.86,19.68,15.58,,,36.36,132030,,,,,1.11,,15.13217,-37.10092,-1.44,-0.46,-1.0,2026-06-30T00:00:00,1998-06-29T00:00:00,6/29/1998,899078400,2026-06-15T00:00:00
35,BMN,-0.0138,4.31696,4.37743,0.09375,8.92,21,Morningstar US CEF Municipal,16,BlackRock,False,25.7,0.01,26.06,2026-06-30T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-06-30,XBMNX,Fixed Income - Municipal-Municipal,24.35,157.995,,Monthly,0.55982,0.09375,25.0,5.0127,,14.51,2.16,,211.787,True,True,False,False,False,True,,4.96,5.84,,,3.31,0.33,,,9.12,110220,17.6,,101.483,,,,25.52708,-0.32837000000000005,-0.46,-1.16,-1.49,2026-06-30T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-06-15T00:00:00
36,BCAT,0.0698,20.78442,19.4275,0.25423,17.04,26,Morningstar US CEF US Allocation,16,BlackRock,True,15.93,-0.14,14.89,2026-06-30T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-06-30,XCATX,Hybrid-U.S. Allocation,5.18,1669.07,,Monthly,0.15272,0.25423,20.0,,,,1.4,,1560.104,True,True,True,False,True,True,,12.86,21.53,5.64,8.01,8.52,24.73,,,30.09,6202400,,,,,,,14.87467,-2.00871,2.14,1.32,1.49,2026-06-30T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-06-15T00:00:00
37,BHK,-0.044800000000000006,9.325,9.762270000000001,0.0746,4.46,15,Morningstar US CEF Investment Grade,16,BlackRock,True,9.17,0.01,9.6,2026-06-30T00:00:00,09249E101,BlackRock Core Bond,2026-06-30,XBHKX,Fixed Income - Taxable-Investment Grade,33.26,662.296,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.2035,,,3.34,,1038.86,True,False,False,False,True,False,,5.25,4.94,-1.73,-2.77,0.8,0.37,,,3.71,2890800,,,95.0924,,7.45,7.35,9.48517,-4.43593,-0.03,1.8900000000000001,0.67,2026-06-30T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-06-15T00:00:00
38,HYT,-0.06860000000000001,10.17193,10.92056,0.0779,6.41,14,Morningstar US CEF High Yield,16,BlackRock,True,8.56,0.01,9.19,2026-06-30T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-06-30,XHYTX,Fixed Income - Taxable-High Yield,20.07,1650.19,-0.113,Monthly,0.35117,0.0779,15.0,7.0359,,,2.33,,2216.561,True,False,False,False,True,False,,10.11,9.16,4.42,2.79,1.81,1.8399999999999999,,,-2.34,8102870,,,99.6367,,4.17,,9.08927,-4.4783,-0.75,0.78,0.33,2026-06-30T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-06-15T00:00:00
39,BTZ,-0.0684,9.17776,9.85127,0.0839,5.6,15,Morningstar US CEF Investment Grade,16,BlackRock,True,10.22,-0.03,10.97,2026-06-30T00:00:00,092508100,BlackRock Credit Allocation Income Trust,2026-06-30,XBTZX,Fixed Income - Taxable-Investment Grade,34.72,953.776,-0.11900000000000001,Monthly,0.5375800000000001,0.0839,25.0,5.9413,,19.89,3.37,,1568.19,True,False,False,False,True,False,,8.52,10.24,1.4100000000000001,0.66,1.12,-0.92,,,2.88,2399890,,,98.6559,,,,10.66617,-5.3936,-0.71,0.81,0.24,2026-06-30T00:00:00,2006-12-27T00:00:00,12/27/2006,1167177600,2026-06-15T00:00:00
