,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
20,2023-08-01,EOS,Eaton Vance Enhanced Equity Income II,Equity-Covered-Call Funds,18.44,19.15,-0.0356
21,2023-08-01,ETY,Eaton Vance Tax-Managed Divrs Equity Inc,Equity-Covered-Call Funds,12.45,12.6,-0.0103
22,2023-08-01,ETB,Eaton Vance Tax-Managed Buy-Write Income,Equity-Covered-Call Funds,13.77,14.37,-0.0418
23,2023-08-01,ETV,Eaton Vance Tax-Managed Buy-Write Opp,Equity-Covered-Call Funds,13.25,13.38,-0.009000000000000001
24,2023-08-01,ETW,Eaton Vance Tx-Mgd Glbl Buy-Write Opp,Equity-Covered-Call Funds,8.29,9.16,-0.092
25,2023-08-01,EXG,Eaton Vance Tax-Mgd Glb Divrs Equity Inc,Equity-Covered-Call Funds,8.01,8.88,-0.09179999999999999
26,2023-08-01,ETJ,Eaton Vance Risk-Mgd Divers Eq Inc,Equity-Covered-Call Funds,8.26,8.63,-0.0418
27,2023-08-01,BOE,BlackRock Enhanced Glbl Div Trust,Equity-Covered-Call Funds,10.15,11.81,-0.1376
28,2023-08-01,BDJ,BlackRock Enhanced Dividend Achievers,Equity-Covered-Call Funds,8.29,8.96,-0.0727
29,2023-08-01,BGY,BlackRock Enhanced Intl Div Trust,Equity-Covered-Call Funds,5.48,6.25,-0.11900000000000001
30,2023-08-01,CII,BlackRock Enhanced Capital and Income,Equity-Covered-Call Funds,19.12,19.57,-0.023
31,2023-08-01,MCN,Madison Covered Call &amp; Eq Strat,Equity-Covered-Call Funds,7.37,7.45,-0.0067
32,2023-08-01,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite,Equity-Covered-Call Funds,24.61,24.9,-0.0064
33,2023-08-01,BXMX,Nuveen S&amp;P 500 Buy-Write Income,Equity-Covered-Call Funds,13.56,13.99,-0.030699999999999998
34,2023-08-01,SPXX,Nuveen S&amp;P 500 Dynamic Overwrite,Equity-Covered-Call Funds,15.86,16.64,-0.045700000000000005
35,2023-08-01,FFA,First Trust Enhanced Equity Income,Equity-Covered-Call Funds,18.28,18.73,-0.023
36,2023-08-01,GNT,"GAMCO Natural Resources, Gold &amp; Inc Tr",Equity-Covered-Call Funds,5.19,6.28,-0.1629
37,2023-08-01,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.57,14.9,-0.273
38,2023-08-01,MXF,Mexico Fund,Equity-Emerging Market Equity,17.7001,22.68,-0.2077
39,2023-08-01,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.39,6.35,-0.1417
40,2023-08-01,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,9.39,9.02,0.048
41,2023-08-01,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.4,6.25,-0.1328
42,2023-08-01,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,12.55,14.55,-0.1303
43,2023-08-01,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.34,11.3,-0.16899999999999998
44,2023-08-01,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,10.12,11.8,-0.128
45,2023-08-01,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.51,5.02,-0.1016
46,2023-08-01,GLQ,Clough Global Equity,Equity-Global Equity,6.33,7.56,-0.1549
47,2023-08-01,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.6,18.21,-0.1419
48,2023-08-01,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,17.2,19.11,-0.0928
49,2023-08-01,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.33,9.68,-0.135
50,2023-08-01,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.61,11.18,-0.1358
51,2023-08-01,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.57,17.91,-0.1243
52,2023-08-01,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,12.2,14.59,-0.16149999999999998
53,2023-08-01,EEA,European Equity Fund,Equity-Global Equity,8.84,10.37,-0.1376
54,2023-08-01,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,13.37,14.15,-0.042300000000000004
55,2023-08-01,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.79,5.51,-0.1259
56,2023-08-01,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.81,11.75,-0.0776
57,2023-08-01,FIF,First Trust Energy Infrastructure,Equity-MLP,15.64,17.71,-0.11349999999999999
58,2023-08-01,FEN,First Trust Energy Income And Growth,Equity-MLP,14.21,15.66,-0.0888
59,2023-08-01,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,8.11,9.44,-0.1335
60,2023-08-01,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.4,7.45,-0.1315
61,2023-08-01,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.66,10.24,-0.1493
62,2023-08-01,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.45,8.86,-0.1505
63,2023-08-01,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,7.11,8.21,-0.12869999999999998
64,2023-08-01,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,41.99,39.32,0.07780000000000001
65,2023-08-01,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,20.61,21.59,-0.0374
66,2023-08-01,CEM,ClearBridge MLP and Midstream,Equity-MLP,37.19,43.49,-0.1361
67,2023-08-01,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,32.05,36.98,-0.13140000000000002
68,2023-08-01,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,33.91,39.01,-0.1343
69,2023-08-01,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,30.58,37.31,-0.1764
70,2023-08-01,NTG,Tortoise Midstream Energy Fund,Equity-MLP,35.37,42.84,-0.16829999999999998
71,2023-08-01,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,29.21,34.33,-0.1483
72,2023-08-01,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.75,11.09,-0.1168
73,2023-08-01,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.5,6.09,-0.0894
74,2023-08-01,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,12.06,12.78,-0.055600000000000004
75,2023-08-01,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.89,11.82,0.0068000000000000005
76,2023-08-01,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,19.78,20.35,-0.0271
77,2023-08-01,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,14.57,16.24,-0.1023
78,2023-08-01,AWP,abrdn Global Premier Properties,Equity-Real Estate,4.06,4.31,-0.0492
79,2023-08-01,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.69,8.73,-0.11410000000000001
80,2023-08-01,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,14.01,16.43,-0.1388
81,2023-08-01,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,8.0,9.19,-0.124
82,2023-08-01,GGT,Gabelli Multimedia,Equity-Sector Equity,6.41,4.27,0.519
83,2023-08-01,GUT,Gabelli Utility Trust,Equity-Sector Equity,6.92,3.29,1.1227
84,2023-08-01,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.8,4.01,-0.042800000000000005
85,2023-08-01,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.63,15.85,-0.0676
86,2023-08-01,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,9.88,12.11,-0.1808
87,2023-08-01,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.89,15.74,-0.17920000000000003
88,2023-08-01,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.4,4.0,-0.1525
89,2023-08-01,BTO,JHancock Financial Opportunities,Equity-Sector Equity,30.43,28.52,0.0745
90,2023-08-01,PEO,Adams Natural Resources Fund,Equity-Sector Equity,22.65,26.47,-0.1404
91,2023-08-01,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,22.95,23.1,0.0004
92,2023-08-01,BCX,BlackRock Resources&amp;Commodities Strategy,Equity-Sector Equity,9.74,11.17,-0.1265
93,2023-08-01,BST,BlackRock Science and Technology Trust,Equity-Sector Equity,35.25,34.85,0.0126
94,2023-08-01,BMEZ,BlackRock Health Sciences Term Trust,Equity-Sector Equity,16.37,18.85,-0.12789999999999999
95,2023-08-01,BSTZ,BlackRock Science and Technology Term,Equity-Sector Equity,18.98,22.0,-0.1333
96,2023-08-01,BGR,BlackRock Energy and Resources,Equity-Sector Equity,12.46,14.34,-0.1275
97,2023-08-01,BME,BlackRock Health Sciences,Equity-Sector Equity,39.95,42.6,-0.0587
98,2023-08-01,UTF,Cohen &amp; Steers Infrastructure,Equity-Sector Equity,23.27,23.72,-0.0068000000000000005
99,2023-08-01,NXG,NXG NextGen Infrastructure Inc,Equity-Sector Equity,38.78,50.04,-0.2118
100,2023-08-01,DNP,DNP Select Income,Equity-Sector Equity,10.12,8.4969,0.1993
101,2023-08-01,DPG,Duff &amp; Phelps Utility and Infra Fund Inc,Equity-Sector Equity,9.9,11.47,-0.1247
102,2023-08-01,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Equity-Sector Equity,19.14,21.51,-0.1048
103,2023-08-01,HQH,Tekla Healthcare Investors,Equity-Sector Equity,16.94,20.01,-0.1483
104,2023-08-01,HQL,Tekla Life Sciences Investors,Equity-Sector Equity,13.33,15.81,-0.151
105,2023-08-01,THW,Tekla World Healthcare Fund,Equity-Sector Equity,13.71,12.67,0.08810000000000001
106,2023-08-01,UTG,Reaves Utility Income,Equity-Sector Equity,27.75,27.84,0.006500000000000001
107,2023-08-01,NDP,"Tortoise Energy Independence Fund, Inc",Equity-Sector Equity,30.86,36.44,-0.1457
108,2023-08-01,AIO,Virtus AI &amp; Tech Opp Fund,Equity-Sector Equity,18.58,20.11,-0.07519999999999999
109,2023-08-01,ASA,ASA Gold and Precious Metals Limited,Equity-Sector Equity,15.05,18.31,-0.154
110,2023-08-01,BANX,ArrowMark Financial Corp,Equity-Sector Equity,16.62,21.29,-0.2198
111,2023-08-01,SWZ,Swiss Helvetia,Equity-Single-Country Equity,8.49,10.06,-0.1484
112,2023-08-01,IAF,abrdn Australia Equity Fund Inc,Equity-Single-Country Equity,4.45,4.95,-0.0825
113,2023-08-01,GF,New Germany,Equity-Single-Country Equity,9.16,11.03,-0.15960000000000002
114,2023-08-01,ASG,Liberty All-Star Growth,Equity-U.S. Equity,5.46,5.6899999999999995,-0.0404
115,2023-08-01,USA,Liberty All-Star Equity,Equity-U.S. Equity,6.69,6.53,0.026099999999999998
116,2023-08-01,HIE,Miller/Howard High Income Equity Fund,Equity-U.S. Equity,10.29,11.18,-0.0755
117,2023-08-01,NBXG,Neuberger Brmn Nxt Gnrtn Cnnctvty,Equity-U.S. Equity,11.26,13.53,-0.1634
118,2023-08-01,CUBA,Herzfeld Caribbean Basin,Equity-U.S. Equity,4.0414,5.18,-0.2191
119,2023-08-01,GAB,Gabelli Equity,Equity-U.S. Equity,5.59,5.43,0.031400000000000004
120,2023-08-01,GDV,Gabelli Dividend &amp; Income,Equity-U.S. Equity,21.74,25.64,-0.1495
121,2023-08-01,GAM,General American Investors,Equity-U.S. Equity,42.51,51.85,-0.1773
122,2023-08-01,FXBY,FOXBY CORP,Equity-U.S. Equity,12.94,22.0,-0.4089
123,2023-08-01,ADX,Adams Diversified Equity Fund,Equity-U.S. Equity,17.68,20.75,-0.1459
124,2023-08-01,BIGZ,BlackRock Innovat and Growth Term Trust,Equity-U.S. Equity,8.35,9.68,-0.13470000000000001
125,2023-08-01,GRF,Eagle Capital Growth,Equity-U.S. Equity,9.075,11.01,-0.1898
126,2023-08-01,CET,Central Securities Corporation,Equity-U.S. Equity,37.11,45.02,-0.1761
127,2023-08-01,CLM,Cornerstone Strategic Value,Equity-U.S. Equity,8.72,7.13,0.22579999999999997
128,2023-08-01,CRF,Cornerstone Total Return Fund,Equity-U.S. Equity,8.5,6.86,0.2376
129,2023-08-01,STEW,SRH Total Return Fund,Equity-U.S. Equity,13.75,16.85,-0.18489999999999998
130,2023-08-01,SPE,Special Opportunities,Equity-U.S. Equity,11.53,13.95,-0.17059999999999997
131,2023-08-01,FUND,Sprott Focus Trust,Equity-U.S. Equity,8.41,9.03,-0.062400000000000004
132,2023-08-01,RVT,Royce Value Trust,Equity-U.S. Equity,14.3,16.38,-0.1222
133,2023-08-01,RMT,Royce Micro-Cap Trust,Equity-U.S. Equity,9.2,10.47,-0.11789999999999999
134,2023-08-01,JCE,Nuveen Core Equity Alpha,Equity-U.S. Equity,13.15,13.55,-0.0288
135,2023-08-01,NCZ,Virtus Convertible &amp; Income Fund II,Fixed Income - Taxable-Convertibles,3.15,3.5300000000000002,-0.1026
136,2023-08-01,NCV,Virtus Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,3.54,3.96,-0.1015
137,2023-08-01,CHI,Calamos Convertible Opp Inc,Fixed Income - Taxable-Convertibles,11.32,10.51,0.0843
138,2023-08-01,CHY,Calamos Convertible &amp; High Income Fund,Fixed Income - Taxable-Convertibles,11.63,11.09,0.0554
139,2023-08-01,CCD,Calamos Dynamic Convertible and Income,Fixed Income - Taxable-Convertibles,21.2,20.65,0.0341
140,2023-08-01,AVK,Advent Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,11.96,12.89,-0.0649
141,2023-08-01,BCV,Bancroft Fund,Fixed Income - Taxable-Convertibles,17.695,20.51,-0.1313
142,2023-08-01,ECF,Ellsworth Growth and Income Fund,Fixed Income - Taxable-Convertibles,8.8486,9.99,-0.10980000000000001
143,2023-08-01,PCF,High Income Securities,Fixed Income - Taxable-Convertibles,6.5,7.56,-0.1376
144,2023-08-01,EDD,Morgan Stanley Emrgng Mkts Domestic Debt,Fixed Income - Taxable-Emerging Market Income,4.8,5.66,-0.1444
145,2023-08-01,MSD,Morgan Stanley Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,6.53,7.67,-0.1442
146,2023-08-01,EMD,Western Asset Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,8.8,10.34,-0.1267
147,2023-08-01,EDF,Virtus Stone Harbor Emerging Markets Inc,Fixed Income - Taxable-Emerging Market Income,4.95,4.39,0.1353
148,2023-08-01,EDI,Virtus Stone Harbor Emg Mkts Total Inc,Fixed Income - Taxable-Emerging Market Income,5.64,5.19,0.09300000000000001
149,2023-08-01,TEI,Templeton Emerg Mkts Income,Fixed Income - Taxable-Emerging Market Income,5.13,5.89,-0.1121
150,2023-08-01,GIM,Templeton Global Income,Fixed Income - Taxable-Global Income,4.25,4.64,-0.0741
151,2023-08-01,PPT,Putnam Premier Income,Fixed Income - Taxable-Global Income,3.59,3.82,-0.057699999999999994
152,2023-08-01,JGH,Nuveen Global High Income Fund,Fixed Income - Taxable-Global Income,11.65,12.96,-0.1011
153,2023-08-01,PDO,PIMCO Dynamic Income Opportunities Fund,Fixed Income - Taxable-Global Income,13.0,12.5,0.048
154,2023-08-01,GDO,Western Asset Global Corp Defined Opp,Fixed Income - Taxable-Global Income,12.53,13.14,-0.041100000000000005
155,2023-08-01,MMT,MFS Multimarket Income,Fixed Income - Taxable-Global Income,4.55,4.98,-0.0827
156,2023-08-01,MIN,MFSÂ® Intermediate Income,Fixed Income - Taxable-Global Income,2.77,2.92,-0.048100000000000004
157,2023-08-01,FAM,First Trust/abrdn Global Opp Inc,Fixed Income - Taxable-Global Income,6.41,6.93,-0.0592
158,2023-08-01,FAX,abrdn Asia-Pacific Income Fund Inc,Fixed Income - Taxable-Global Income,2.71,3.15,-0.1369
159,2023-08-01,FCO,"abrdn Global Income Fund, Inc.",Fixed Income - Taxable-Global Income,6.15,4.15,0.4891
160,2023-08-01,ASGI,abrdn Global Infrastructure Income Fund,Fixed Income - Taxable-Global Income,18.08,21.31,-0.1427
161,2023-08-01,BWG,BrandywineGLOBAL â Global Inc Opp Fund,Fixed Income - Taxable-Global Income,8.19,9.62,-0.1351
162,2023-08-01,DSL,DoubleLine Income Solutions Fund,Fixed Income - Taxable-Global Income,12.09,12.02,0.0092
163,2023-08-01,RA,Brookfield Real Assets Income Fund Inc.,Fixed Income - Taxable-High Yield,17.08,14.87,0.1525
164,2023-08-01,DHF,BNY Mellon High Yield Strategies Fund,Fixed Income - Taxable-High Yield,2.25,2.57,-0.1211
165,2023-08-01,CIK,Credit Suisse Asset Mgmt Income,Fixed Income - Taxable-High Yield,2.97,2.88,0.0417
166,2023-08-01,DHY,Credit Suisse High Yield Bond Fund,Fixed Income - Taxable-High Yield,1.8900000000000001,2.12,-0.11320000000000001
167,2023-08-01,AWF,AllianceBernstein Global High Income,Fixed Income - Taxable-High Yield,9.94,10.76,-0.0736
168,2023-08-01,AIF,Apollo Tactical Income Fund Inc.,Fixed Income - Taxable-High Yield,12.79,14.6183,-0.1182
169,2023-08-01,BGH,Barings Global Short Duration High Yield,Fixed Income - Taxable-High Yield,13.31,14.93,-0.1085
170,2023-08-01,HYT,BlackRock Corporate High Yield Fund,Fixed Income - Taxable-High Yield,9.09,9.47,-0.0401
171,2023-08-01,FSD,First Trust High Inc Long/Short,Fixed Income - Taxable-High Yield,11.36,12.64,-0.08779999999999999
172,2023-08-01,FTHY,FIRST TRUST HY OPPORTUNITIES 2027 Term,Fixed Income - Taxable-High Yield,13.72,15.61,-0.10310000000000001
173,2023-08-01,KIO,KKR Income Opportunities Fund,Fixed Income - Taxable-High Yield,12.02,13.14,-0.0875
174,2023-08-01,IHIT,Invesco High Income 2023 Target Term,Fixed Income - Taxable-High Yield,7.45,7.9,-0.057
175,2023-08-01,IHTA,Invesco High Income 2024 Target Term,Fixed Income - Taxable-High Yield,7.06,7.85,-0.10060000000000001
176,2023-08-01,VLT,Invesco High Income II,Fixed Income - Taxable-High Yield,10.54,11.54,-0.0851
177,2023-08-01,MCR,MFSÂ® Charter Income,Fixed Income - Taxable-High Yield,6.26,6.81,-0.0767
178,2023-08-01,CIF,MFSÂ® Intermediate High Income,Fixed Income - Taxable-High Yield,1.7000000000000002,1.8399999999999999,-0.071
179,2023-08-01,HYB,New America High-Income,Fixed Income - Taxable-High Yield,6.8,7.95,-0.1447
180,2023-08-01,NHS,Neuberger Berman High Yield Strategies,Fixed Income - Taxable-High Yield,7.71,8.11,-0.0446
181,2023-08-01,JLS,Nuveen Mortgage and Income Fund,Fixed Income - Taxable-High Yield,16.33,18.97,-0.1387
182,2023-08-01,DMO,Western Asset Mortgage Opp Fund Inc.,Fixed Income - Taxable-High Yield,11.13,12.17,-0.0781
183,2023-08-01,HYI,Western Asset High Yield Defined Opps,Fixed Income - Taxable-High Yield,11.870000000000001,12.56,-0.0541
184,2023-08-01,EHI,Western Asset Global High Income,Fixed Income - Taxable-High Yield,7.26,7.51,-0.026600000000000002
185,2023-08-01,HIX,Western Asset High Income II,Fixed Income - Taxable-High Yield,4.96,4.8,0.0271
186,2023-08-01,HIO,Western Asset High Income Opportunity,Fixed Income - Taxable-High Yield,3.87,4.29,-0.1026
187,2023-08-01,EAD,Allspring Inc Opp,Fixed Income - Taxable-High Yield,6.4,7.2,-0.1056
188,2023-08-01,JHAA,Nuveen Corporate Income 2023 Target Term,Fixed Income - Taxable-High Yield,9.39,9.6,-0.0229
189,2023-08-01,ISD,"PGIM High Yield Bond Fund, Inc.",Fixed Income - Taxable-High Yield,12.3,13.79,-0.0993
190,2023-08-01,GHY,"PGIM Global High Yield Fund, Inc.",Fixed Income - Taxable-High Yield,11.28,12.67,-0.1018
191,2023-08-01,SDHY,PGIM Short Duration High Yield Opps,Fixed Income - Taxable-High Yield,15.21,17.24,-0.1143
192,2023-08-01,HNW,Pioneer Diversified High Income,Fixed Income - Taxable-High Yield,10.27,11.95,-0.1381
193,2023-08-01,PHT,Pioneer High Income,Fixed Income - Taxable-High Yield,6.76,7.77,-0.121
194,2023-08-01,RSF,RiverNorth Capital and Inc Fund,Fixed Income - Taxable-High Yield,15.8,16.73,-0.050199999999999995
195,2023-08-01,OPP,RiverNorth/DoubleLine Strategic Opp Fund,Fixed Income - Taxable-High Yield,8.75,9.6,-0.1
196,2023-08-01,EIC,Eagle Point Income Co Inc,Fixed Income - Taxable-High Yield,13.5,13.0,0.042800000000000005
197,2023-08-01,MPV,Barings Participation Invs,Fixed Income - Taxable-High Yield,13.21,15.45,-0.122
198,2023-08-01,MCI,Barings Corporate Investors,Fixed Income - Taxable-High Yield,15.4,16.85,-0.0653
199,2023-08-01,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.1,12.63,-0.042
200,2023-08-01,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.82,10.31,-0.042
201,2023-08-01,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.15,11.24,-0.0929
202,2023-08-01,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.66,10.88,-0.0111
203,2023-08-01,MGF,MFSÂ® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.22,3.4,-0.0473
204,2023-08-01,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,14.88,16.07,-0.0683
205,2023-08-01,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.705,17.21,-0.0808
206,2023-08-01,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.99,14.15,-0.0794
207,2023-08-01,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.85,11.82,-0.0758
208,2023-08-01,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.41,12.31,-0.0674
209,2023-08-01,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.2,3.43,-0.0643
210,2023-08-01,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,10.01,11.78,-0.1384
211,2023-08-01,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.9,6.37,-0.0706
212,2023-08-01,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.6,11.07,0.2297
213,2023-08-01,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.42,4.31,0.2605
214,2023-08-01,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,14.45,10.82,0.3367
215,2023-08-01,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.99,11.3,-0.015899999999999997
216,2023-08-01,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.57,17.26,-0.0435
217,2023-08-01,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.42,9.76,-0.1332
218,2023-08-01,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,8.91,10.46,-0.14529999999999998
219,2023-08-01,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.76,12.7,-0.0724
220,2023-08-01,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.56,10.03,-0.0369
221,2023-08-01,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.5086,6.7,0.41490000000000005
222,2023-08-01,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.24,7.12,-0.12240000000000001
223,2023-08-01,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,13.23,13.77,-0.0392
224,2023-08-01,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.459,10.46,-0.094
225,2023-08-01,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,10.0,10.8,-0.0724
226,2023-08-01,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.44,14.51,-0.0041
227,2023-08-01,DLY,DoubleLine Yield Opportunities Fund,Fixed Income - Taxable-Multi-Sector,14.55,15.36,-0.0509
228,2023-08-01,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.88,14.55,0.0227
229,2023-08-01,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.66,8.11,-0.0555
230,2023-08-01,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,5.11,6.73,-0.2605
231,2023-08-01,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,16.1,12.43,0.2973
232,2023-08-01,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,5.04,4.49,0.125
233,2023-08-01,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.29,7.74,0.0724
234,2023-08-01,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.16,6.82,0.051399999999999994
235,2023-08-01,PDI,PIMCO Dynamic Income Fund,Fixed Income - Taxable-Multi-Sector,19.1,17.28,0.1036
236,2023-08-01,PAXS,PIMCO Access Income,Fixed Income - Taxable-Multi-Sector,14.74,14.86,0.0027
