,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
200,2023-07-13,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.32,12.71,-0.030699999999999998
201,2023-07-13,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.7,10.36,-0.0637
202,2023-07-13,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.28,11.25,-0.0862
203,2023-07-13,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.81,10.93,-0.011000000000000001
204,2023-07-13,MGF,MFSÂ® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.24,3.45,-0.060899999999999996
205,2023-07-13,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,15.05,16.15,-0.06810000000000001
206,2023-07-13,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.73,14.07,-0.09519999999999999
207,2023-07-13,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.85,11.88,-0.0867
208,2023-07-13,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.22,12.39,-0.0944
209,2023-07-13,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.15,3.46,-0.08960000000000001
210,2023-07-13,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,10.16,11.84,-0.141
211,2023-07-13,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.9,6.4,-0.0797
212,2023-07-13,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.53,11.05,0.2398
213,2023-07-13,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.68,4.29,0.324
214,2023-07-13,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,14.09,10.8,0.3481
215,2023-07-13,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.48,9.75,-0.13849999999999998
216,2023-07-13,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,8.97,10.45,-0.1464
217,2023-07-13,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.81,12.67,-0.07150000000000001
218,2023-07-13,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.76,11.24,-0.0454
219,2023-07-13,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.46,17.23,-0.0441
220,2023-07-13,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.62,17.13,-0.08869999999999999
221,2023-07-13,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,12.96,13.68,-0.0526
222,2023-07-13,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.32,10.39,-0.1011
223,2023-07-13,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,9.96,10.75,-0.0726
224,2023-07-13,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.26,7.13,-0.1257
225,2023-07-13,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.42,10.01,-0.056900000000000006
226,2023-07-13,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.8,6.67,0.4828
227,2023-07-13,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,5.02,6.7,-0.2507
228,2023-07-13,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,15.97,12.35,0.29309999999999997
229,2023-07-13,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.43,14.44,-0.0007000000000000001
230,2023-07-13,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.67,8.02,-0.0436
231,2023-07-13,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.44,14.32,0.0335
232,2023-07-13,DLY,DoubleLine Yield Opportunities Fund,Fixed Income - Taxable-Multi-Sector,14.46,15.1,-0.0344
233,2023-07-13,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,4.95,4.47,0.1186
234,2023-07-13,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.19,7.72,0.06480000000000001
235,2023-07-13,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.12,6.8,0.0559
