,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
13,ACP,-0.037000000000000005,17.22222,17.88462,0.0775,2.91,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.2,0.06,5.4,2026-08-18T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-08-18,XACPX,Fixed Income - Taxable-Senior Loans,32.08,652.448,,Monthly,0.22534,0.0775,20.0,8.0962,,,3.94,,997.542,True,False,True,False,True,False,,8.44,7.21,1.76,0.48,2.1,3.5,,,0.8200000000000001,5480600,,,96.8337,,4.75,3.24,5.4482800000000005,-5.17591,1.04,1.67,1.37,2026-08-18T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-07-23T00:00:00
14,HQL,-0.065,10.67585,11.418050000000001,0.62,64.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,21.72,0.35000000000000003,23.23,2026-08-18T00:00:00,87911K100,abrdn Life Sciences Investors,2026-08-18,XHQLX,Equity-Sector Equity,0.01,669.913,,Quarterly,-0.09057,0.62,15.0,,,,1.24,,716.552,True,True,True,False,True,False,,23.65,27.23,10.11,9.72,22.82,21.45,,,64.69,1361450,,,,,,,17.13299,-9.82456,2.95,3.04,3.12,2026-08-18T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
15,AOD,0.0,11.2782,11.2782,0.09999999999999999,24.62,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.64,-0.14,10.64,2026-08-18T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-08-18,XAODX,Equity-Global Equity,2.77,1121.951,,Monthly,0.22991,0.09999999999999999,20.0,,,,1.21,,1153.87,True,True,True,False,True,False,,14.21,21.11,8.37,11.13,12.07,16.14,,,33.68,4720630,,,,,,,9.91962,-3.53241,1.7000000000000002,0.98,1.17,2026-08-18T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-07-23T00:00:00
16,THW,-0.0167,9.73853,9.90382,0.1167,35.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,14.14,0.11,14.38,2026-08-18T00:00:00,87911L108,abrdn World Healthcare Fund,2026-08-18,XTHWX,Equity-Sector Equity,17.13,570.978,,Monthly,-0.03887,0.1167,20.0,3.7754000000000003,,,1.46,,700.669,True,True,True,False,True,False,,14.79,11.2,8.14,6.91,11.07,11.1,,,38.55,1331790,,,,,7.37,,12.62791,-1.8748900000000002,0.11,0.18,-0.26,2026-08-18T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-07-23T00:00:00
17,ADX,-0.015899999999999997,7.55572,7.6775400000000005,0.5,19.0,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,26.05,-0.18,26.47,2026-08-18T00:00:00,006212104,Adams Diversified Equity Fund,2026-08-18,XADEX,Equity-U.S. Equity,0.0,3254.352,,Quarterly,0.09492,0.5,10.0,,,,0.49000000000000005,,3306.821,True,True,True,False,False,False,,18.92,26.28,12.36,17.04,10.28,16.08,,,27.86,2710610,,,,,,,23.601,-5.44421,1.56,0.75,1.33,2026-08-18T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-07-27T00:00:00
18,PEO,-0.1039,6.8636800000000004,7.65957,0.5399999999999999,35.34,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,28.2,0.26,31.47,2026-08-18T00:00:00,00548F105,Adams Natural Resources Fund,2026-08-18,XPEOX,Equity-Sector Equity,0.7000000000000001,790.582,,Quarterly,0.29271,0.5399999999999999,15.0,,,,0.62,,882.256,True,True,False,False,False,False,,12.84,16.29,19.43,21.61,29.79,31.33,,,36.3,715750,,,,,,,24.21808,-10.34554,-0.05,0.06,0.11,2026-08-18T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-07-27T00:00:00
19,AVK,-0.0713,10.23581,11.02194,0.1172,17.72,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,12.76,0.0,13.74,2026-08-18T00:00:00,00764C109,Advent Convertible & Income Fund,2026-08-18,XAVKX,Fixed Income - Taxable-Convertibles,36.59,563.338,,Monthly,0.22874,0.1172,25.0,5.5855,,,4.53,,956.628,True,True,False,False,False,False,,14.41,14.48,4.64,4.34,10.11,5.37,,,12.54,1483050,,,108.8431,,,,12.57088,-5.8150200000000005,-0.56,1.3,0.46,2026-08-18T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-08-14T00:00:00
20,AWF,-0.0986,6.98046,7.7438400000000005,0.0655,5.45,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.15,-0.01,11.26,2026-08-18T00:00:00,01879R106,AllianceBernstein Global High Income,2026-08-18,XAWFX,Fixed Income - Taxable-High Yield,0.81,875.231,,Monthly,0.35164,0.0655,15.0,6.6781,,4.36,1.02,,978.83,True,False,False,False,False,False,,9.03,8.44,4.36,3.68,2.13,-1.78,,,-2.29,3006540,,,97.5103,,,,10.56023,-7.22841,-0.9400000000000001,0.39,-0.32,2026-08-18T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-08-06T00:00:00
21,AFB,-0.0599,5.15548,5.48415,0.050179999999999995,10.33,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,10.98,-0.06,11.68,2026-08-18T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-08-18,XAFBX,Fixed Income - Municipal-Municipal,48.81,315.619,,Monthly,0.31343,0.050179999999999995,15.0,5.1411,,,3.66,,655.843,True,True,True,False,False,False,,2.41,5.06,-1.8599999999999999,-2.32,0.56,3.81,,,13.22,984790,,,98.4247,,22.53,11.69,10.92416,-8.93352,2.15,1.92,1.54,2026-08-18T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-08-06T00:00:00
22,NFJ,-0.0658,7.29229,7.8055,0.305,27.09,3,Morningstar US CEF Covered Call,108,"Virtus Investment Advisers, LLC",True,15.63,-0.1,16.73,2026-08-18T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-08-18,XNFJX,Equity-Covered-Call Funds,,1453.078,0.0,Quarterly,0.06142,0.305,25.0,2.0796,,,0.9600000000000001,,1555.342,False,True,True,False,True,False,,11.94,16.01,7.11,8.91,18.9,23.4,,,31.56,1885680,,,,,,,13.66218,-9.1259,1.63,1.3599999999999999,1.24,2026-08-18T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-06-15T00:00:00
23,EOD,-0.0705,7.86224,8.45893,0.14211,25.53,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,6.72,-0.01,7.23,2026-08-18T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-08-18,XEODX,Equity-Global Equity,13.24,289.403,,Quarterly,0.1298,0.14211,20.0,7.1385,,,2.45,,358.867,True,True,True,False,False,False,,22.02,24.01,12.99,12.65,13.71,16.39,,,26.88,1241300,,,,,,,6.08167,-8.43878,0.96,0.34,0.17,2026-08-18T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-06-11T00:00:00
24,EAD,-0.1042,0.01521,0.016980000000000002,8.999999999999999e-05,4.91,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.36,-0.03,7.1,2026-08-18T00:00:00,94987B105,Allspring Income Opps,2026-08-18,XEADX,Fixed Income - Taxable-High Yield,29.91,375.827,,Monthly,0.25923,8.999999999999999e-05,15.0,7.1676,,,2.95,,598.556,True,False,False,False,False,False,,8.47,9.01,3.46,2.59,1.72,-1.69,,,-1.73,1870280,,,100.1192,,4.34,3.23,6.7129,-7.69048,-1.47,-0.56,-1.0,2026-08-18T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-08-13T00:00:00
25,ERC,-0.0601,0.0061200000000000004,0.00651,4.9999999999999996e-05,7.36,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,9.22,0.01,9.81,2026-08-18T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-08-18,XERCX,Fixed Income - Taxable-Limited Duration,30.19,258.656,,Monthly,0.35301,4.9999999999999996e-05,20.0,6.8621,0.0,4.34,3.22,,394.208,True,False,True,True,False,False,,7.89,7.29,3.35,2.27,2.74,3.5300000000000002,,,6.74,776850,,0.0,98.4198,,,,9.27784,-6.7537400000000005,0.6900000000000001,1.4,1.6400000000000001,2026-08-18T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-08-13T00:00:00
26,ERH,-0.0703,0.01918,0.020640000000000002,0.00019999999999999998,3.81,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,11.63,0.04,12.51,2026-08-18T00:00:00,94987E109,Allspring Util & High In,2026-08-18,XERHX,Hybrid-U.S. Allocation,21.35,102.718,,Monthly,0.1865,0.00019999999999999998,20.0,7.1946,,,2.43,,140.49,True,False,True,False,False,False,,11.86,13.66,7.09,4.4,3.12,5.24,,,7.85,232450,,,100.2393,,3.8,3.21,12.14909,-7.65154,0.47000000000000003,0.49,0.71,2026-08-18T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-08-13T00:00:00
27,FINS,-0.061200000000000004,10.29851,10.96979,0.11499999999999999,7.8,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.58,-0.02,13.4,2026-08-18T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-08-18,XFINX,Hybrid-U.S. Allocation,21.88,420.384,,Monthly,0.38984,0.11499999999999999,20.0,6.7377,,,2.92,,573.205,True,False,False,False,False,True,,10.08,12.72,3.1,2.44,2.76,0.79,,,6.59,460780,,,99.9624,,3.34,2.85,12.9634,-5.9431,-0.19,0.47000000000000003,0.41000000000000003,2026-08-18T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-08-17T00:00:00
28,ARDC,-0.0817,10.02227,10.913499999999999,0.11249999999999999,0.61,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.37,-0.11,13.47,2026-08-18T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-08-18,XADCX,Fixed Income - Taxable-Senior Loans,40.84,296.459,,Monthly,0.59626,0.11249999999999999,20.0,8.4436,,,5.26,,545.656,True,False,False,False,False,False,,8.19,9.56,4.69,4.92,-1.46,-0.97,,,-4.67,1158430,,,,,40.42,,13.14494,-5.97506,-0.8300000000000001,-1.54,-0.5,2026-08-18T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-07-20T00:00:00
29,BANX,-0.0038,8.63309,8.66635,0.15,5.0,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,20.77,1.23,21.0,2026-06-30T00:00:00,861780104,ArrowMark Financial Corp,2026-08-18,XBANX,Equity-Sector Equity,13.4,162.221,,Monthly,1.04616,0.15,25.0,10.9594,,,6.43,,188.046,True,True,True,False,False,True,,9.9,20.01,8.8,9.56,0.22,-1.02,,,11.54,327510,,,107.4223,,,,20.57562,-4.97616,1.56,2.19,2.67,2026-08-18T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-07-24T00:00:00
30,ASA,-0.17120000000000002,0.11488,0.13861,0.04,71.71,8,Morningstar US CEF Sector Equity,13,ASA,False,57.715,-1.92,69.64,2026-08-18T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-08-18,XASAX,Equity-Sector Equity,,1113.317,,Semi-Annually,0.02585,0.04,28.0,9.086,,,1.88,,1343.349,False,True,False,False,False,False,,48.04,46.98,18.22,17.39,-11.27,-17.95,,,58.29,0,,,,,,,56.81676,-12.43624,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2026-05-01T00:00:00
31,BCV,-0.10869999999999999,5.74834,6.44946,0.41,25.49,11,Morningstar US CEF Convertibles,60,Gabelli Funds LLC,False,25.4285,-0.25,28.53,2026-08-18T00:00:00,059695106,Bancroft Fund,2026-08-18,XBCVX,Fixed Income - Taxable-Convertibles,14.61,143.099,,Quarterly,0.01134,0.41,25.0,2.4446,,,1.31,,188.018,True,True,True,False,False,False,,16.43,18.33,3.99,3.21,13.06,10.36,,,27.81,190360,,,,,21.12,,23.3323,-11.75779,0.78,1.8399999999999999,1.26,2026-08-18T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-06-15T00:00:00
32,MCI,0.051500000000000004,9.26462,8.81057,0.39999999999999997,11.17,14,Morningstar US CEF High Yield,14,Barings LLC,False,18.16,0.54,17.27,2026-06-30T00:00:00,06759X107,Barings Corporate Investors,2026-08-18,XMCIX,Fixed Income - Taxable-High Yield,20.78,373.861,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,448.776,True,False,False,False,False,False,,11.6,11.75,10.11,10.0,6.4,-6.79,,,-14.25,333180,,,92.3472,,,,19.20595,15.19974,-0.93,0.66,-0.19,2026-08-18T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2026-05-29T00:00:00
33,BGH,-0.042,9.784,10.21294,0.12229999999999999,4.27,14,Morningstar US CEF High Yield,14,Barings LLC,False,14.37,0.03,15.0,2026-08-18T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-08-18,XBGHX,Fixed Income - Taxable-High Yield,31.34,288.584,,Monthly,0.68354,0.12229999999999999,25.0,8.9323,,,3.93,,438.736,True,False,False,False,False,False,,10.61,13.27,5.91,6.59,3.18,-0.73,,,0.15,835950,,,97.8956,,,,14.73638,-2.82916,-0.4,1.5899999999999999,1.17,2026-08-18T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-07-22T00:00:00
34,MPV,0.0525,9.36116,8.89423,0.37,,14,Morningstar US CEF High Yield,14,Barings LLC,False,16.64,-0.36,15.81,2026-06-30T00:00:00,06761A103,Barings Participation Invs,2026-08-18,XMPVX,Fixed Income - Taxable-High Yield,21.57,179.583,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,217.561,True,False,False,False,False,False,,,16.89,,11.88,6.38,4.66,,,-6.74,168560,,,92.2129,,,,18.29608,9.49468,-0.68,-0.27,-0.68,2026-08-18T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2026-05-29T00:00:00
35,BXSY,-0.37920000000000004,3.58868,5.78099,0.26,36.35,26,Morningstar US CEF US Allocation,15,Bexil Corp,True,17.99,-0.01,28.98,2026-08-18T00:00:00,25538A204,Bexil Investment Trust,2026-08-18,XBXIX,Hybrid-U.S. Allocation,8.84,232.746,,Quarterly,-0.06607,0.26,15.0,,,,1.9300000000000002,,374.93,True,True,False,False,True,False,,21.14,22.21,13.39,11.85,19.85,15.47,,,33.66,125490,,,,,1.11,,15.658,-37.34645,-0.61,0.79,-0.13,2026-08-18T00:00:00,1998-06-29T00:00:00,6/29/1998,899078400,2026-06-15T00:00:00
36,BMN,0.0127,4.46783,4.41176,0.09375,6.97,21,Morningstar US CEF Municipal,16,BlackRock,False,25.5,-0.04,25.18,2026-08-18T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-08-18,XBMNX,Fixed Income - Municipal-Municipal,24.99,156.765,,Monthly,0.55982,0.09375,25.0,5.0127,,14.51,2.16,,206.377,True,False,True,False,False,True,,3.87,5.14,,,0.66,-1.5,,,9.48,105020,17.53,,101.483,,,,25.64473,-0.30052,0.7000000000000001,1.65,0.25,2026-08-18T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-08-14T00:00:00
37,BCAT,0.0967,21.23006,19.35761,0.25423,13.58,26,Morningstar US CEF US Allocation,16,BlackRock,True,15.76,0.04,14.37,2026-08-18T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-08-18,XCATX,Hybrid-U.S. Allocation,5.18,1651.258,,Monthly,0.15272,0.25423,20.0,,,2.65,1.4,,1505.621,True,True,True,False,True,True,,11.33,21.09,5.32,7.97,5.9,25.39,,,30.49,6362570,,,,,,,14.97609,-0.39083,1.8399999999999999,1.34,1.52,2026-08-18T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-08-14T00:00:00
38,BHK,-0.0271,9.68831,9.95773,0.0746,2.13,15,Morningstar US CEF Investment Grade,16,BlackRock,True,8.99,0.02,9.24,2026-08-18T00:00:00,09249E101,BlackRock Core Bond,2026-08-18,XBHKX,Fixed Income - Taxable-Investment Grade,34.11,649.296,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.2035,,,3.34,,1012.859,True,False,True,False,True,False,,4.3,3.39,-2.46,-3.25,-1.6800000000000002,-1.78,,,2.06,2910080,,,95.0924,,7.35,7.35,9.40943,-4.45908,1.25,1.44,2.0,2026-08-18T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-08-14T00:00:00
39,HYT,-0.08259999999999999,10.29515,11.22209,0.0779,5.29,14,Morningstar US CEF High Yield,16,BlackRock,True,8.33,-0.02,9.08,2026-08-18T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-08-18,XHYTX,Fixed Income - Taxable-High Yield,20.27,1605.851,-0.113,Monthly,0.35117,0.0779,15.0,7.0359,,,2.33,,2195.355,True,False,False,False,True,False,,9.37,7.64,4.3,2.14,1.44,0.26,,,-5.02,8305730,,,99.6367,,4.4,,8.90705,-5.66219,-1.06,-1.3599999999999999,-1.33,2026-08-18T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-08-14T00:00:00
