,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
10,ACP,-0.0558,16.72662,17.71429,0.0775,7.9,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.25,-0.02,5.56,2026-06-11T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-06-11,XACPX,Fixed Income - Taxable-Senior Loans,29.16,688.121,,Monthly,0.24096,0.0775,20.0,8.1833,,,3.94,,1028.753,True,False,False,False,True,False,,10.37,10.51,1.76,0.65,3.52,6.41,,,8.62,5497870,,,98.4988,,4.42,3.14,5.58636,-4.77321,-0.5,0.1,-0.25,2026-06-11T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-05-21T00:00:00
11,HQL,-0.0965,12.00429,13.28588,0.5599999999999999,65.59,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,16.86,0.35000000000000003,18.66,2026-06-11T00:00:00,87911K100,abrdn Life Sciences Investors,2026-06-11,XHQLX,Equity-Sector Equity,2.27,512.68,,Quarterly,-0.09057,0.5599999999999999,15.0,,,,1.24,,567.414,True,True,True,False,True,False,,20.81,24.91,10.0,9.18,13.61,13.57,,,65.19,1284060,,,,,,,15.92877,-9.72504,0.07,-0.15,-0.03,2026-06-11T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
12,VFL,-0.0969,5.28634,5.85366,0.049999999999999996,9.81,21,Morningstar US CEF Municipal,2,abrdn Inc.,True,10.25,0.02,11.35,2026-06-11T00:00:00,24610T108,abrdn National Municipal Income Fund,2026-06-11,XVFLX,Fixed Income - Municipal-Municipal,41.53,125.85,,Monthly,0.30368,0.049999999999999996,15.0,4.9188,,,3.87,,238.355,True,True,True,False,True,False,,4.18,6.01,-1.44,-0.87,2.06,1.8900000000000001,,,11.28,362420,10.06,,90.139,,19.32,11.27,10.05683,-10.03618,0.38,0.51,0.17,2026-06-11T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2026-04-22T00:00:00
13,AOD,-0.0347,12.39437,12.84047,0.11,29.07,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.28,0.22,10.65,2026-06-11T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-06-11,XAODX,Equity-Global Equity,0.75,1083.99,,Monthly,0.37773,0.11,20.0,,,,1.21,,1131.512,True,True,True,False,True,False,,16.7,22.7,8.45,11.17,12.12,12.72,,,38.92,4862000,,,,,,,9.63533,-4.78446,0.64,0.1,-0.1,2026-06-11T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-05-21T00:00:00
14,THW,-0.0016,11.31179,11.3301,0.1167,40.09,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,12.36,0.18,12.38,2026-06-11T00:00:00,87911L108,abrdn World Healthcare Fund,2026-06-11,XTHWX,Equity-Sector Equity,19.36,499.101,,Monthly,-0.03887,0.1167,20.0,3.7745,,,1.46,,619.909,True,True,True,False,True,False,,13.45,9.82,7.72,7.34,3.19,5.83,,,40.59,1377920,,,,,7.37,,12.13144,-1.5184199999999999,0.67,-0.31,0.5,2026-06-11T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-05-21T00:00:00
15,ADX,-0.044000000000000004,7.41599,7.75758,0.48,29.0,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,24.75,0.46,25.89,2026-06-11T00:00:00,006212104,Adams Diversified Equity Fund,2026-06-11,XADEX,Equity-U.S. Equity,0.0,3063.098,,Quarterly,0.0702,0.48,10.0,,,,0.49000000000000005,,3204.186,True,True,True,False,False,False,,23.21,30.38,13.48,17.52,11.22,13.75,,,35.19,2689810,,,,,,,22.84146,-6.4484200000000005,1.08,-0.51,0.44,2026-06-11T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-04-27T00:00:00
16,PEO,-0.1165,7.16994,8.11549,0.52,37.02,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,25.63,-0.48,29.01,2026-06-11T00:00:00,00548F105,Adams Natural Resources Fund,2026-06-11,XPEOX,Equity-Sector Equity,0.7000000000000001,711.528,,Quarterly,0.30657,0.52,15.0,,,,0.62,,805.362,True,True,False,False,False,False,,16.08,19.59,17.23,18.93,23.52,22.07,,,38.38,713780,,,,,,,23.39816,-10.24378,-1.56,-0.79,-1.24,2026-06-11T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-04-27T00:00:00
17,AVK,-0.09720000000000001,9.98155,11.0566,0.1172,33.08,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,12.72,0.14,14.09,2026-06-11T00:00:00,00764C109,Advent Convertible & Income Fund,2026-06-11,XAVKX,Fixed Income - Taxable-Convertibles,36.01,561.572,,Monthly,0.17448,0.1172,25.0,5.5855,,,4.53,,972.078,True,True,False,False,False,False,,19.93,19.87,5.92,5.04,16.19,9.24,,,26.03,1525120,,,108.8431,,,,12.45743,-4.95656,-2.24,-1.18,-1.58,2026-06-11T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-05-15T00:00:00
18,AWF,-0.1009,6.95575,7.73622,0.0655,8.28,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.16,0.06,11.3,2026-06-11T00:00:00,01879R106,AllianceBernstein Global High Income,2026-06-11,XAWFX,Fixed Income - Taxable-High Yield,0.8,876.094,,Monthly,0.35164,0.0655,15.0,6.5934,,,1.02,,982.279,True,False,False,False,False,False,,10.48,10.4,4.73,4.54,2.13,-0.8200000000000001,,,2.52,2754270,,,97.594,,,,10.721070000000001,-5.93272,-1.47,-0.68,-1.18,2026-06-11T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-06-04T00:00:00
19,AFB,-0.059699999999999996,4.99303,5.31005,0.050179999999999995,10.35,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,11.34,0.03,12.06,2026-06-11T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-06-11,XAFBX,Fixed Income - Municipal-Municipal,38.79,325.968,,Monthly,0.27364,0.050179999999999995,15.0,5.1313,,,3.66,,566.314,True,True,True,False,False,False,,3.48,7.01,-1.27,-1.46,2.02,5.55,,,13.65,980660,,,98.8497,,19.48,12.43,10.75105,-9.40419,3.01,1.6400000000000001,2.32,2026-06-11T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-06-04T00:00:00
20,NFJ,-0.07690000000000001,7.50769,8.13333,0.305,29.8,3,Morningstar US CEF Covered Call,107,"Virtus Investment Advisers, LLC",True,15.0,0.22,16.25,2026-06-11T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-06-11,XNFJX,Equity-Covered-Call Funds,,1394.509,0.0,Quarterly,0.06142,0.305,25.0,1.9501,,,0.9600000000000001,,1510.718,False,True,True,False,True,False,,14.84,19.09,7.59,9.32,14.86,18.26,,,36.13,1890290,,,,,,,13.16456,-9.64509,1.55,0.68,0.98,2026-06-11T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-03-16T00:00:00
21,EOD,-0.071,8.23826,8.86802,0.14211,33.09,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,6.41,-0.07,6.9,2026-06-11T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-06-11,XEODX,Equity-Global Equity,13.78,276.053,,Quarterly,0.08622,0.14211,20.0,7.0851,,,2.45,,344.655,True,True,True,False,False,False,,25.03,29.04,12.66,13.37,12.05,16.5,,,37.42,1335880,,,,,,,5.8881,-8.83186,1.24,-0.13,0.64,2026-06-11T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-06-11T00:00:00
22,EAD,-0.09939999999999999,8.95798,9.94712,0.0533,8.12,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.43,-0.02,7.14,2026-06-11T00:00:00,94987B105,Allspring Income Opps,2026-06-11,XEADX,Fixed Income - Taxable-High Yield,28.6,379.964,,Monthly,0.25876,0.0533,15.0,7.1187,,,3.5,,590.919,True,False,False,False,False,False,,10.05,12.14,3.85,3.65,1.9100000000000001,1.0,,,5.65,1612950,,,100.8922,,4.26,3.03,6.82689,-6.65505,-1.94,-1.31,-1.74,2026-06-11T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-05-11T00:00:00
23,ERC,-0.08689999999999999,8.92883,9.77872,0.07277,8.97,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,8.93,-0.02,9.78,2026-06-11T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-06-11,XERCX,Fixed Income - Taxable-Limited Duration,30.25,250.52,,Monthly,0.35038,0.07277,20.0,6.7574000000000005,0.0,4.33,3.22,,393.366,True,False,False,True,False,False,,9.41,10.77,3.37,2.5,1.9500000000000002,2.66,,,8.29,873880,,0.0,99.4838,,,,9.32718,-6.53787,-2.01,-1.37,-1.83,2026-06-11T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-06-11T00:00:00
24,ERH,-0.0759,8.27668,8.95637,0.08725,10.81,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,11.69,0.12,12.65,2026-06-11T00:00:00,94987E109,Allspring Util & High In,2026-06-11,XERHX,Hybrid-U.S. Allocation,21.17,103.248,,Monthly,0.1865,0.08725,20.0,7.1529,,,2.43,,141.727,True,False,True,False,False,False,,13.64,15.48,7.63,4.69,3.66,5.2,,,14.82,230000,,,101.0469,,3.77,2.99,12.10562,-7.93071,0.25,0.43,0.59,2026-06-11T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-06-11T00:00:00
25,FINS,-0.0594,10.12472,10.76443,0.11499999999999999,9.67,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.82,0.08,13.63,2026-06-11T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-06-11,XFINX,Hybrid-U.S. Allocation,21.59,428.404,,Monthly,0.38984,0.11499999999999999,20.0,6.773,,,2.92,,580.891,True,False,False,False,False,True,,10.53,14.31,3.39,2.8,2.09,2.23,,,10.89,494420,,,99.7603,,,,13.02183,-5.83286,-0.12,0.78,0.1,2026-06-11T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-05-15T00:00:00
26,ARDC,-0.0751,9.941089999999999,10.74841,0.11249999999999999,3.59,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.56,0.0,13.58,2026-06-11T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-06-11,XADCX,Fixed Income - Taxable-Senior Loans,40.64,301.013,,Monthly,0.59626,0.11249999999999999,20.0,8.4436,,,5.26,,548.292,True,False,False,False,False,False,,10.06,13.65,5.16,5.5600000000000005,-0.98,0.5,,,0.37,1137540,,,,,40.42,,13.47123,-5.09725,-0.79,0.4,-0.19,2026-06-11T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-05-21T00:00:00
27,BANX,-0.0766,8.56327,9.27357,0.15,6.8,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,19.41,-0.19,21.17,2026-04-30T00:00:00,861780104,ArrowMark Financial Corp,2026-06-11,XBANX,Equity-Sector Equity,13.31,151.599,,Monthly,1.04616,0.15,25.0,10.9594,,,6.43,,189.374,True,False,False,False,False,True,,10.58,18.95,9.05,8.74,-0.4,-5.38,,,11.59,300600,,,107.4223,,,,20.70944,-5.18077,-0.86,-0.09,-0.56,2026-06-11T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-05-22T00:00:00
28,ASA,-0.1268,0.12571000000000002,0.14396,0.04,110.5,8,Morningstar US CEF Sector Equity,13,ASA,False,55.57,3.17,63.64,2026-06-11T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-06-11,XASAX,Equity-Sector Equity,,1071.94,,Semi-Annually,-0.26978,0.04,28.0,9.086,,,1.88,,1165.044,False,True,False,False,False,False,,60.42,60.13,21.31,21.64,10.86,7.74,,,103.25,0,,,,,,,52.93709,-11.43975,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2026-05-01T00:00:00
29,BCV,-0.1411,4.75867,5.54017,0.35,56.38,11,Morningstar US CEF Convertibles,59,Gabelli Funds LLC,False,25.27,0.56,29.42,2026-06-11T00:00:00,059695106,Bancroft Fund,2026-06-11,XBCVX,Fixed Income - Taxable-Convertibles,14.23,142.207,,Quarterly,0.01097,0.35,25.0,2.4446,,,1.31,,193.027,True,True,False,False,False,False,,23.15,26.44,6.83,5.35,24.67,21.48,,,57.58,195990,,,,,21.12,,22.28363,-11.74463,-2.1,-1.83,-1.99,2026-06-11T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-03-17T00:00:00
30,MCI,0.0687,9.80993,9.17958,0.39999999999999997,7.69,14,Morningstar US CEF High Yield,14,Barings LLC,False,17.43,0.01,16.71,2026-03-31T00:00:00,06759X107,Barings Corporate Investors,2026-06-11,XMCIX,Fixed Income - Taxable-High Yield,21.78,357.765,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,428.013,True,False,False,False,False,False,,9.5,18.33,9.73,12.73,0.48,1.71,,,-5.84,328790,,,92.3472,,,,19.92478,19.54978,-1.52,-0.08,-0.89,2026-06-11T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2026-05-29T00:00:00
31,BGH,-0.0689,9.81016,10.53553,0.12229999999999999,7.31,14,Morningstar US CEF High Yield,14,Barings LLC,False,13.93,0.03,14.96,2026-06-11T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-06-11,XBGHX,Fixed Income - Taxable-High Yield,31.4,279.748,,Monthly,0.68354,0.12229999999999999,25.0,8.9323,,,3.93,,437.865,True,False,False,False,False,False,,12.21,15.55,6.06,7.1,2.25,-1.4,,,7.36,850090,,,97.8956,,,,15.01793,-2.05996,-1.48,-0.89,-1.21,2026-06-11T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-05-19T00:00:00
32,MPV,0.1354,9.91957,8.73672,0.37,,14,Morningstar US CEF High Yield,14,Barings LLC,False,16.94,0.46,15.29,2026-03-31T00:00:00,06761A103,Barings Participation Invs,2026-06-11,XMPVX,Fixed Income - Taxable-High Yield,22.63,182.204,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,207.412,True,False,False,False,False,False,,,21.82,,13.33,0.39,9.85,,,5.21,168780,,,92.2129,,,,18.81918,13.62418,-0.02,0.13,0.18,2026-06-11T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2026-05-29T00:00:00
33,BXSY,-0.3883,3.74235,6.11765,0.26,38.6,26,Morningstar US CEF US Allocation,15,Bexil Corp,True,17.0,0.0,27.79,2026-06-11T00:00:00,25538A204,Bexil Investment Trust,2026-06-11,XBXIX,Hybrid-U.S. Allocation,8.84,219.938,,Quarterly,-0.06607,0.26,15.0,,,,1.9300000000000002,,359.534,True,True,False,False,True,False,,24.94,25.03,12.5,11.45,15.84,9.96,,,38.15,135180,,,,,1.11,,14.92323,-36.99694,-2.29,-1.3,-1.77,2026-06-11T00:00:00,1998-06-29T00:00:00,6/29/1998,899078400,2026-03-16T00:00:00
34,BMN,-0.0054,4.34531,4.36893,0.09375,8.41,21,Morningstar US CEF Municipal,16,BlackRock,False,25.75,-0.68,25.89,2026-06-11T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-06-11,XBMNX,Fixed Income - Municipal-Municipal,24.48,158.302,,Monthly,0.55982,0.09375,25.0,5.0127,,14.51,2.16,,210.742,True,True,False,False,False,True,,4.95,5.83,,,2.19,0.55,,,11.49,110260,16.62,,101.483,,,,25.47956,-0.31687000000000004,-0.1,-0.91,-1.06,2026-06-11T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-05-15T00:00:00
35,BCAT,0.0719,20.78442,19.39098,0.25423,19.06,26,Morningstar US CEF US Allocation,16,BlackRock,True,15.96,0.36,14.89,2026-06-11T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-06-11,XCATX,Hybrid-U.S. Allocation,5.18,1672.213,,Monthly,0.15272,0.25423,20.0,5.522,,,1.4,,1560.104,True,True,True,False,True,True,,13.55,22.48,5.51,8.33,7.38,22.64,,,32.51,6121590,,,98.7956,,,,14.83073,-2.5349500000000003,2.62,2.1,1.8399999999999999,2026-06-11T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-05-15T00:00:00
36,BHK,-0.0684,9.27668,9.95773,0.0746,6.52,15,Morningstar US CEF Investment Grade,16,BlackRock,True,8.99,0.07,9.65,2026-06-11T00:00:00,09249E101,BlackRock Core Bond,2026-06-11,XBHKX,Fixed Income - Taxable-Investment Grade,33.14,649.296,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.211,,,3.34,,1042.471,True,False,False,False,True,False,,5.33,4.63,-1.32,-2.67,0.44,-1.65,,,-1.3599999999999999,2941320,,,96.133,,7.45,,9.51874,-4.30707,-1.9,-1.21,-1.57,2026-06-11T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-05-15T00:00:00
37,HYT,-0.0725,10.11688,10.907820000000001,0.0779,8.65,14,Morningstar US CEF High Yield,16,BlackRock,True,8.57,0.0,9.24,2026-06-11T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-06-11,XHYTX,Fixed Income - Taxable-High Yield,19.99,1652.118,-0.113,Monthly,0.35117,0.0779,15.0,7.0359,,,2.33,,2226.2,True,False,False,False,True,False,,10.94,10.92,4.83,3.3,1.72,1.62,,,-0.73,8018570,,,99.6367,,4.17,,9.14713,-4.07215,-0.97,0.03,-0.2,2026-06-11T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-05-15T00:00:00
38,BTZ,-0.0815,9.11957,9.92899,0.0839,8.07,15,Morningstar US CEF Investment Grade,16,BlackRock,True,10.14,0.0,11.04,2026-06-11T00:00:00,092508100,BlackRock Credit Allocation Income Trust,2026-06-11,XBTZX,Fixed Income - Taxable-Investment Grade,34.57,946.31,-0.11900000000000001,Monthly,0.5375800000000001,0.0839,25.0,5.9413,,19.89,3.37,,1574.723,True,False,False,False,True,False,,8.91,9.6,1.9100000000000001,1.26,1.18,-1.74,,,4.66,2372990,,,98.6559,,,,10.69743,-5.22573,-1.48,-0.24,-0.89,2026-06-11T00:00:00,2006-12-27T00:00:00,12/27/2006,1167177600,2026-05-15T00:00:00
39,DSU,0.0031,12.22663,12.18889,0.09873,5.72,19,Morningstar US CEF Senior Loans,16,BlackRock,True,9.72,0.02,9.69,2026-06-11T00:00:00,09255R202,BlackRock Debt Strategies,2026-06-11,XDSUX,Fixed Income - Taxable-Senior Loans,15.78,604.969,-0.17400000000000002,Monthly,0.35279,0.09873,10.0,,,6.29,1.69,,716.101,True,False,False,False,True,False,,8.9,13.72,6.09,7.45,0.87,1.32,,,5.38,2661200,,,,,,,10.20241,1.20422,-0.79,0.07,-0.25,2026-06-11T00:00:00,1998-03-27T00:00:00,3/27/1998,890956800,2026-05-15T00:00:00
