,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
10,ACP,-0.0642,16.57754,17.71429,0.0775,5.6,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.25,0.04,5.61,2026-03-23T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-03-23,XACPX,Fixed Income - Taxable-Senior Loans,29.88,653.702,,Monthly,0.24096,0.0775,20.0,8.2264,,,3.94,,1003.891,True,False,False,False,True,False,,9.54,6.62,2.07,2.2800000000000002,2.33,5.07,,,7.61,5894500,,,98.0187,,3.9699999999999998,2.9699999999999998,5.67939,-4.66942,-1.08,-1.18,-0.76,2026-03-23T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-03-24T00:00:00
11,HQL,-0.09910000000000001,12.47216,13.84425,0.5599999999999999,38.23,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,16.18,-0.01,17.96,2026-03-23T00:00:00,87911K100,abrdn Life Sciences Investors,2026-03-23,XHQLX,Equity-Sector Equity,2.27,492.307,,Quarterly,-0.06756,0.5599999999999999,15.0,,,,1.24,,540.351,True,True,False,False,True,False,,17.23,19.7,6.59,6.41,2.56,2.54,,,40.63,1313750,,,,,,,14.80762,-9.69701,-0.2,-0.3,0.08,2026-03-23T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-02-20T00:00:00
12,VFL,-0.1023,5.42986,6.04839,0.049999999999999996,2.11,21,Morningstar US CEF Municipal,2,abrdn Inc.,True,9.92,0.0,11.05,2026-03-23T00:00:00,24610T108,abrdn National Municipal Income Fund,2026-03-23,XVFLX,Fixed Income - Municipal-Municipal,42.21,121.798,,Monthly,0.30075,0.049999999999999996,15.0,4.8647,,,3.87,,234.549,True,False,False,False,True,False,,4.76,5.16,-0.29,0.59,3.29,2.35,,,2.2800000000000002,367870,13.63,,90.3088,,21.81,12.18,9.99334,-10.15336,-0.08,-1.1400000000000001,-0.05,2026-03-23T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2026-03-24T00:00:00
13,AOD,-0.0302,13.26633,13.67876,0.11,25.02,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,9.65,0.26,9.95,2026-03-23T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-03-23,XAODX,Equity-Global Equity,0.8200000000000001,989.997,,Monthly,0.37773,0.11,20.0,,,,1.21,,1042.785,True,True,True,False,True,False,,15.61,22.06,9.64,13.49,7.39,10.95,,,37.67,4945770,,,,,,,9.24061,-6.10972,1.18,0.08,0.62,2026-03-23T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-03-24T00:00:00
14,THW,0.0076,11.8277,11.73847,0.1167,21.52,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,11.93,0.07,11.84,2026-03-23T00:00:00,87911L108,abrdn World Healthcare Fund,2026-03-23,XTHWX,Equity-Sector Equity,20.09,478.491,,Monthly,-0.04918,0.1167,20.0,3.7671,,,1.46,,597.28,True,True,True,False,True,False,,13.39,9.1,8.84,5.41,-0.03,1.6,,,19.39,1499410,,,,,7.37,,11.736460000000001,-1.25617,0.9,1.73,2.2800000000000002,2026-03-23T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-03-24T00:00:00
15,ADX,-0.0507,8.08255,8.51449,0.47,16.76,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,22.08,0.0,23.26,2026-03-23T00:00:00,006212104,Adams Diversified Equity Fund,2026-03-23,XADEX,Equity-U.S. Equity,0.0,2705.575,,Quarterly,0.0702,0.47,10.0,,,,0.49000000000000005,,2813.406,True,True,True,False,False,False,,21.13,26.71,13.51,17.03,0.43,1.32,,,25.47,2649610,,,,,,,21.79552,-7.56567,1.5,0.39,0.9400000000000001,2026-03-23T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-01-26T00:00:00
16,PEO,-0.1103,6.47078,7.27273,0.49,26.58,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,26.95,0.04,30.29,2026-03-23T00:00:00,00548F105,Adams Natural Resources Fund,2026-03-23,XPEOX,Equity-Sector Equity,0.7000000000000001,740.075,,Quarterly,0.30657,0.49,15.0,,,,0.62,,823.13,True,True,False,False,False,False,,13.2,16.4,19.93,22.16,23.58,22.89,,,28.53,637030,,,,,,,22.09617,-10.26568,-0.87,-1.63,-1.16,2026-03-23T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-01-26T00:00:00
17,AVK,-0.0774,11.22426,12.16609,0.1172,19.13,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,11.56,0.14,12.53,2026-03-23T00:00:00,00764C109,Advent Convertible & Income Fund,2026-03-23,XAVKX,Fixed Income - Taxable-Convertibles,39.02,504.179,,Monthly,0.17448,0.1172,25.0,5.5855,,,4.53,,897.025,True,False,False,False,False,False,,14.64,14.38,3.73,6.59,2.95,1.69,,,17.56,1495080,,,108.8431,,,,12.2241,-3.86652,-3.79,-3.38,-3.29,2026-03-23T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-03-13T00:00:00
18,AWF,-0.0966,7.03041,7.78218,0.0655,7.07,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.1,0.07,11.18,2026-03-23T00:00:00,01879R106,AllianceBernstein Global High Income,2026-03-23,XAWFX,Fixed Income - Taxable-High Yield,0.49,864.884,,Monthly,0.36846,0.0655,15.0,6.6231,,,1.03,,966.172,True,False,False,False,False,False,,10.03,8.92,4.89,5.48,0.63,-1.77,,,1.08,2278150,,,98.5498,,,,10.78713,-5.02145,-2.06,-1.51,-1.72,2026-03-23T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-03-05T00:00:00
19,AFB,-0.09539999999999998,5.12913,5.67006,0.050179999999999995,2.09,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,10.62,-0.04,11.74,2026-03-23T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-03-23,XAFBX,Fixed Income - Municipal-Municipal,39.43,306.421,,Monthly,0.27364,0.050179999999999995,15.0,5.093,19.78,13.64,3.66,,557.116,True,False,True,True,False,False,,4.34,6.34,-0.48,-1.0,2.58,3.7199999999999998,,,3.42,920760,,0.02,99.2093,,19.48,11.98,10.62077,-9.97884,0.48,0.13,0.59,2026-03-23T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-03-05T00:00:00
20,NFJ,-0.0981,8.80231,9.76,0.305,11.99,3,Morningstar US CEF Covered Call,103,"Virtus Investment Advisers, LLC",True,12.5,0.15,13.86,2026-03-23T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-03-23,XNFJX,Equity-Covered-Call Funds,,1148.145,0.0,Quarterly,0.10275000000000001,0.305,25.0,1.8900000000000001,,,0.9600000000000001,,1272.722,False,False,True,False,True,False,,10.8,14.32,6.49,8.73,2.23,5.12,,,16.93,1992280,,,,,,,12.66523,-10.3423,0.48,-0.32,0.29,2026-03-23T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-03-16T00:00:00
21,EOD,-0.0902,8.63544,9.49148,0.13644,26.75,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,5.75,0.07,6.32,2026-03-23T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-03-23,XEODX,Equity-Global Equity,14.8,244.614,,Quarterly,0.08622,0.13644,20.0,7.0818,,,2.45,,320.969,True,True,True,False,False,False,,22.42,21.03,12.98,14.08,4.15,7.72,,,34.11,1299910,,,,,,,5.6039200000000005,-9.48589,0.52,-0.09,0.33,2026-03-23T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-03-12T00:00:00
22,EAD,-0.08710000000000001,9.01011,9.86954,0.05346,6.99,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.5,0.04,7.12,2026-03-23T00:00:00,94987B105,Allspring Income Opps,2026-03-23,XEADX,Fixed Income - Taxable-High Yield,28.57,381.736,,Monthly,0.25876,0.05346,15.0,7.1034,,,3.5,,591.51,True,False,False,False,False,False,,9.79,10.48,4.16,5.57,0.78,2.32,,,6.4,1670700,,,101.2595,,3.98,2.83,6.8621300000000005,-6.20542,-1.78,-2.42,-2.67,2026-03-23T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-03-12T00:00:00
23,ERC,-0.0874,8.95556,9.81375,0.07254,10.88,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,8.870000000000001,0.06,9.72,2026-03-23T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-03-23,XERCX,Fixed Income - Taxable-Limited Duration,30.32,247.154,,Monthly,0.35038,0.07254,20.0,6.8155,0.0,4.25,3.22,,392.525,True,False,False,True,False,False,,10.01,7.43,3.68,3.48,1.75,2.43,,,11.03,894930,,0.0,100.3607,,,,9.33943,-6.25412,-2.54,-2.45,-2.46,2026-03-23T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-03-12T00:00:00
24,ERH,-0.1038,7.79908,8.70256,0.08514,21.26,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,11.74,0.03,13.1,2026-03-23T00:00:00,94987E109,Allspring Util & High In,2026-03-23,XERHX,Hybrid-U.S. Allocation,19.93,104.141,,Monthly,0.18184,0.08514,20.0,7.1536,,,2.43,,150.504,True,False,False,False,False,False,,15.85,15.97,11.23,8.39,9.82,10.42,,,24.28,217040,,,101.404,,3.55,2.79,11.83213,-8.4821,-1.15,-2.43,-1.9100000000000001,2026-03-23T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-03-12T00:00:00
25,FINS,-0.07919999999999999,10.1173,10.98726,0.11499999999999999,10.67,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.56,0.07,13.64,2026-03-23T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-03-23,XFINX,Hybrid-U.S. Allocation,20.88,417.376,,Monthly,0.31312,0.11499999999999999,20.0,6.754,,,3.99,,575.235,True,False,False,False,False,True,,8.66,11.0,3.83,4.15,1.37,1.44,,,7.8,561860,,,100.0295,,2.95,2.5300000000000002,13.10627,-5.9846900000000005,-1.51,-2.27,-2.5300000000000002,2026-03-23T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-03-17T00:00:00
26,ARDC,-0.0926,10.08215,11.11111,0.11249999999999999,1.5,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.15,0.12,13.39,2026-03-23T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-03-23,XADCX,Fixed Income - Taxable-Senior Loans,41.04,288.311,,Monthly,0.59858,0.11249999999999999,20.0,8.4436,,,5.26,,543.02,True,False,False,False,False,False,,9.51,10.7,5.41,6.67,-3.14,-2.96,,,-3.69,1066690,,,,,40.42,,13.75366,-4.18764,-1.82,-1.57,-1.9,2026-03-23T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-03-20T00:00:00
27,BANX,-0.1195,8.30258,9.42902,0.15,11.95,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,19.09,-2.1,21.98,2026-01-30T00:00:00,861780104,ArrowMark Financial Corp,2026-03-23,XBANX,Equity-Sector Equity,12.88,149.412,,Monthly,1.04616,0.15,25.0,12.5232,,,6.43,,195.7,True,False,False,False,False,True,,12.41,13.45,10.04,9.89,1.24,-7.96,,,4.89,252530,,,106.7734,,,,20.83738,-5.47241,-1.87,-1.28,-1.9300000000000002,2026-03-23T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-03-23T00:00:00
28,ASA,-0.129,0.09018,0.10354000000000001,0.03,236.25,8,Morningstar US CEF Sector Equity,13,ASA,False,57.95,3.09,66.53,2026-03-23T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-03-23,XASAX,Equity-Sector Equity,,1058.244,,Semi-Annually,-0.26978,0.03,28.0,9.086,,,1.88,,1246.899,False,True,False,False,False,False,,77.09,78.32,33.06,34.2,39.36,36.23,,,233.56,0,,,,,,,45.48586,-10.71717,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2025-11-12T00:00:00
29,BCV,-0.12240000000000001,5.65657,6.44567,0.35,32.01,11,Morningstar US CEF Convertibles,58,Gabelli Funds LLC,False,21.72,0.14,24.75,2026-03-23T00:00:00,059695106,Bancroft Fund,2026-03-23,XBCVX,Fixed Income - Taxable-Convertibles,16.36,125.602,,Quarterly,0.12374,0.35,25.0,2.3667,,,1.31,,169.935,True,True,False,False,False,False,,15.13,16.32,2.21,2.27,5.2,3.08,,,33.56,193030,,,,,21.12,,20.74578,-11.62589,-0.54,-1.02,-0.7000000000000001,2026-03-23T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-03-17T00:00:00
30,MCI,0.1684,9.62117,8.23469,0.39999999999999997,6.16,14,Morningstar US CEF High Yield,14,Barings LLC,False,19.43,0.75,16.63,2025-12-31T00:00:00,06759X107,Barings Corporate Investors,2026-03-23,XMCIX,Fixed Income - Taxable-High Yield,21.45,396.148,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,434.582,True,False,False,False,False,False,,9.53,23.27,10.04,17.13,-2.29,10.19,,,3.27,305760,,,92.3472,,,,20.58286,22.7258,-1.16,-0.9500000000000001,-1.1400000000000001,2026-03-23T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2025-12-30T00:00:00
31,BGH,-0.0689,10.01091,10.75165,0.12229999999999999,4.25,14,Morningstar US CEF High Yield,14,Barings LLC,False,13.65,0.18,14.66,2026-03-23T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-03-23,XBGHX,Fixed Income - Taxable-High Yield,31.88,270.51,,Monthly,0.68416,0.12229999999999999,25.0,8.7895,,,3.93,,431.306,True,False,False,False,False,False,,11.05,13.25,6.59,8.48,0.74,-3.22,,,0.33,883290,,,99.9456,,,,15.12946,-2.11269,-1.4100000000000001,-1.73,-2.2800000000000002,2026-03-23T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-03-20T00:00:00
32,MPV,0.2127,9.71766,8.01299,0.37,6.05,14,Morningstar US CEF High Yield,14,Barings LLC,False,18.47,2.22,15.23,2025-12-31T00:00:00,06761A103,Barings Participation Invs,2026-03-23,XMPVX,Fixed Income - Taxable-High Yield,22.27,197.047,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,210.746,True,False,False,False,False,False,,10.36,24.05,10.16,18.36,-2.23,19.01,,,27.83,199840,,,92.2129,,,,18.79976,22.31292,-0.13,-0.5,-0.97,2026-03-23T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2025-12-30T00:00:00
33,BXSY,-0.376,4.43875,7.11354,0.26,35.62,26,Morningstar US CEF US Allocation,15,Bexil Corp,True,14.62,0.1,23.43,2026-03-23T00:00:00,25538A204,Bexil Investment Trust,2026-03-23,XBXIX,Hybrid-U.S. Allocation,8.84,187.853,,Quarterly,-0.0661,0.26,15.0,,,,1.9300000000000002,,296.787,True,True,False,False,True,False,,18.96,18.88,14.26,15.79,9.34,5.94,,,34.8,151740,,,,,1.11,,14.25012,-36.78565,-1.08,-1.21,-1.15,2026-03-23T00:00:00,1998-06-29T00:00:00,6/29/1998,899078400,2026-03-16T00:00:00
34,BMN,0.0279,4.4135,4.29389,0.09375,5.77,21,Morningstar US CEF Municipal,16,BlackRock,False,26.2,-0.5,25.49,2026-03-23T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-03-23,XBMNX,Fixed Income - Municipal-Municipal,24.53,164.142,,Monthly,0.55982,0.09375,25.0,5.0214,,,2.16,,210.25,True,True,True,False,False,True,,5.74,7.78,,,3.15,4.99,,,11.56,121760,15.23,,102.6975,,,,25.11255,-1.18019,1.63,0.48,1.12,2026-03-23T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-03-13T00:00:00
35,BCAT,0.013300000000000001,21.97163,21.68233,0.26072999999999996,15.51,26,Morningstar US CEF US Allocation,16,BlackRock,True,14.43,0.18,14.24,2026-03-23T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-03-23,XCATX,Hybrid-U.S. Allocation,5.18,1493.048,,Monthly,0.15272,0.26072999999999996,20.0,5.5154,,,1.4,,1481.522,True,False,True,False,True,True,,12.62,19.34,5.73,6.14,3.34,11.05,,,23.38,5860270,,,96.2459,,,,14.69429,-4.4137,2.5300000000000002,1.32,2.08,2026-03-23T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-03-13T00:00:00
36,BHK,-0.057999999999999996,9.26708,9.83736,0.0746,6.72,15,Morningstar US CEF Investment Grade,16,BlackRock,True,9.1,0.05,9.66,2026-03-23T00:00:00,09249E101,BlackRock Core Bond,2026-03-23,XBHKX,Fixed Income - Taxable-Investment Grade,33.24,653.629,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.2403,,,3.34,,1039.582,True,False,False,False,True,False,,6.54,5.5,-0.8200000000000001,-0.9,2.63,1.46,,,0.72,2733350,,,95.3009,,,,9.78323,-2.7297000000000002,-1.17,-1.75,-1.46,2026-03-23T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-03-13T00:00:00
37,HYT,-0.0753,10.20524,11.0366,0.0779,8.3,14,Morningstar US CEF High Yield,16,BlackRock,True,8.47,0.08,9.16,2026-03-23T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-03-23,XHYTX,Fixed Income - Taxable-High Yield,20.2,1617.417,-0.113,Monthly,0.35117,0.0779,15.0,7.0118,,,2.33,,2203.067,True,False,False,False,True,False,,10.96,10.03,5.14,4.74,0.58,1.07,,,-1.16,8072790,,,101.4675,,4.1,,9.34437,-2.43711,-1.57,-0.48,-1.08,2026-03-23T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-03-13T00:00:00
38,BTZ,-0.09380000000000001,9.1694,10.11859,0.0839,8.56,15,Morningstar US CEF Investment Grade,16,BlackRock,True,9.95,0.14,10.98,2026-03-23T00:00:00,092508100,BlackRock Credit Allocation Income Trust,2026-03-23,XBTZX,Fixed Income - Taxable-Investment Grade,34.8,915.513,-0.11900000000000001,Monthly,0.5375800000000001,0.0839,25.0,6.1327,,,3.37,,1564.457,True,False,False,False,True,False,,9.12,9.59,2.13,2.86,0.86,-0.48,,,7.38,2317480,,,101.3292,,,,10.7636,-4.71511,-3.06,-2.2800000000000002,-2.6,2026-03-23T00:00:00,2006-12-27T00:00:00,12/27/2006,1167177600,2026-03-13T00:00:00
39,DSU,-0.0123,12.15138,12.3028,0.09873,4.8100000000000005,19,Morningstar US CEF Senior Loans,16,BlackRock,True,9.63,-0.03,9.75,2026-03-23T00:00:00,09255R202,BlackRock Debt Strategies,2026-03-23,XDSUX,Fixed Income - Taxable-Senior Loans,15.73,601.234,-0.17400000000000002,Monthly,0.35279,0.09873,10.0,7.5783000000000005,,5.37,1.69,,718.591,True,False,False,False,True,False,,8.51,11.91,5.93,8.27,-1.23,-0.92,,,3.79,2553750,,,,,,,10.31103,1.0998700000000001,-1.56,-2.64,-2.71,2026-03-23T00:00:00,1998-03-27T00:00:00,3/27/1998,890956800,2026-03-13T00:00:00
