,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
36,2023-07-17,NFJ,AllianzGI Div Interest &amp; Prem Common,Equity-Covered-Call Funds,12.44,14.48,-0.13949999999999999
37,2023-07-17,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.32,6.17,-0.1378
38,2023-07-17,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,12.5,14.32,-0.12710000000000002
39,2023-07-17,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,8.84,8.92,-0.009000000000000001
40,2023-07-17,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.34,6.2,-0.1387
41,2023-07-17,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.42,14.58,-0.2853
42,2023-07-17,MXF,Mexico Fund,Equity-Emerging Market Equity,17.55,22.43,-0.2207
43,2023-07-17,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.67,17.87,-0.1231
44,2023-07-17,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,12.24,14.47,-0.15410000000000001
45,2023-07-17,EEA,European Equity Fund,Equity-Global Equity,8.74,10.32,-0.1531
46,2023-07-17,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,13.5,13.92,-0.0302
47,2023-07-17,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.59,11.54,-0.0823
48,2023-07-17,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.76,5.42,-0.12179999999999999
49,2023-07-17,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.35,9.62,-0.132
50,2023-07-17,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.61,11.09,-0.1335
51,2023-07-17,GLQ,Clough Global Equity,Equity-Global Equity,6.36,7.48,-0.1497
52,2023-07-17,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.51,18.09,-0.1426
53,2023-07-17,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.82,11.64,-0.1564
54,2023-07-17,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.44,11.19,-0.1564
55,2023-07-17,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.44,4.9399999999999995,-0.11130000000000001
56,2023-07-17,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,17.09,18.85,-0.09380000000000001
57,2023-07-17,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,39.37,37.25,0.056900000000000006
58,2023-07-17,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,19.97,20.83,-0.041299999999999996
59,2023-07-17,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.43,9.91,-0.1493
60,2023-07-17,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.36,8.61,-0.1452
61,2023-07-17,FIF,First Trust Energy Infrastructure,Equity-MLP,14.870000000000001,17.15,-0.1329
62,2023-07-17,FEN,First Trust Energy Income And Growth,Equity-MLP,13.63,15.51,-0.12119999999999999
63,2023-07-17,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,7.86,9.19,-0.1447
64,2023-07-17,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.08,7.19,-0.15439999999999998
65,2023-07-17,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.71,7.82,-0.1419
66,2023-07-17,CEM,ClearBridge MLP and Midstream,Equity-MLP,34.88,41.43,-0.1542
67,2023-07-17,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,30.57,35.22,-0.1383
68,2023-07-17,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,32.04,37.46,-0.1492
69,2023-07-17,NTG,Tortoise Midstream Energy Fund,Equity-MLP,34.55,41.25,-0.15810000000000002
70,2023-07-17,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,27.55,33.0,-0.1648
71,2023-07-17,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,29.78,36.4,-0.17170000000000002
72,2023-07-17,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.63,11.08,-0.1309
73,2023-07-17,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.51,6.14,-0.1026
74,2023-07-17,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,11.8,12.74,-0.0738
75,2023-07-17,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.67,11.79,-0.0102
76,2023-07-17,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,19.26,20.1,-0.0418
77,2023-07-17,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,14.36,16.14,-0.1103
78,2023-07-17,AWP,abrdn Global Premier Properties,Equity-Real Estate,4.05,4.32,-0.0625
79,2023-07-17,NRO,Neuberger Real Estate Securities Income,Equity-Real Estate,3.09,3.48,-0.1121
80,2023-07-17,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.555,8.65,-0.1235
81,2023-07-17,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,7.9,9.13,-0.13470000000000001
82,2023-07-17,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,13.95,16.54,-0.1566
83,2023-07-17,GGT,Gabelli Multimedia,Equity-Sector Equity,6.7,4.15,0.6145
84,2023-07-17,GUT,Gabelli Utility Trust,Equity-Sector Equity,6.91,3.24,1.1327
85,2023-07-17,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.76,3.98,-0.0553
86,2023-07-17,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.04,15.7,-0.1057
87,2023-07-17,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,9.88,11.99,-0.17600000000000002
88,2023-07-17,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.38,3.89,-0.1311
89,2023-07-17,BTO,JHancock Financial Opportunities,Equity-Sector Equity,28.38,25.87,0.09699999999999999
90,2023-07-17,PEO,Adams Natural Resources Fund,Equity-Sector Equity,20.91,24.81,-0.1572
91,2023-07-17,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,23.11,23.18,-0.003
92,2023-07-17,BCX,BlackRock Resources&amp;Commodities Strategy,Equity-Sector Equity,9.1,10.79,-0.1566
93,2023-07-17,BST,BlackRock Science and Technology Trust,Equity-Sector Equity,34.87,34.72,0.0043
94,2023-07-17,BMEZ,BlackRock Health Sciences Term Trust,Equity-Sector Equity,16.31,19.01,-0.142
95,2023-07-17,BSTZ,BlackRock Science and Technology Term,Equity-Sector Equity,18.54,21.88,-0.1527
96,2023-07-17,BGR,BlackRock Energy and Resources,Equity-Sector Equity,11.870000000000001,13.6,-0.1272
97,2023-07-17,BME,BlackRock Health Sciences,Equity-Sector Equity,39.99,42.32,-0.055099999999999996
98,2023-07-17,UTF,Cohen &amp; Steers Infrastructure,Equity-Sector Equity,23.15,23.19,-0.0017000000000000001
99,2023-07-17,NXG,NXG NextGen Infrastructure Inc,Equity-Sector Equity,38.9,49.38,-0.2122
100,2023-07-17,DPG,Duff &amp; Phelps Utility and Infra Fund Inc,Equity-Sector Equity,9.94,11.21,-0.1133
101,2023-07-17,UTG,Reaves Utility Income,Equity-Sector Equity,27.82,27.49,0.012
102,2023-07-17,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Equity-Sector Equity,18.87,21.21,-0.1103
103,2023-07-17,HQH,Tekla Healthcare Investors,Equity-Sector Equity,17.33,19.93,-0.1305
104,2023-07-17,HQL,Tekla Life Sciences Investors,Equity-Sector Equity,13.53,15.82,-0.1448
105,2023-07-17,THW,Tekla World Healthcare Fund,Equity-Sector Equity,13.93,12.53,0.1117
106,2023-07-17,NDP,"Tortoise Energy Independence Fund, Inc",Equity-Sector Equity,28.8602,33.91,-0.14859999999999998
107,2023-07-17,AIO,Virtus AI &amp; Tech Opp Fund,Equity-Sector Equity,18.85,20.01,-0.065
108,2023-07-17,ASA,ASA Gold and Precious Metals Limited,Equity-Sector Equity,15.7,18.54,-0.1559
109,2023-07-17,DNP,DNP Select Income,Equity-Sector Equity,10.16,8.524799999999999,0.193
110,2023-07-17,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.86,15.81,-0.19039999999999999
111,2023-07-17,BANX,ArrowMark Financial Corp,Equity-Sector Equity,16.58,21.29,-0.2168
112,2023-07-17,SWZ,Swiss Helvetia,Equity-Single-Country Equity,8.38,9.91,-0.15439999999999998
113,2023-07-17,GF,New Germany,Equity-Single-Country Equity,9.31,10.92,-0.1474
114,2023-07-17,IAF,abrdn Australia Equity Fund Inc,Equity-Single-Country Equity,4.36,4.9399999999999995,-0.1174
115,2023-07-17,ADX,Adams Diversified Equity Fund,Equity-U.S. Equity,17.18,20.37,-0.1566
116,2023-07-17,BIGZ,BlackRock Innovat and Growth Term Trust,Equity-U.S. Equity,8.08,9.64,-0.1618
117,2023-07-17,STEW,SRH Total Return Fund,Equity-U.S. Equity,13.47,16.62,-0.1895
118,2023-07-17,HIE,Miller/Howard High Income Equity Fund,Equity-U.S. Equity,10.08,10.9,-0.07519999999999999
119,2023-07-17,GDV,Gabelli Dividend &amp; Income,Equity-U.S. Equity,21.52,25.31,-0.1497
120,2023-07-17,ASG,Liberty All-Star Growth,Equity-U.S. Equity,5.64,5.83,-0.0326
121,2023-07-17,USA,Liberty All-Star Equity,Equity-U.S. Equity,6.75,6.59,0.024300000000000002
122,2023-07-17,NBXG,Neuberger Brmn Nxt Gnrtn Cnnctvty,Equity-U.S. Equity,11.07,13.53,-0.1818
123,2023-07-17,GAM,General American Investors,Equity-U.S. Equity,42.31,51.33,-0.1757
124,2023-07-17,GAB,Gabelli Equity,Equity-U.S. Equity,5.75,5.38,0.0688
125,2023-07-17,FXBY,FOXBY CORP,Equity-U.S. Equity,11.73,21.6,-0.4569
126,2023-07-17,FUND,Sprott Focus Trust,Equity-U.S. Equity,8.16,8.75,-0.0674
127,2023-07-17,RVT,Royce Value Trust,Equity-U.S. Equity,14.21,16.1,-0.1174
128,2023-07-17,RMT,Royce Micro-Cap Trust,Equity-U.S. Equity,9.02,10.25,-0.12
129,2023-07-17,SPE,Special Opportunities,Equity-U.S. Equity,11.37,13.71,-0.1743
130,2023-07-17,JCE,Nuveen Core Equity Alpha,Equity-U.S. Equity,13.0,13.39,-0.0313
131,2023-07-17,CUBA,Herzfeld Caribbean Basin,Equity-U.S. Equity,3.99,4.97,-0.2025
132,2023-07-17,CET,Central Securities Corporation,Equity-U.S. Equity,36.8,44.15,-0.17579999999999998
133,2023-07-17,CLM,Cornerstone Strategic Value,Equity-U.S. Equity,8.4,7.01,0.19399999999999998
134,2023-07-17,CRF,Cornerstone Total Return Fund,Equity-U.S. Equity,8.14,6.74,0.1929
135,2023-07-17,GRF,Eagle Capital Growth,Equity-U.S. Equity,8.68,10.73,-0.1883
136,2023-07-17,CHI,Calamos Convertible Opp Inc,Fixed Income - Taxable-Convertibles,10.91,10.4,0.049
137,2023-07-17,CHY,Calamos Convertible &amp; High Income Fund,Fixed Income - Taxable-Convertibles,11.09,10.97,0.0109
138,2023-07-17,CCD,Calamos Dynamic Convertible and Income,Fixed Income - Taxable-Convertibles,21.19,20.43,0.0372
139,2023-07-17,AVK,Advent Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,11.71,12.68,-0.0765
140,2023-07-17,BCV,Bancroft Fund,Fixed Income - Taxable-Convertibles,17.55,20.36,-0.138
141,2023-07-17,ECF,Ellsworth Growth and Income Fund,Fixed Income - Taxable-Convertibles,8.72,9.93,-0.1219
142,2023-07-17,PCF,High Income Securities,Fixed Income - Taxable-Convertibles,6.49,7.51,-0.1278
143,2023-07-17,NCZ,Virtus Convertible &amp; Income Fund II,Fixed Income - Taxable-Convertibles,3.05,3.49,-0.1232
144,2023-07-17,NCV,Virtus Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,3.43,3.91,-0.12789999999999999
145,2023-07-17,TEI,Templeton Emerg Mkts Income,Fixed Income - Taxable-Emerging Market Income,5.31,5.9399999999999995,-0.1061
146,2023-07-17,MSD,Morgan Stanley Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,6.53,7.61,-0.1419
147,2023-07-17,EDD,Morgan Stanley Emrgng Mkts Domestic Debt,Fixed Income - Taxable-Emerging Market Income,4.95,5.65,-0.12390000000000001
148,2023-07-17,EMD,Western Asset Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,8.79,10.28,-0.1518
149,2023-07-17,EDF,Virtus Stone Harbor Emerging Markets Inc,Fixed Income - Taxable-Emerging Market Income,4.59,4.33,0.0508
150,2023-07-17,EDI,Virtus Stone Harbor Emg Mkts Total Inc,Fixed Income - Taxable-Emerging Market Income,5.4,5.2,0.0173
151,2023-07-17,PPT,Putnam Premier Income,Fixed Income - Taxable-Global Income,3.55,3.85,-0.0779
152,2023-07-17,GIM,Templeton Global Income,Fixed Income - Taxable-Global Income,4.31,4.73,-0.0888
153,2023-07-17,MMT,MFS Multimarket Income,Fixed Income - Taxable-Global Income,4.51,4.99,-0.0962
154,2023-07-17,MIN,MFSÂ® Intermediate Income,Fixed Income - Taxable-Global Income,2.72,2.95,-0.078
155,2023-07-17,FAM,First Trust/abrdn Global Opp Inc,Fixed Income - Taxable-Global Income,6.13,6.9,-0.1116
156,2023-07-17,FAX,abrdn Asia-Pacific Income Fund Inc,Fixed Income - Taxable-Global Income,2.73,3.17,-0.1388
157,2023-07-17,FCO,"abrdn Global Income Fund, Inc.",Fixed Income - Taxable-Global Income,6.02,4.18,0.44020000000000004
158,2023-07-17,ASGI,abrdn Global Infrastructure Income Fund,Fixed Income - Taxable-Global Income,17.87,21.1,-0.1531
159,2023-07-17,DSL,DoubleLine Income Solutions Fund,Fixed Income - Taxable-Global Income,11.84,11.84,0.0
160,2023-07-17,BWG,BrandywineGLOBAL â Global Inc Opp Fund,Fixed Income - Taxable-Global Income,8.42,9.66,-0.1284
161,2023-07-17,GDO,Western Asset Global Corp Defined Opp,Fixed Income - Taxable-Global Income,12.5,13.2,-0.052300000000000006
162,2023-07-17,JGH,Nuveen Global High Income Fund,Fixed Income - Taxable-Global Income,11.33,12.82,-0.12480000000000001
163,2023-07-17,PDO,PIMCO Dynamic Income Opportunities Fund,Fixed Income - Taxable-Global Income,13.09,12.7,0.0331
164,2023-07-17,HNW,Pioneer Diversified High Income,Fixed Income - Taxable-High Yield,10.25,11.93,-0.1408
165,2023-07-17,PHT,Pioneer High Income,Fixed Income - Taxable-High Yield,6.82,7.75,-0.12
166,2023-07-17,RA,Brookfield Real Assets Income Fund Inc.,Fixed Income - Taxable-High Yield,16.78,14.76,0.1369
167,2023-07-17,DHF,BNY Mellon High Yield Strategies Fund,Fixed Income - Taxable-High Yield,2.21,2.55,-0.1333
168,2023-07-17,CIK,Credit Suisse Asset Mgmt Income,Fixed Income - Taxable-High Yield,2.93,2.87,0.0209
169,2023-07-17,DHY,Credit Suisse High Yield Bond Fund,Fixed Income - Taxable-High Yield,1.9,2.11,-0.09949999999999999
170,2023-07-17,AWF,AllianceBernstein Global High Income,Fixed Income - Taxable-High Yield,9.82,10.67,-0.0797
171,2023-07-17,BGH,Barings Global Short Duration High Yield,Fixed Income - Taxable-High Yield,13.49,14.87,-0.0928
172,2023-07-17,HYT,BlackRock Corporate High Yield Fund,Fixed Income - Taxable-High Yield,8.92,9.43,-0.0541
173,2023-07-17,FSD,First Trust High Inc Long/Short,Fixed Income - Taxable-High Yield,11.57,12.56,-0.0788
174,2023-07-17,FTHY,FIRST TRUST HY OPPORTUNITIES 2027 Term,Fixed Income - Taxable-High Yield,13.62,15.52,-0.12240000000000001
175,2023-07-17,VLT,Invesco High Income II,Fixed Income - Taxable-High Yield,10.52,11.47,-0.0828
176,2023-07-17,IHIT,Invesco High Income 2023 Target Term,Fixed Income - Taxable-High Yield,7.521,7.91,-0.0492
177,2023-07-17,IHTA,Invesco High Income 2024 Target Term,Fixed Income - Taxable-High Yield,7.08,7.82,-0.0946
178,2023-07-17,MCR,MFSÂ® Charter Income,Fixed Income - Taxable-High Yield,6.19,6.84,-0.095
179,2023-07-17,CIF,MFSÂ® Intermediate High Income,Fixed Income - Taxable-High Yield,1.67,1.8399999999999999,-0.0924
180,2023-07-17,NHS,Neuberger Berman High Yield Strategies,Fixed Income - Taxable-High Yield,7.52,8.08,-0.0693
181,2023-07-17,HYB,New America High-Income,Fixed Income - Taxable-High Yield,6.7,7.9399999999999995,-0.1625
182,2023-07-17,JLS,Nuveen Mortgage and Income Fund,Fixed Income - Taxable-High Yield,16.15,19.04,-0.15039999999999998
183,2023-07-17,KIO,KKR Income Opportunities Fund,Fixed Income - Taxable-High Yield,11.72,13.0,-0.10310000000000001
184,2023-07-17,AIF,Apollo Tactical Income Fund Inc.,Fixed Income - Taxable-High Yield,12.9,14.6333,-0.1273
185,2023-07-17,RSF,RiverNorth Capital and Inc Fund,Fixed Income - Taxable-High Yield,15.66,16.64,-0.0654
186,2023-07-17,OPP,RiverNorth/DoubleLine Strategic Opp Fund,Fixed Income - Taxable-High Yield,8.43,9.57,-0.1045
187,2023-07-17,SDHY,PGIM Short Duration High Yield Opps,Fixed Income - Taxable-High Yield,15.2,17.17,-0.13449999999999998
188,2023-07-17,ISD,"PGIM High Yield Bond Fund, Inc.",Fixed Income - Taxable-High Yield,12.46,13.7,-0.0964
189,2023-07-17,GHY,"PGIM Global High Yield Fund, Inc.",Fixed Income - Taxable-High Yield,11.3,12.55,-0.1084
190,2023-07-17,JHAA,Nuveen Corporate Income 2023 Target Term,Fixed Income - Taxable-High Yield,9.37,9.59,-0.0229
191,2023-07-17,DMO,Western Asset Mortgage Opp Fund Inc.,Fixed Income - Taxable-High Yield,10.870000000000001,12.14,-0.10710000000000001
192,2023-07-17,EHI,Western Asset Global High Income,Fixed Income - Taxable-High Yield,7.29,7.51,-0.0146
193,2023-07-17,HIX,Western Asset High Income II,Fixed Income - Taxable-High Yield,4.95,4.8,0.0292
194,2023-07-17,HIO,Western Asset High Income Opportunity,Fixed Income - Taxable-High Yield,3.87,4.3,-0.107
195,2023-07-17,HYI,Western Asset High Yield Defined Opps,Fixed Income - Taxable-High Yield,11.78,12.57,-0.0652
196,2023-07-17,EAD,Allspring Inc Opp,Fixed Income - Taxable-High Yield,6.43,7.18,-0.1058
197,2023-07-17,EIC,Eagle Point Income Co Inc,Fixed Income - Taxable-High Yield,13.79,13.0,0.09269999999999999
198,2023-07-17,MPV,Barings Participation Invs,Fixed Income - Taxable-High Yield,13.18,15.45,-0.12990000000000002
199,2023-07-17,MCI,Barings Corporate Investors,Fixed Income - Taxable-High Yield,15.53,16.85,-0.0647
200,2023-07-17,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.24,12.77,-0.0415
201,2023-07-17,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.6712,10.34,-0.0647
202,2023-07-17,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.19,11.22,-0.09179999999999999
203,2023-07-17,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.81,10.89,-0.0073
204,2023-07-17,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,15.01,16.03,-0.0636
205,2023-07-17,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.8,11.84,-0.08779999999999999
206,2023-07-17,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.7,14.04,-0.09539999999999998
207,2023-07-17,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.2726,12.37,-0.08869999999999999
208,2023-07-17,MGF,MFSÂ® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.23,3.44,-0.061
209,2023-07-17,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.18,11.07,0.1906
210,2023-07-17,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.501,4.3,0.2793
211,2023-07-17,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.16,3.46,-0.0867
212,2023-07-17,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,13.77,10.82,0.2726
213,2023-07-17,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.789,6.37,-0.0895
214,2023-07-17,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,10.16,11.82,-0.1438
215,2023-07-17,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.49,17.29,-0.0509
216,2023-07-17,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.45,9.75,-0.1333
217,2023-07-17,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,9.02,10.46,-0.1472
218,2023-07-17,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.73,12.71,-0.0732
219,2023-07-17,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.75,11.31,-0.046900000000000004
220,2023-07-17,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.57,17.19,-0.0931
221,2023-07-17,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,12.93,13.73,-0.0583
222,2023-07-17,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.72,6.68,0.4551
223,2023-07-17,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.4,10.02,-0.0729
224,2023-07-17,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.36,10.43,-0.10339999999999999
225,2023-07-17,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,9.83,10.8,-0.0907
226,2023-07-17,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.3,7.16,-0.1313
227,2023-07-17,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,15.81,12.35,0.2802
228,2023-07-17,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,4.97,6.71,-0.2593
229,2023-07-17,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.45,14.43,0.0014000000000000002
230,2023-07-17,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.44,14.49,-0.0035000000000000005
231,2023-07-17,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.68,8.02,-0.0424
232,2023-07-17,VGI,Virtus Global Multi-Sector Income Fund,Fixed Income - Taxable-Multi-Sector,7.55,8.71,-0.1332
233,2023-07-17,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,4.93,4.49,0.098
234,2023-07-17,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.12,7.73,0.050499999999999996
235,2023-07-17,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.01,6.81,0.0294
