,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
10,AWP,0.0199,11.95021,11.71684,0.12,14.86,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,12.29,-0.03,12.05,2026-07-22T00:00:00,00302L207,abrdn Global Premier Properties,2026-07-22,XAWPX,Equity-Real Estate,10.35,379.216,,Monthly,0.10017000000000001,0.12,20.0,,,,2.27,,414.755,True,True,True,False,True,False,,10.3,13.45,0.06,1.8,10.23,9.33,,,12.82,1228430,,,,,,,11.79162,1.33468,0.55,2.35,1.3599999999999999,2026-07-22T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-07-23T00:00:00
11,HQH,-0.0928,10.53086,11.607990000000001,0.61,54.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,21.02,-0.25,23.17,2026-07-22T00:00:00,87911J103,abrdn Healthcare Investors,2026-07-22,XHQHX,Equity-Sector Equity,1.1,1218.864,,Quarterly,-0.06102,0.61,10.0,,,,1.11,,1343.533,True,True,False,False,True,False,,18.02,23.0,8.21,7.97,20.37,23.48,,,60.47,1787410,,,,,,,18.79586,-7.74383,-0.74,-1.4,-1.25,2026-07-22T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
12,THQ,-0.0447,10.98119,11.49548,0.18,25.88,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.79,-0.18,19.67,2026-07-22T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-07-22,XTHQX,Equity-Sector Equity,21.62,778.997,,Monthly,-0.03549,0.18,20.0,4.3426,,,3.02,,1040.481,True,True,False,False,True,False,,8.05,10.63,4.95,4.95,10.66,4.02,,,15.04,1889760,,,,,7.72,,18.17611,-1.1580300000000001,-1.0,-1.01,-1.46,2026-07-22T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-07-23T00:00:00
13,ACP,-0.0346,16.93989,17.54717,0.0775,5.64,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.3,-0.01,5.49,2026-07-22T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-07-22,XACPX,Fixed Income - Taxable-Senior Loans,31.72,664.995,,Monthly,0.22534,0.0775,20.0,8.1151,,,3.94,,1008.834,True,False,True,False,True,False,,9.46,8.39,1.76,0.98,3.66,4.79,,,4.3,5452560,,,98.0285,,4.42,3.29,5.511,-4.9731000000000005,0.98,1.81,1.09,2026-07-22T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-07-23T00:00:00
14,HQL,-0.09910000000000001,10.23298,11.35903,0.5599999999999999,78.5,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.72,-0.11,21.89,2026-07-22T00:00:00,87911K100,abrdn Life Sciences Investors,2026-07-22,XHQLX,Equity-Sector Equity,0.01,608.227,,Quarterly,-0.09057,0.5599999999999999,15.0,,,,1.24,,675.223,True,True,False,False,True,False,,25.4,28.93,11.1,10.07,27.85,27.24,,,76.84,1308960,,,,,,,16.63709,-9.85913,-0.05,0.02,-0.14,2026-07-22T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
15,AOD,0.009500000000000001,12.53561,12.41769,0.11,21.87,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.63,0.03,10.53,2026-07-22T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-07-22,XAODX,Equity-Global Equity,2.79,1120.896,,Monthly,0.22991,0.11,20.0,,,,1.21,,1142.271,True,True,True,False,True,False,,14.27,20.65,8.07,10.81,9.73,12.41,,,31.85,4787210,,,,,,,9.80598,-4.01921,2.48,2.35,2.07,2026-07-22T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-07-23T00:00:00
16,THW,-0.031400000000000004,10.23684,10.56906,0.1167,53.0,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,13.25,-0.13,13.68,2026-07-22T00:00:00,87911L108,abrdn World Healthcare Fund,2026-07-22,XTHWX,Equity-Sector Equity,17.85,535.039,,Monthly,-0.03887,0.1167,20.0,3.7749,,,1.46,,672.403,True,True,False,False,True,False,,16.19,10.95,9.32,7.39,14.11,11.03,,,46.58,1396680,,,,,7.37,,12.43914,-1.94382,-0.6,-0.81,-0.89,2026-07-22T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-07-23T00:00:00
17,ADX,-0.0004,7.5815,7.58438,0.5,21.77,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,26.37,0.05,26.38,2026-07-22T00:00:00,006212104,Adams Diversified Equity Fund,2026-07-22,XADEX,Equity-U.S. Equity,0.0,3263.592,,Quarterly,0.0702,0.5,10.0,,,,0.49000000000000005,,3264.829,True,True,True,False,False,False,,20.56,27.69,12.91,16.99,10.67,13.97,,,27.53,2640600,,,,,,,23.30115,-5.90655,2.62,2.84,3.2800000000000002,2026-07-22T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-04-27T00:00:00
18,PEO,-0.09300000000000001,7.17608,7.91209,0.5399999999999999,25.66,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,27.3,0.37,30.1,2026-07-22T00:00:00,00548F105,Adams Natural Resources Fund,2026-07-22,XPEOX,Equity-Sector Equity,0.7000000000000001,757.89,,Quarterly,0.30657,0.5399999999999999,15.0,,,,0.62,,835.622,True,True,True,False,False,False,,11.74,15.59,15.79,17.61,18.14,18.34,,,26.05,710060,,,,,,,23.79031,-10.37138,1.2,1.9300000000000002,1.15,2026-07-22T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-04-27T00:00:00
19,AVK,-0.0788,10.25821,11.13539,0.1172,26.45,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,12.63,-0.03,13.71,2026-07-22T00:00:00,00764C109,Advent Convertible & Income Fund,2026-07-22,XAVKX,Fixed Income - Taxable-Convertibles,36.64,557.599,,Monthly,0.22874,0.1172,25.0,5.5855,,,4.53,,955.304,True,True,False,False,False,False,,17.69,17.48,5.51,5.39,16.08,10.49,,,21.01,1486990,,,108.8431,,,,12.54728,-5.47462,-1.02,0.58,-0.29,2026-07-22T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-07-15T00:00:00
20,AWF,-0.1003,6.97427,7.75148,0.0655,6.85,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.14,-0.03,11.27,2026-07-22T00:00:00,01879R106,AllianceBernstein Global High Income,2026-07-22,XAWFX,Fixed Income - Taxable-High Yield,0.8,874.369,,Monthly,0.35164,0.0655,15.0,6.6384,,,1.02,,979.692,True,False,False,False,False,False,,9.88,9.09,4.5,3.88,2.45,-0.37,,,0.51,2939620,,,97.6698,,,,10.63272,-6.68731,-1.15,-0.27,-0.74,2026-07-22T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-07-02T00:00:00
21,AFB,-0.0779,5.04322,5.46921,0.050179999999999995,11.76,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,11.01,-0.03,11.94,2026-07-22T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-07-22,XAFBX,Fixed Income - Municipal-Municipal,48.26,316.482,,Monthly,0.31343,0.050179999999999995,15.0,5.1411,,,3.66,,663.316,True,True,True,False,False,False,,3.7,6.66,-0.96,-1.47,4.23,8.39,,,16.71,991400,,,98.4247,,19.48,11.69,10.87044,-9.04855,0.97,-1.12,0.39,2026-07-22T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-07-02T00:00:00
22,NFJ,-0.0741,7.46634,8.06345,0.305,29.0,3,Morningstar US CEF Covered Call,108,"Virtus Investment Advisers, LLC",True,15.13,0.06,16.34,2026-07-22T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-07-22,XNFJX,Equity-Covered-Call Funds,,1406.594,0.0,Quarterly,0.06142,0.305,25.0,1.9797,,,0.9600000000000001,,1519.085,False,True,True,False,True,False,,13.74,17.86,7.55,9.07,18.54,23.16,,,34.16,1874320,,,,,,,13.46444,-9.33442,1.32,0.29,0.74,2026-07-22T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-06-15T00:00:00
23,EOD,-0.0782,8.08592,8.77222,0.14211,27.01,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,6.48,-0.06,7.03,2026-07-22T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-07-22,XEODX,Equity-Global Equity,13.56,279.067,,Quarterly,0.1298,0.14211,20.0,7.1137,,,2.45,,350.253,True,True,True,False,False,False,,22.79,25.77,12.88,12.82,12.43,17.11,,,32.4,1280800,,,,,,,6.01289,-8.51715,1.07,-0.14,0.38,2026-07-22T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-06-11T00:00:00
24,EAD,-0.10550000000000001,9.00422,10.06604,0.053349999999999995,5.65,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.36,-0.03,7.11,2026-07-22T00:00:00,94987B105,Allspring Income Opps,2026-07-22,XEADX,Fixed Income - Taxable-High Yield,29.88,375.827,,Monthly,0.25923,0.053349999999999995,15.0,7.1471,,,2.95,,599.147,True,False,False,False,False,False,,9.3,10.06,3.54,3.31,2.11,0.6,,,1.17,1730070,,,100.8378,,4.26,3.05,6.7633600000000005,-7.2457,-1.65,-0.98,-1.23,2026-07-22T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-07-10T00:00:00
25,ERC,-0.0654,8.92094,9.54492,0.07278,6.92,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,9.15,0.0,9.79,2026-07-22T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-07-22,XERCX,Fixed Income - Taxable-Limited Duration,30.23,256.692,,Monthly,0.35301,0.07278,20.0,6.8557,0.0,4.34,3.22,,393.647,True,False,True,True,False,False,,8.54,9.17,3.33,2.68,2.61,3.84,,,6.97,799030,,0.0,99.8825,,,,9.29389,-6.72042,0.08,1.18,0.91,2026-07-22T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-07-10T00:00:00
26,ERH,-0.0824,8.02809,8.74942,0.08764,11.35,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,12.02,0.14,13.1,2026-07-22T00:00:00,94987E109,Allspring Util & High In,2026-07-22,XERHX,Hybrid-U.S. Allocation,20.59,106.163,,Monthly,0.1865,0.08764,20.0,7.1805,,,2.43,,145.701,True,False,False,False,False,False,,13.73,15.18,8.43,4.47,5.83,6.69,,,13.73,235750,,,100.9933,,3.77,3.02,12.16244,-7.76982,0.17,0.08,0.42,2026-07-22T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-07-10T00:00:00
27,FINS,-0.0668,10.24499,10.97852,0.11499999999999999,8.85,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.57,-0.04,13.47,2026-07-22T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-07-22,XFINX,Hybrid-U.S. Allocation,21.79,420.05,,Monthly,0.38984,0.11499999999999999,20.0,6.7377,,,2.92,,575.544,True,False,False,False,False,True,,10.61,13.71,3.2800000000000002,3.09,2.73,2.2,,,9.57,485140,,,99.9624,,,2.85,13.00068,-5.85258,-0.91,-0.93,-0.53,2026-07-22T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-06-16T00:00:00
28,ARDC,-0.061399999999999996,10.10479,10.76555,0.11249999999999999,1.3599999999999999,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.54,0.0,13.36,2026-07-22T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-07-22,XADCX,Fixed Income - Taxable-Senior Loans,41.04,300.534,,Monthly,0.59626,0.11249999999999999,20.0,8.4436,,,5.26,,543.02,True,False,False,False,False,False,,9.07,11.48,4.86,4.87,-1.62,0.13,,,-1.69,1159830,,,,,40.42,,13.2892,-5.55472,-0.2,0.54,0.6,2026-07-22T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-07-20T00:00:00
29,BANX,-0.0467,8.57143,8.99101,0.15,5.0,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,20.02,0.48,21.0,2026-06-30T00:00:00,861780104,ArrowMark Financial Corp,2026-07-22,XBANX,Equity-Sector Equity,13.32,156.363,,Monthly,1.04616,0.15,25.0,10.9594,,,6.43,,189.218,True,False,True,False,False,True,,10.35,17.89,8.92,8.06,0.22,-5.86,,,4.12,309880,,,107.4223,,,,20.5934,-5.33288,0.12,1.54,1.04,2026-07-22T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-06-23T00:00:00
30,ASA,-0.1606,0.13014,0.15504,0.04,75.44,8,Morningstar US CEF Sector Equity,13,ASA,False,51.6,1.08,61.47,2026-07-22T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-07-22,XASAX,Equity-Sector Equity,,995.359,,Semi-Annually,-0.26978,0.04,28.0,9.086,,,1.88,,1185.75,False,False,False,False,False,False,,52.57,52.09,19.75,19.44,-7.13,-12.73,,,65.04,0,,,,,,,55.30441,-11.94016,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2026-05-01T00:00:00
31,BCV,-0.1234,4.99109,5.69337,0.35,45.23,11,Morningstar US CEF Convertibles,60,Gabelli Funds LLC,False,24.59,-0.02,28.05,2026-07-22T00:00:00,059695106,Bancroft Fund,2026-07-22,XBCVX,Fixed Income - Taxable-Convertibles,14.82,138.381,,Quarterly,0.01097,0.35,25.0,2.4446,,,1.31,,185.317,True,True,False,False,False,False,,21.14,23.5,5.74,4.58,23.78,21.08,,,46.01,190130,,,,,21.12,,22.99053,-11.76996,-0.5,0.0,-0.46,2026-07-22T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-06-15T00:00:00
32,MCI,0.0215,9.80993,9.60384,0.39999999999999997,4.99,14,Morningstar US CEF High Yield,14,Barings LLC,False,16.66,-0.76,16.71,2026-03-31T00:00:00,06759X107,Barings Corporate Investors,2026-07-22,XMCIX,Fixed Income - Taxable-High Yield,21.78,341.96,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,428.013,True,False,False,False,False,False,,8.63,15.4,8.85,11.68,0.48,-0.99,,,-11.78,325970,,,92.3472,,,,19.48618,17.34259,-1.53,-0.86,-0.92,2026-07-22T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2026-05-29T00:00:00
33,BGH,-0.0383,9.86954,10.26294,0.12229999999999999,5.44,14,Morningstar US CEF High Yield,14,Barings LLC,False,14.3,-0.11,14.87,2026-07-22T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-07-22,XBGHX,Fixed Income - Taxable-High Yield,31.53,287.178,,Monthly,0.68354,0.12229999999999999,25.0,8.9323,,,3.93,,436.125,True,False,False,False,False,False,,11.45,14.41,5.83,6.41,2.95,-1.09,,,2.67,848850,,,97.8956,,,,14.86324,-2.46941,-0.43,1.5,0.63,2026-07-22T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-07-22T00:00:00
34,MPV,0.029500000000000002,9.91957,9.63542,0.37,-2.49,14,Morningstar US CEF High Yield,14,Barings LLC,False,15.36,-1.12,15.29,2026-03-31T00:00:00,06761A103,Barings Participation Invs,2026-07-22,XMPVX,Fixed Income - Taxable-High Yield,22.63,165.21,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,207.412,True,False,False,False,False,False,,-0.54,19.51,0.97,12.91,0.39,8.4,,,-9.08,157710,,,92.2129,,,,18.4939,12.39354,-2.09,-2.19,-2.41,2026-07-22T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2026-05-29T00:00:00
35,BXSY,-0.3664,3.82634,6.03949,0.26,37.12,26,Morningstar US CEF US Allocation,15,Bexil Corp,True,17.22,0.07,27.18,2026-07-22T00:00:00,25538A204,Bexil Investment Trust,2026-07-22,XBXIX,Hybrid-U.S. Allocation,8.84,222.784,,Quarterly,-0.06607,0.26,15.0,,,,1.9300000000000002,,351.642,True,True,True,False,True,False,,22.76,24.09,13.59,11.86,19.68,15.58,,,36.36,121580,,,,,1.11,,15.36136,-37.19953,0.65,1.79,0.81,2026-07-22T00:00:00,1998-06-29T00:00:00,6/29/1998,899078400,2026-06-15T00:00:00
36,BMN,0.0012,4.41176,4.40658,0.09375,9.01,21,Morningstar US CEF Municipal,16,BlackRock,False,25.53,-0.08,25.5,2026-07-22T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-07-22,XBMNX,Fixed Income - Municipal-Municipal,24.76,156.95,,Monthly,0.55982,0.09375,25.0,5.0127,,14.51,2.16,,208.345,True,False,True,False,False,True,,4.98,5.84,,,3.39,0.33,,,9.12,108990,17.53,,101.483,,,,25.5741,-0.40032,0.22,0.59,-0.45,2026-07-22T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-07-15T00:00:00
37,BCAT,0.0883,21.2153,19.49367,0.25423,17.04,26,Morningstar US CEF US Allocation,16,BlackRock,True,15.65,0.03,14.38,2026-07-22T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-07-22,XCATX,Hybrid-U.S. Allocation,5.18,1639.733,,Monthly,0.15272,0.25423,20.0,,,,1.4,,1506.668,True,True,True,False,True,True,,12.86,21.53,5.64,8.01,8.52,24.73,,,30.09,6300540,,,,,,,14.91801,-1.31657,2.11,1.6,1.6600000000000001,2026-07-22T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-07-15T00:00:00
38,BHK,-0.048100000000000004,9.57433,10.05843,0.0746,4.46,15,Morningstar US CEF Investment Grade,16,BlackRock,True,8.9,-0.12,9.35,2026-07-22T00:00:00,09249E101,BlackRock Core Bond,2026-07-22,XBHKX,Fixed Income - Taxable-Investment Grade,33.85,642.796,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.2035,,,3.34,,1020.804,True,False,False,False,True,False,,5.25,4.94,-1.73,-2.77,0.8,0.37,,,3.71,2901350,,,95.0924,,7.35,7.35,9.45188,-4.50424,-0.23,0.9,0.49,2026-07-22T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-07-15T00:00:00
39,HYT,-0.0758,10.27253,11.11534,0.0779,6.41,14,Morningstar US CEF High Yield,16,BlackRock,True,8.41,-0.01,9.1,2026-07-22T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-07-22,XHYTX,Fixed Income - Taxable-High Yield,20.23,1621.273,-0.113,Monthly,0.35117,0.0779,15.0,7.0359,,,2.33,,2199.211,True,False,False,False,True,False,,10.11,9.16,4.42,2.79,1.81,1.8399999999999999,,,-2.34,8189050,,,99.6367,,4.4,,9.00996,-5.00041,-0.9,-0.84,-0.77,2026-07-22T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-07-15T00:00:00
