,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
10,AWP,0.0094,12.26576,12.1519,0.12,20.12,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.85,0.04,11.74,2026-08-14T00:00:00,00302L207,abrdn Global Premier Properties,2026-08-14,XAWPX,Equity-Real Estate,10.6,365.639,,Monthly,0.10017000000000001,0.12,20.0,,,,2.27,,405.189,True,True,False,False,True,False,,12.68,15.88,1.4100000000000001,2.75,13.15,12.48,,,19.08,1245130,,,,,,,11.81373,1.27915,-0.29,0.47000000000000003,0.41000000000000003,2026-08-14T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-07-23T00:00:00
11,HQH,-0.050499999999999996,10.74919,11.32075,0.6599999999999999,49.72,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,23.32,-0.27,24.56,2026-08-14T00:00:00,87911J103,abrdn Healthcare Investors,2026-08-14,XHQHX,Equity-Sector Equity,1.1,1352.228,,Quarterly,-0.06102,0.6599999999999999,10.0,,,,1.11,,1424.13,True,True,True,False,True,False,,17.26,22.71,7.54,7.64,18.43,22.69,,,57.82,1825220,,,,,,,19.22261,-7.49767,1.15,0.66,0.68,2026-08-14T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
12,THQ,-0.054900000000000004,10.48544,11.09399,0.18,29.94,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.47,-0.05,20.6,2026-08-14T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-08-14,XTHQX,Equity-Sector Equity,20.85,807.189,,Monthly,-0.03549,0.18,20.0,4.3434,,,3.02,,1079.037,True,True,False,False,True,False,,7.21,10.29,3.76,4.05,9.31,5.08,,,29.32,1738130,,,,,7.72,,18.35393,-1.15077,-1.34,-0.81,-1.34,2026-08-14T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-07-23T00:00:00
13,ACP,-0.051699999999999996,17.15867,18.09339,0.0775,2.91,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.14,0.01,5.42,2026-08-14T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-08-14,XACPX,Fixed Income - Taxable-Senior Loans,32.0,644.919,,Monthly,0.22534,0.0775,20.0,8.0962,,,3.94,,1000.051,True,False,False,False,True,False,,8.44,7.21,1.76,0.48,2.1,3.5,,,0.8200000000000001,5470320,,,96.8337,,4.75,3.24,5.45433,-5.16507,0.0,0.01,0.13,2026-08-14T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-07-23T00:00:00
14,HQL,-0.08220000000000001,10.7873,11.75355,0.62,64.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,21.1,-0.05,22.99,2026-08-14T00:00:00,87911K100,abrdn Life Sciences Investors,2026-08-14,XHQLX,Equity-Sector Equity,0.01,650.79,,Quarterly,-0.09057,0.62,15.0,,,,1.24,,709.15,True,True,True,False,True,False,,23.65,27.23,10.11,9.72,22.82,21.45,,,64.69,1364010,,,,,,,17.07456,-9.84965,1.48,1.5899999999999999,1.54,2026-08-14T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
15,AOD,0.0019,11.13173,11.11111,0.09999999999999999,24.62,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.8,0.07,10.78,2026-08-14T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-08-14,XAODX,Equity-Global Equity,2.73,1138.822,,Monthly,0.22991,0.09999999999999999,20.0,,,,1.21,,1168.632,True,True,True,False,True,False,,14.21,21.11,8.37,11.13,12.07,16.14,,,33.68,4724530,,,,,,,9.90747,-3.58733,1.82,1.18,1.3,2026-08-14T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-07-23T00:00:00
16,THW,-0.014100000000000001,9.86892,10.01001,0.1167,35.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,13.99,0.11,14.19,2026-08-14T00:00:00,87911L108,abrdn World Healthcare Fund,2026-08-14,XTHWX,Equity-Sector Equity,17.32,564.921,,Monthly,-0.03887,0.1167,20.0,3.7754000000000003,,,1.46,,692.997,True,True,True,False,True,False,,14.79,11.2,8.14,6.91,11.07,11.1,,,38.55,1338020,,,,,7.37,,12.60726,-1.88022,0.24,0.26,-0.12,2026-08-14T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-07-23T00:00:00
17,ADX,-0.0187,7.46547,7.60746,0.5,19.0,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,26.29,-0.13,26.79,2026-08-14T00:00:00,006212104,Adams Diversified Equity Fund,2026-08-14,XADEX,Equity-U.S. Equity,0.0,3284.334,,Quarterly,0.09492,0.5,10.0,,,,0.49000000000000005,,3346.798,True,True,True,False,False,False,,18.92,26.28,12.36,17.04,10.28,16.08,,,27.86,2706090,,,,,,,23.56854,-5.49149,1.47,0.59,1.17,2026-08-14T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-07-27T00:00:00
18,PEO,-0.0974,7.01526,7.77258,0.5399999999999999,35.34,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,27.79,0.24,30.79,2026-08-14T00:00:00,00548F105,Adams Natural Resources Fund,2026-08-14,XPEOX,Equity-Sector Equity,0.7000000000000001,779.088,,Quarterly,0.29271,0.5399999999999999,15.0,,,,0.62,,863.193,True,True,True,False,False,False,,12.84,16.29,19.43,21.61,29.79,31.33,,,36.3,713680,,,,,,,24.1633,-10.3468,0.66,0.75,0.74,2026-08-14T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-07-27T00:00:00
19,AVK,-0.07490000000000001,10.03138,10.84348,0.1172,17.72,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,12.97,-0.1,14.02,2026-08-14T00:00:00,00764C109,Advent Convertible & Income Fund,2026-08-14,XAVKX,Fixed Income - Taxable-Convertibles,36.12,572.609,,Monthly,0.22874,0.1172,25.0,5.5855,,,4.53,,968.99,True,True,False,False,False,False,,14.41,14.48,4.64,4.34,10.11,5.37,,,12.54,1482060,,,108.8431,,,,12.56835,-5.77077,-0.72,1.02,0.17,2026-08-14T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-08-14T00:00:00
20,AWF,-0.10099999999999999,6.96191,7.7438400000000005,0.0655,5.45,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.15,-0.03,11.29,2026-08-14T00:00:00,01879R106,AllianceBernstein Global High Income,2026-08-14,XAWFX,Fixed Income - Taxable-High Yield,0.8,875.231,,Monthly,0.35164,0.0655,15.0,6.6737,,4.36,1.02,,981.417,True,False,False,False,False,False,,9.03,8.44,4.36,3.68,2.13,-1.78,,,-2.29,3002390,,,97.594,,,,10.56785,-7.17146,-1.04,-0.11,-0.59,2026-08-14T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-08-06T00:00:00
21,AFB,-0.0632,5.07723,5.41998,0.050179999999999995,10.33,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,11.11,0.09,11.86,2026-08-14T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-08-14,XAFBX,Fixed Income - Municipal-Municipal,48.43,319.356,,Monthly,0.31343,0.050179999999999995,15.0,5.1411,,,3.66,,661.017,True,True,True,False,False,False,,2.41,5.06,-1.8599999999999999,-2.32,0.56,3.81,,,13.22,983900,,,98.4247,,22.53,11.69,10.9181,-8.95634,1.9500000000000002,1.47,1.35,2026-08-14T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-08-06T00:00:00
22,NFJ,-0.0699,7.22749,7.7707,0.305,27.09,3,Morningstar US CEF Covered Call,108,"Virtus Investment Advisers, LLC",True,15.7,0.04,16.88,2026-08-14T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-08-14,XNFJX,Equity-Covered-Call Funds,,1459.586,0.0,Quarterly,0.06142,0.305,25.0,1.9797,,,0.9600000000000001,,1569.287,False,True,True,False,True,False,,11.94,16.01,7.11,8.91,18.9,23.4,,,31.56,1885830,,,,,,,13.63985,-9.15074,1.3900000000000001,0.7000000000000001,0.88,2026-08-14T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-06-15T00:00:00
23,EOD,-0.0795,7.78685,8.45893,0.14211,25.53,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,6.72,0.0,7.3,2026-08-14T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-08-14,XEODX,Equity-Global Equity,13.13,289.403,,Quarterly,0.1298,0.14211,20.0,7.1385,,,2.45,,361.881,True,True,True,False,False,False,,22.02,24.01,12.99,12.65,13.71,16.39,,,26.88,1246430,,,,,,,6.0738900000000005,-8.44861,0.35000000000000003,-0.84,-0.72,2026-08-14T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-06-11T00:00:00
24,EAD,-0.1039,0.01517,0.01693,8.999999999999999e-05,4.91,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.38,0.0,7.12,2026-08-14T00:00:00,94987B105,Allspring Income Opps,2026-08-14,XEADX,Fixed Income - Taxable-High Yield,29.85,377.009,,Monthly,0.25923,8.999999999999999e-05,15.0,7.1676,,,2.95,,599.737,True,False,False,False,False,False,,8.47,9.01,3.46,2.59,1.72,-1.69,,,-1.73,1852500,,,100.1192,,4.34,3.23,6.71807,-7.64452,-1.47,-0.55,-0.99,2026-08-14T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-08-13T00:00:00
25,ERC,-0.057999999999999996,0.0061,0.0064800000000000005,4.9999999999999996e-05,7.36,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,9.26,0.01,9.83,2026-08-14T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-08-14,XERCX,Fixed Income - Taxable-Limited Duration,30.14,259.778,,Monthly,0.35301,4.9999999999999996e-05,20.0,6.8621,0.0,4.34,3.22,,394.769,True,False,True,True,False,False,,7.89,7.29,3.35,2.27,2.74,3.5300000000000002,,,6.74,780120,,0.0,98.4198,,,,9.2791,-6.7544,0.89,1.71,1.8900000000000001,2026-08-14T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-08-13T00:00:00
26,ERH,-0.07690000000000001,0.019030000000000002,0.02062,0.00019999999999999998,3.81,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,11.64,-0.01,12.61,2026-08-14T00:00:00,94987E109,Allspring Util & High In,2026-08-14,XERHX,Hybrid-U.S. Allocation,21.22,102.806,,Monthly,0.1865,0.00019999999999999998,20.0,7.1946,,,2.43,,141.374,True,False,False,False,False,False,,11.86,13.66,7.09,4.4,3.12,5.24,,,7.85,232490,,,100.2393,,3.8,3.21,12.15242,-7.65319,-0.03,-0.05,0.21,2026-08-14T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-08-13T00:00:00
27,FINS,-0.0643,10.19202,10.89187,0.11499999999999999,7.8,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.67,-0.01,13.54,2026-08-14T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-08-14,XFINX,Hybrid-U.S. Allocation,21.7,423.392,,Monthly,0.38984,0.11499999999999999,20.0,6.7377,,,2.92,,577.883,True,False,False,False,False,True,,10.08,12.72,3.1,2.44,2.76,0.79,,,6.59,472900,,,99.9624,,3.34,2.85,12.96792,-5.93253,-0.52,-0.01,0.0,2026-08-14T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-08-17T00:00:00
28,ARDC,-0.0728,10.02972,10.817309999999999,0.11249999999999999,0.61,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.48,0.06,13.46,2026-08-14T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-08-14,XADCX,Fixed Income - Taxable-Senior Loans,40.86,299.096,,Monthly,0.59626,0.11249999999999999,20.0,8.4436,,,5.26,,545.416,True,False,False,False,False,False,,8.19,9.56,4.69,4.92,-1.46,-0.97,,,-4.67,1159670,,,,,40.42,,13.16169,-5.91797,-0.51,-0.6,0.08,2026-08-14T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-07-20T00:00:00
29,BANX,-0.001,8.63309,8.64138,0.15,5.0,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,20.83,1.29,21.0,2026-06-30T00:00:00,861780104,ArrowMark Financial Corp,2026-08-14,XBANX,Equity-Sector Equity,13.4,162.69,,Monthly,1.04616,0.15,25.0,10.9594,,,6.43,,188.046,True,True,True,False,False,True,,9.9,20.01,8.8,9.56,0.22,-1.02,,,11.54,324860,,,107.4223,,,,20.57451,-5.02838,1.69,2.5700000000000003,3.01,2026-08-14T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-07-24T00:00:00
30,ASA,-0.1707,0.11322,0.13652,0.04,71.71,8,Morningstar US CEF Sector Equity,13,ASA,False,58.6,1.2,70.66,2026-08-14T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-08-14,XASAX,Equity-Sector Equity,,1130.388,,Semi-Annually,0.02585,0.04,28.0,9.086,,,1.88,,1287.209,False,True,False,False,False,False,,48.04,46.98,18.22,17.39,-11.27,-17.95,,,58.29,0,,,,,,,56.63222,-12.37496,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2026-05-01T00:00:00
31,BCV,-0.12539999999999998,5.61836,6.42382,0.41,25.49,11,Morningstar US CEF Convertibles,60,Gabelli Funds LLC,False,25.53,-0.03,29.19,2026-08-14T00:00:00,059695106,Bancroft Fund,2026-08-14,XBCVX,Fixed Income - Taxable-Convertibles,14.32,143.67,,Quarterly,0.01134,0.41,25.0,2.4446,,,1.31,,191.733,True,True,False,False,False,False,,16.43,18.33,3.99,3.21,13.06,10.36,,,27.81,190530,,,,,21.12,,23.29125,-11.76447,-0.68,-0.32,-0.52,2026-08-14T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-06-15T00:00:00
32,MCI,-0.013300000000000001,9.26462,9.38967,0.39999999999999997,11.17,14,Morningstar US CEF High Yield,14,Barings LLC,False,17.04,-0.58,17.27,2026-06-30T00:00:00,06759X107,Barings Corporate Investors,2026-08-14,XMCIX,Fixed Income - Taxable-High Yield,20.78,350.803,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,448.776,True,False,False,False,False,False,,11.6,11.75,10.11,10.0,6.4,-6.79,,,-14.25,326750,,,92.3472,,,,19.22266,15.31947,-1.54,-0.65,-0.9500000000000001,2026-08-14T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2026-05-29T00:00:00
33,BGH,-0.050499999999999996,9.7515,10.27012,0.12229999999999999,4.27,14,Morningstar US CEF High Yield,14,Barings LLC,False,14.29,0.02,15.05,2026-08-14T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-08-14,XBGHX,Fixed Income - Taxable-High Yield,31.27,286.978,,Monthly,0.68354,0.12229999999999999,25.0,8.9323,,,3.93,,439.74,True,False,False,False,False,False,,10.61,13.27,5.91,6.59,3.18,-0.73,,,0.15,839630,,,97.8956,,,,14.75151,-2.77795,-0.66,0.67,0.34,2026-08-14T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-07-22T00:00:00
34,MPV,0.029699999999999997,9.36116,9.09091,0.37,,14,Morningstar US CEF High Yield,14,Barings LLC,False,16.28,-0.72,15.81,2026-06-30T00:00:00,06761A103,Barings Participation Invs,2026-08-14,XMPVX,Fixed Income - Taxable-High Yield,21.57,175.698,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,217.561,True,False,False,False,False,False,,,16.89,,11.88,6.38,4.66,,,-6.74,167560,,,92.2129,,,,18.31378,9.57421,-1.04,-0.67,-1.07,2026-08-14T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2026-05-29T00:00:00
35,BXSY,-0.3834,3.54707,5.75221,0.26,36.35,26,Morningstar US CEF US Allocation,15,Bexil Corp,True,18.08,0.05,29.32,2026-08-14T00:00:00,25538A204,Bexil Investment Trust,2026-08-14,XBXIX,Hybrid-U.S. Allocation,8.84,233.911,,Quarterly,-0.06607,0.26,15.0,,,,1.9300000000000002,,379.329,True,True,False,False,True,False,,21.14,22.21,13.39,11.85,19.85,15.47,,,33.66,125500,,,,,1.11,,15.62578,-37.32936,-1.07,0.17,-0.56,2026-08-14T00:00:00,1998-06-29T00:00:00,6/29/1998,899078400,2026-06-15T00:00:00
36,BMN,0.002,4.42913,4.42043,0.09375,6.97,21,Morningstar US CEF Municipal,16,BlackRock,False,25.45,-0.15,25.4,2026-08-14T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-08-14,XBMNX,Fixed Income - Municipal-Municipal,24.83,156.458,,Monthly,0.55982,0.09375,25.0,5.0127,,14.51,2.16,,207.73,True,False,True,False,False,True,,3.87,5.14,,,0.66,-1.5,,,9.48,105460,17.53,,101.483,,,,25.63449,-0.32623,0.23,0.62,-0.29,2026-08-14T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-08-14T00:00:00
37,BCAT,0.09609999999999999,21.08334,19.23556,0.25423,13.58,26,Morningstar US CEF US Allocation,16,BlackRock,True,15.86,-0.33,14.47,2026-08-14T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-08-14,XCATX,Hybrid-U.S. Allocation,5.18,1661.736,,Monthly,0.15272,0.25423,20.0,,,2.65,1.4,,1516.098,True,True,True,False,True,True,,11.33,21.09,5.32,7.97,5.9,25.39,,,30.49,6343080,,,,,,,14.96916,-0.48540000000000005,1.8599999999999999,1.35,1.54,2026-08-14T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-08-14T00:00:00
38,BHK,-0.027999999999999997,9.65696,9.93563,0.0746,2.13,15,Morningstar US CEF Investment Grade,16,BlackRock,True,9.01,-0.14,9.27,2026-08-14T00:00:00,09249E101,BlackRock Core Bond,2026-08-14,XBHKX,Fixed Income - Taxable-Investment Grade,34.04,650.74,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.2035,,,3.34,,1015.026,True,False,True,False,True,False,,4.3,3.39,-2.46,-3.25,-1.6800000000000002,-1.78,,,2.06,2915940,,,95.0924,,7.35,7.35,9.41391,-4.46653,1.19,1.47,1.96,2026-08-14T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-08-14T00:00:00
39,HYT,-0.0867,10.26125,11.23558,0.0779,5.29,14,Morningstar US CEF High Yield,16,BlackRock,True,8.32,-0.09,9.11,2026-08-14T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-08-14,XHYTX,Fixed Income - Taxable-High Yield,20.21,1603.923,-0.113,Monthly,0.35117,0.0779,15.0,7.0359,,,2.33,,2201.139,True,False,False,False,True,False,,9.37,7.64,4.3,2.14,1.44,0.26,,,-5.02,8321400,,,99.6367,,4.4,,8.91705,-5.59937,-1.24,-2.23,-1.92,2026-08-14T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-08-14T00:00:00
