,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
10,AWP,0.0183,11.95021,11.73594,0.12,14.86,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,12.27,0.01,12.05,2026-07-20T00:00:00,00302L207,abrdn Global Premier Properties,2026-07-20,XAWPX,Equity-Real Estate,10.35,378.599,,Monthly,0.10017000000000001,0.12,20.0,,,,2.27,,414.755,True,True,True,False,True,False,,10.3,13.45,0.06,1.8,10.23,9.33,,,12.82,1235160,,,,,,,11.78652,1.32602,0.42,2.22,1.15,2026-07-20T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-06-23T00:00:00
11,HQH,-0.09359999999999999,10.57651,11.66906,0.61,54.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,20.91,0.03,23.07,2026-07-20T00:00:00,87911J103,abrdn Healthcare Investors,2026-07-20,XHQHX,Equity-Sector Equity,1.1,1212.485,,Quarterly,-0.06102,0.61,10.0,,,,1.11,,1337.735,True,True,False,False,True,False,,18.02,23.0,8.21,7.97,20.37,23.48,,,60.47,1797830,,,,,,,18.75494,-7.73832,-0.78,-1.54,-1.31,2026-07-20T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
12,THQ,-0.0421,10.9478,11.42857,0.18,25.88,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.9,0.16,19.73,2026-07-20T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-07-20,XTHQX,Equity-Sector Equity,21.57,783.558,,Monthly,-0.03549,0.18,20.0,4.3426,,,3.02,,1042.968,True,True,False,False,True,False,,8.05,10.63,4.95,4.95,10.66,4.02,,,15.04,1906340,,,,,7.72,,18.16259,-1.13067,-0.93,-1.01,-1.43,2026-07-20T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-06-23T00:00:00
13,ACP,-0.0383,16.93989,17.61364,0.0775,5.64,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.28,0.12,5.49,2026-07-20T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-07-20,XACPX,Fixed Income - Taxable-Senior Loans,31.72,662.485,,Monthly,0.22534,0.0775,20.0,8.1151,,,3.94,,1008.834,True,False,True,False,True,False,,9.46,8.39,1.76,0.98,3.66,4.79,,,4.3,5444050,,,98.0285,,4.42,3.29,5.51598,-4.9703,0.74,1.53,0.85,2026-07-20T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-06-23T00:00:00
14,HQL,-0.09699999999999999,10.3512,11.46366,0.5599999999999999,78.5,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.54,-0.2,21.64,2026-07-20T00:00:00,87911K100,abrdn Life Sciences Investors,2026-07-20,XHQLX,Equity-Sector Equity,0.01,602.676,,Quarterly,-0.09057,0.5599999999999999,15.0,,,,1.24,,667.512,True,True,True,False,True,False,,25.4,28.93,11.1,10.07,27.85,27.24,,,76.84,1315390,,,,,,,16.58636,-9.85065,0.14,0.18,0.07,2026-07-20T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
15,AOD,0.0096,12.692309999999999,12.57143,0.11,21.87,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.5,0.04,10.4,2026-07-20T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-07-20,XAODX,Equity-Global Equity,2.83,1107.188,,Monthly,0.22991,0.11,20.0,,,,1.21,,1128.563,True,True,True,False,True,False,,14.27,20.65,8.07,10.81,9.73,12.41,,,31.85,4785160,,,,,,,9.79398,-4.0815,2.55,2.66,2.19,2026-07-20T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-06-23T00:00:00
16,THW,-0.0241,10.24433,10.49775,0.1167,53.0,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,13.34,0.06,13.67,2026-07-20T00:00:00,87911L108,abrdn World Healthcare Fund,2026-07-20,XTHWX,Equity-Sector Equity,17.86,538.674,,Monthly,-0.03887,0.1167,20.0,3.7749,,,1.46,,671.999,True,True,False,False,True,False,,16.19,10.95,9.32,7.39,14.11,11.03,,,46.58,1402490,,,,,7.37,,12.41584,-1.91885,-0.25,-0.58,-0.55,2026-07-20T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-06-23T00:00:00
17,ADX,-0.0053,7.63359,7.6746,0.5,21.77,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,26.06,0.09,26.2,2026-07-20T00:00:00,006212104,Adams Diversified Equity Fund,2026-07-20,XADEX,Equity-U.S. Equity,0.0,3225.225,,Quarterly,0.0702,0.5,10.0,,,,0.49000000000000005,,3242.552,True,True,True,False,False,False,,20.56,27.69,12.91,16.99,10.67,13.97,,,27.53,2638350,,,,,,,23.26716,-5.9618,2.48,2.86,3.14,2026-07-20T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-04-27T00:00:00
18,PEO,-0.0934,7.33945,8.09595,0.5399999999999999,25.66,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,26.68,0.42,29.43,2026-07-20T00:00:00,00548F105,Adams Natural Resources Fund,2026-07-20,XPEOX,Equity-Sector Equity,0.7000000000000001,740.677,,Quarterly,0.30657,0.5399999999999999,15.0,,,,0.62,,817.022,True,True,True,False,False,False,,11.74,15.59,15.79,17.61,18.14,18.34,,,26.05,712320,,,,,,,23.7482,-10.37028,1.15,2.04,1.06,2026-07-20T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-04-27T00:00:00
19,AVK,-0.0712,10.4255,11.22426,0.1172,26.45,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,12.53,-0.03,13.49,2026-07-20T00:00:00,00764C109,Advent Convertible & Income Fund,2026-07-20,XAVKX,Fixed Income - Taxable-Convertibles,37.02,553.184,,Monthly,0.22874,0.1172,25.0,5.5855,,,4.53,,945.591,True,False,False,False,False,False,,17.69,17.48,5.51,5.39,16.08,10.49,,,21.01,1491500,,,108.8431,,,,12.54421,-5.44544,-0.71,1.23,0.09,2026-07-20T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-07-15T00:00:00
20,AWF,-0.1011,6.96809,7.75148,0.0655,6.85,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.14,0.02,11.28,2026-07-20T00:00:00,01879R106,AllianceBernstein Global High Income,2026-07-20,XAWFX,Fixed Income - Taxable-High Yield,0.8,874.369,,Monthly,0.35164,0.0655,15.0,6.6384,,,1.02,,980.554,True,False,False,False,False,False,,9.88,9.09,4.5,3.88,2.45,-0.37,,,0.51,2926350,,,97.6698,,,,10.63916,-6.6392,-1.19,-0.42,-0.8300000000000001,2026-07-20T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-07-02T00:00:00
21,AFB,-0.0689,5.00133,5.37163,0.050179999999999995,11.76,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,11.21,-0.01,12.04,2026-07-20T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-07-20,XAFBX,Fixed Income - Municipal-Municipal,48.05,322.231,,Monthly,0.31343,0.050179999999999995,15.0,5.1411,,,3.66,,666.191,True,True,True,False,False,False,,3.7,6.66,-0.96,-1.47,4.23,8.39,,,16.71,984860,,,98.4247,,19.48,11.69,10.863620000000001,-9.05686,1.6600000000000001,0.38,1.06,2026-07-20T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-07-02T00:00:00
22,NFJ,-0.0751,7.51232,8.1225,0.305,29.0,3,Morningstar US CEF Covered Call,108,"Virtus Investment Advisers, LLC",True,15.02,0.01,16.24,2026-07-20T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-07-20,XNFJX,Equity-Covered-Call Funds,,1396.368,0.0,Quarterly,0.06142,0.305,25.0,1.9797,,,0.9600000000000001,,1509.788,False,True,True,False,True,False,,13.74,17.86,7.55,9.07,18.54,23.16,,,34.16,1872850,,,,,,,13.44621,-9.34776,1.26,0.06,0.66,2026-07-20T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-06-15T00:00:00
23,EOD,-0.0676,8.17899,8.77222,0.14211,27.01,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,6.48,-0.02,6.95,2026-07-20T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-07-20,XEODX,Equity-Global Equity,13.7,279.067,,Quarterly,0.1298,0.14211,20.0,7.1137,,,2.45,,346.808,True,True,True,False,False,False,,22.79,25.77,12.88,12.82,12.43,17.11,,,32.4,1283430,,,,,,,6.00538,-8.53092,1.22,0.23,0.55,2026-07-20T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-06-11T00:00:00
24,EAD,-0.1052,8.97896,10.03448,0.053349999999999995,5.65,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.38,0.01,7.13,2026-07-20T00:00:00,94987B105,Allspring Income Opps,2026-07-20,XEADX,Fixed Income - Taxable-High Yield,29.82,377.009,,Monthly,0.25923,0.053349999999999995,15.0,7.1471,,,2.95,,600.328,True,False,False,False,False,False,,9.3,10.06,3.54,3.31,2.11,0.6,,,1.17,1732690,,,100.8378,,4.26,3.05,6.7683800000000005,-7.20185,-1.81,-1.32,-1.44,2026-07-20T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-07-10T00:00:00
25,ERC,-0.0673,8.91184,9.55536,0.07278,6.92,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,9.14,0.0,9.8,2026-07-20T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-07-20,XERCX,Fixed Income - Taxable-Limited Duration,30.21,256.412,,Monthly,0.35301,0.07278,20.0,6.8557,0.0,4.34,3.22,,393.927,True,False,False,True,False,False,,8.54,9.17,3.33,2.68,2.61,3.84,,,6.97,808380,,0.0,99.8825,,,,9.29526,-6.72166,-0.01,1.07,0.79,2026-07-20T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-07-10T00:00:00
26,ERH,-0.0584,8.19065,8.69876,0.08764,11.35,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,12.09,-0.02,12.84,2026-07-20T00:00:00,94987E109,Allspring Util & High In,2026-07-20,XERHX,Hybrid-U.S. Allocation,20.92,106.781,,Monthly,0.1865,0.08764,20.0,7.1805,,,2.43,,143.405,True,False,True,False,False,False,,13.73,15.18,8.43,4.47,5.83,6.69,,,13.73,228530,,,100.9933,,3.77,3.02,12.16125,-7.7814,1.45,1.49,1.8399999999999999,2026-07-20T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-07-10T00:00:00
27,FINS,-0.0644,10.22222,10.92637,0.11499999999999999,8.85,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.63,-0.03,13.5,2026-07-20T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-07-20,XFINX,Hybrid-U.S. Allocation,21.75,422.055,,Monthly,0.38984,0.11499999999999999,20.0,6.7377,,,2.92,,576.547,True,False,False,False,False,True,,10.61,13.71,3.2800000000000002,3.09,2.73,2.2,,,9.57,485480,,,99.9624,,,2.85,13.00355,-5.84704,-0.66,-0.53,-0.3,2026-07-20T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-06-16T00:00:00
28,ARDC,-0.0672,10.07463,10.8,0.11249999999999999,1.3599999999999999,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.5,0.02,13.4,2026-07-20T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-07-20,XADCX,Fixed Income - Taxable-Senior Loans,40.96,299.575,,Monthly,0.59626,0.11249999999999999,20.0,8.4436,,,5.26,,543.978,True,False,False,False,False,False,,9.07,11.48,4.86,4.87,-1.62,0.13,,,-1.69,1160000,,,,,40.42,,13.30253,-5.5237,-0.41000000000000003,-0.02,0.24,2026-07-20T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-07-20T00:00:00
29,BANX,-0.05,8.57143,9.02256,0.15,5.0,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,19.95,0.41000000000000003,21.0,2026-06-30T00:00:00,861780104,ArrowMark Financial Corp,2026-07-20,XBANX,Equity-Sector Equity,13.32,155.817,,Monthly,1.04616,0.15,25.0,10.9594,,,6.43,,189.218,True,False,True,False,False,True,,10.35,17.89,8.92,8.06,0.22,-5.86,,,4.12,309400,,,107.4223,,,,20.59842,-5.34205,0.12,1.54,1.04,2026-07-20T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-06-23T00:00:00
30,ASA,-0.1512,0.13954,0.16441,0.04,75.44,8,Morningstar US CEF Sector Equity,13,ASA,False,48.66,0.5700000000000001,57.33,2026-07-20T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-07-20,XASAX,Equity-Sector Equity,,938.647,,Semi-Annually,-0.26978,0.04,28.0,9.086,,,1.88,,1105.89,False,False,False,False,False,False,,52.57,52.09,19.75,19.44,-7.13,-12.73,,,65.04,0,,,,,,,55.17261,-11.90285,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2026-05-01T00:00:00
31,BCV,-0.1244,5.10576,5.8309,0.35,45.23,11,Morningstar US CEF Convertibles,60,Gabelli Funds LLC,False,24.01,0.02,27.42,2026-07-20T00:00:00,059695106,Bancroft Fund,2026-07-20,XBCVX,Fixed Income - Taxable-Convertibles,15.11,135.117,,Quarterly,0.01097,0.35,25.0,2.4446,,,1.31,,181.772,True,True,False,False,False,False,,21.14,23.5,5.74,4.58,23.78,21.08,,,46.01,190040,,,,,21.12,,22.95256,-11.76746,-0.59,-0.13,-0.55,2026-07-20T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-06-15T00:00:00
32,MCI,0.0349,9.80993,9.47867,0.39999999999999997,4.99,14,Morningstar US CEF High Yield,14,Barings LLC,False,16.88,-0.54,16.71,2026-03-31T00:00:00,06759X107,Barings Corporate Investors,2026-07-20,XMCIX,Fixed Income - Taxable-High Yield,21.78,346.476,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,428.013,True,False,False,False,False,False,,8.63,15.4,8.85,11.68,0.48,-0.99,,,-11.78,326390,,,92.3472,,,,19.516750000000002,17.48773,-1.58,-0.98,-0.96,2026-07-20T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2026-05-29T00:00:00
33,BGH,-0.0446,9.77097,10.22718,0.12229999999999999,5.44,14,Morningstar US CEF High Yield,14,Barings LLC,False,14.35,0.09,15.02,2026-07-20T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-07-20,XBGHX,Fixed Income - Taxable-High Yield,31.31,288.183,,Monthly,0.68354,0.12229999999999999,25.0,8.9323,,,3.93,,439.138,True,False,False,False,False,False,,11.45,14.41,5.83,6.41,2.95,-1.09,,,2.67,850760,,,97.8956,,,,14.87274,-2.4567,-0.58,1.05,0.31,2026-07-20T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-06-18T00:00:00
34,MPV,0.061,9.91957,9.34928,0.37,-2.49,14,Morningstar US CEF High Yield,14,Barings LLC,False,15.8301,-0.65,15.29,2026-03-31T00:00:00,06761A103,Barings Participation Invs,2026-07-20,XMPVX,Fixed Income - Taxable-High Yield,22.63,170.266,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,207.412,True,False,False,False,False,False,,-0.54,19.51,0.97,12.91,0.39,8.4,,,-9.08,157700,,,92.2129,,,,18.52145,12.61381,-1.73,-1.8,-2.0,2026-07-20T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2026-05-29T00:00:00
35,BXSY,-0.3771,3.80395,6.10687,0.26,37.12,26,Morningstar US CEF US Allocation,15,Bexil Corp,True,17.03,0.03,27.34,2026-07-20T00:00:00,25538A204,Bexil Investment Trust,2026-07-20,XBXIX,Hybrid-U.S. Allocation,8.84,220.326,,Quarterly,-0.06607,0.26,15.0,,,,1.9300000000000002,,353.712,True,True,False,False,True,False,,22.76,24.09,13.59,11.86,19.68,15.58,,,36.36,122670,,,,,1.11,,15.3315,-37.1968,-0.6,0.52,-0.25,2026-07-20T00:00:00,1998-06-29T00:00:00,6/29/1998,899078400,2026-06-15T00:00:00
36,BMN,-0.0014000000000000002,4.38426,4.39024,0.09375,9.01,21,Morningstar US CEF Municipal,16,BlackRock,False,25.625,0.17,25.66,2026-07-20T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-07-20,XBMNX,Fixed Income - Municipal-Municipal,24.64,157.534,,Monthly,0.55982,0.09375,25.0,5.0127,,14.51,2.16,,209.328,True,True,True,False,False,True,,4.98,5.84,,,3.39,0.33,,,9.12,108990,17.6,,101.483,,,,25.56854,-0.39045,0.11,0.26,-0.59,2026-07-20T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-07-15T00:00:00
37,BCAT,0.0834,21.37884,19.73325,0.25423,17.04,26,Morningstar US CEF US Allocation,16,BlackRock,True,15.46,0.02,14.27,2026-07-20T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-07-20,XCATX,Hybrid-U.S. Allocation,5.18,1619.826,,Monthly,0.15272,0.25423,20.0,,,,1.4,,1495.143,True,True,True,False,True,True,,12.86,21.53,5.64,8.01,8.52,24.73,,,30.09,6297460,,,,,,,14.9123,-1.41216,2.06,1.4100000000000001,1.57,2026-07-20T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-07-15T00:00:00
38,BHK,-0.0372,9.51328,9.88079,0.0746,4.46,15,Morningstar US CEF Investment Grade,16,BlackRock,True,9.06,-0.06,9.41,2026-07-20T00:00:00,09249E101,BlackRock Core Bond,2026-07-20,XBHKX,Fixed Income - Taxable-Investment Grade,33.7,654.351,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.2035,,,3.34,,1025.138,True,False,True,False,True,False,,5.25,4.94,-1.73,-2.77,0.8,0.37,,,3.71,2907310,,,95.0924,,7.35,7.35,9.45567,-4.5066500000000005,0.59,1.99,1.48,2026-07-20T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-07-15T00:00:00
39,HYT,-0.0756,10.23877,11.07583,0.0779,6.41,14,Morningstar US CEF High Yield,16,BlackRock,True,8.44,0.03,9.13,2026-07-20T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-07-20,XHYTX,Fixed Income - Taxable-High Yield,20.18,1627.056,-0.113,Monthly,0.35117,0.0779,15.0,7.0359,,,2.33,,2204.994,True,False,False,False,True,False,,10.11,9.16,4.42,2.79,1.81,1.8399999999999999,,,-2.34,8160440,,,99.6367,,4.4,,9.02023,-4.9356100000000005,-0.9,-0.84,-0.72,2026-07-20T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-07-15T00:00:00
