,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
10,HQL,-0.1067,11.32457,12.67685,0.5599999999999999,52.6,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,17.67,0.14,19.78,2026-05-28T00:00:00,87911K100,abrdn Life Sciences Investors,2026-05-28,XHQLX,Equity-Sector Equity,2.27,537.31,,Quarterly,-0.06756,0.5599999999999999,15.0,,,,1.24,,601.471,True,True,False,False,True,False,,17.87,21.79,8.05,7.88,7.39,7.77,,,54.84,1277210,,,,,,,15.75893,-9.7468,-0.88,-0.89,-1.03,2026-05-28T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
11,VFL,-0.09570000000000001,5.31444,5.87659,0.049999999999999996,7.45,21,Morningstar US CEF Municipal,2,abrdn Inc.,True,10.21,0.08,11.29,2026-05-28T00:00:00,24610T108,abrdn National Municipal Income Fund,2026-05-28,XVFLX,Fixed Income - Municipal-Municipal,41.66,125.358,,Monthly,0.30075,0.049999999999999996,15.0,4.955,,,3.87,,237.619,True,True,True,False,True,False,,3.27,4.48,-1.27,-0.62,1.52,0.5,,,8.99,361770,10.06,,90.139,,19.85,11.27,10.03672,-10.0437,0.53,0.6,0.38,2026-05-28T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2026-04-22T00:00:00
12,AOD,-0.0215,11.20448,11.45038,0.09999999999999999,30.19,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.48,0.06,10.71,2026-05-28T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-05-28,XAODX,Equity-Global Equity,0.75,1105.079,,Monthly,0.37773,0.09999999999999999,20.0,,,,1.21,,1137.839,True,True,True,False,True,False,,14.33,19.89,8.39,11.15,8.91,8.76,,,40.08,4817700,,,,,,,9.56862,-5.01179,1.3,0.93,0.79,2026-05-28T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-05-21T00:00:00
13,THW,0.0055000000000000005,10.91504,10.85581,0.1167,27.92,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,12.9,0.27,12.83,2026-05-28T00:00:00,87911L108,abrdn World Healthcare Fund,2026-05-28,XTHWX,Equity-Sector Equity,18.81,520.693,,Monthly,-0.04918,0.1167,20.0,3.7745,,,1.46,,637.868,True,True,True,False,True,False,,10.41,8.2,6.95,7.39,-1.58,3.69,,,31.38,1394440,,,,,7.37,,12.05577,-1.5272700000000001,1.05,0.28,1.0,2026-05-28T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-05-21T00:00:00
14,ADX,-0.038599999999999995,7.26997,7.56203,0.48,30.5,10,Morningstar US CEF US Equity,4,Adams Diversified Equity Fund Inc,False,25.39,0.26,26.41,2026-05-28T00:00:00,006212104,Adams Diversified Equity Fund,2026-05-28,XADEX,Equity-U.S. Equity,0.0,3142.305,,Quarterly,0.0702,0.48,10.0,,,,0.49000000000000005,,3268.542,True,True,True,False,False,False,,21.19,27.98,12.52,16.28,5.5,7.1,,,37.95,2681170,,,,,,,22.67123,-6.59063,1.48,0.44,0.97,2026-05-28T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2026-04-27T00:00:00
15,PEO,-0.115,7.1848,8.11866,0.52,45.8,8,Morningstar US CEF Sector Equity,5,Adams Natural Resources Fund Inc,False,25.62,-0.25,28.95,2026-05-28T00:00:00,00548F105,Adams Natural Resources Fund,2026-05-28,XPEOX,Equity-Sector Equity,0.7000000000000001,711.25,,Quarterly,0.30657,0.52,15.0,,,,0.62,,803.696,True,True,False,False,False,False,,14.07,18.98,19.71,21.57,29.46,29.39,,,47.64,706700,,,,,,,23.18958,-10.22674,-1.43,-0.74,-1.22,2026-05-28T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2026-04-27T00:00:00
16,AVK,-0.08990000000000001,9.800699999999999,10.76876,0.1172,29.62,11,Morningstar US CEF Convertibles,6,"Advent Capital Management, LLC",False,13.06,0.15,14.35,2026-05-28T00:00:00,00764C109,Advent Convertible & Income Fund,2026-05-28,XAVKX,Fixed Income - Taxable-Convertibles,35.59,576.583,,Monthly,0.17448,0.1172,25.0,5.5855,,,4.53,,983.557,True,True,False,False,False,False,,16.3,15.63,4.25,5.24,7.54,3.5,,,25.92,1513960,,,108.8431,,,,12.41372,-4.7384,-2.23,-0.98,-1.54,2026-05-28T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2026-05-15T00:00:00
17,AWF,-0.09140000000000001,6.90685,7.60155,0.0655,9.66,14,Morningstar US CEF High Yield,7,AllianceBernstein L.P.,False,10.34,0.0,11.38,2026-05-28T00:00:00,01879R106,AllianceBernstein Global High Income,2026-05-28,XAWFX,Fixed Income - Taxable-High Yield,0.48,891.615,,Monthly,0.36846,0.0655,15.0,6.6204,,,1.03,,986.005,True,False,False,False,False,False,,9.95,10.14,4.69,5.17,1.3599999999999999,0.46,,,6.65,2687740,,,96.2806,,,,10.74475,-5.70453,-1.26,0.13,-0.71,2026-05-28T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2026-05-07T00:00:00
18,AFB,-0.0691,5.00965,5.38123,0.050179999999999995,7.1,21,Morningstar US CEF Municipal,7,AllianceBernstein L.P.,False,11.19,0.01,12.02,2026-05-28T00:00:00,01864U106,AllianceBernstein National Mun Inc,2026-05-28,XAFBX,Fixed Income - Municipal-Municipal,38.86,321.656,,Monthly,0.27364,0.050179999999999995,15.0,5.1313,,,3.66,,565.164,True,True,True,False,False,False,,2.7800000000000002,5.4,-1.28,-1.0,1.09,4.32,,,12.54,960510,,,98.8497,,19.48,12.43,10.71245,-9.53082,2.49,1.29,1.94,2026-05-28T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2026-05-07T00:00:00
19,NFJ,-0.077,7.57294,8.20444,0.305,28.07,3,Morningstar US CEF Covered Call,105,"Virtus Investment Advisers, LLC",True,14.870000000000001,0.14,16.11,2026-05-28T00:00:00,92840R101,AllianzGI Div Interest & Prem Common,2026-05-28,XNFJX,Equity-Covered-Call Funds,,1382.423,0.0,Quarterly,0.06142,0.305,25.0,1.9501,,,0.9600000000000001,,1497.702,False,True,True,False,True,False,,12.47,16.23,6.6,8.24,9.74,12.78,,,34.28,1899720,,,,,,,13.05996,-9.76477,1.6800000000000002,0.81,1.11,2026-05-28T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2026-03-16T00:00:00
20,EOD,-0.0695,8.06298,8.66524,0.14211,33.26,5,Morningstar US CEF Global Equity,8,Allspring Global Investments,False,6.5600000000000005,0.04,7.05,2026-05-28T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2026-05-28,XEODX,Equity-Global Equity,13.53,282.512,,Quarterly,0.08622,0.14211,20.0,7.0684,,,2.45,,351.115,True,True,True,False,False,False,,22.85,24.78,12.33,13.48,7.17,11.76,,,38.92,1328190,,,,,,,5.8395,-8.94735,1.49,0.07,0.87,2026-05-28T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2026-03-12T00:00:00
21,EAD,-0.0889,8.88333,9.75,0.0533,9.78,14,Morningstar US CEF High Yield,8,Allspring Global Investments,False,6.5600000000000005,-0.01,7.2,2026-05-28T00:00:00,94987B105,Allspring Income Opps,2026-05-28,XEADX,Fixed Income - Taxable-High Yield,28.43,387.646,,Monthly,0.25876,0.0533,15.0,7.1013,,,3.5,,594.465,True,False,False,False,False,False,,9.31,11.44,3.85,4.17,1.16,1.71,,,8.83,1589000,,,100.3425,,4.44,3.05,6.8419,-6.50628,-1.5,-0.44,-1.12,2026-05-28T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2026-05-11T00:00:00
22,ERC,-0.07719999999999999,8.87439,9.61718,0.07277,10.09,16,Morningstar US CEF Limited Duration,8,Allspring Global Investments,False,9.08,-0.07,9.84,2026-05-28T00:00:00,94987D101,Allspring Multi-Sec Inc,2026-05-28,XERCX,Fixed Income - Taxable-Limited Duration,30.12,254.729,,Monthly,0.35038,0.07277,20.0,6.8041,0.0,4.33,3.22,,395.049,True,False,False,True,False,False,,8.79,9.52,3.3,2.45,1.1,1.74,,,9.34,869960,,0.0,99.1083,,,,9.33909,-6.44496,-1.26,-0.18,-0.8200000000000001,2026-05-28T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2026-05-11T00:00:00
23,ERH,-0.0764,8.08494,8.75418,0.08725,21.27,26,Morningstar US CEF US Allocation,8,Allspring Global Investments,False,11.96,-0.03,12.95,2026-05-28T00:00:00,94987E109,Allspring Util & High In,2026-05-28,XERHX,Hybrid-U.S. Allocation,20.78,105.633,,Monthly,0.1865,0.08725,20.0,7.1369,,,2.43,,144.376,True,False,True,False,False,False,,13.54,14.68,8.39,5.87,9.21,9.51,,,26.39,227520,,,100.4639,,3.92,3.02,12.0879,-8.01699,0.27,0.52,0.59,2026-05-28T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2026-05-11T00:00:00
24,FINS,-0.057999999999999996,10.1396,10.76443,0.11499999999999999,6.64,26,Morningstar US CEF US Allocation,10,"Angel Oak Capital Advisors, LLC",False,12.82,0.06,13.61,2026-05-28T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2026-05-28,XFINX,Hybrid-U.S. Allocation,21.62,428.404,,Monthly,0.38984,0.11499999999999999,20.0,6.773,,,2.92,,580.222,True,False,True,False,False,True,,9.12,12.82,3.42,3.07,1.45,1.16,,,8.2,505980,,,99.7603,,,,13.02531,-5.83844,0.04,1.05,0.23,2026-05-28T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2026-05-15T00:00:00
25,ARDC,-0.06309999999999999,9.91189,10.57994,0.11249999999999999,5.19,19,Morningstar US CEF Senior Loans,11,Ares Capital Management II LLC,False,12.76,0.01,13.62,2026-05-28T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2026-05-28,XADCX,Fixed Income - Taxable-Senior Loans,40.57,305.806,,Monthly,0.59626,0.11249999999999999,20.0,8.4436,,,5.26,,549.251,True,False,False,False,False,False,,9.36,12.13,5.03,5.8,-2.37,-1.94,,,1.97,1118420,,,,,40.42,,13.53019,-4.91151,-0.46,1.34,0.5,2026-05-28T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2026-05-21T00:00:00
26,BANX,-0.0557,8.56327,9.06801,0.15,8.87,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,19.85,0.25,21.17,2026-04-30T00:00:00,861780104,ArrowMark Financial Corp,2026-05-28,XBANX,Equity-Sector Equity,13.31,155.036,,Monthly,1.04616,0.15,25.0,12.5232,,,6.43,,189.374,True,False,False,False,False,True,,11.03,16.62,9.17,10.24,-0.4,-7.52,,,8.53,294100,,,106.7734,,,,20.72957,-5.25876,-0.1,1.74,-0.05,2026-05-28T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2026-05-22T00:00:00
27,ASA,-0.1177,0.11206,0.127,0.04,115.55,8,Morningstar US CEF Sector Equity,13,ASA,False,62.99,2.91,71.39,2026-05-28T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2026-05-28,XASAX,Equity-Sector Equity,,1215.071,,Semi-Annually,-0.26978,0.04,28.0,9.086,,,1.88,,1377.106,False,True,False,False,False,False,,55.78,56.89,23.63,24.24,8.86,7.34,,,113.99,0,,,,,,,51.95701,-11.28421,,,,,1958-09-23T00:00:00,9/23/1958,-355795200,2026-05-01T00:00:00
28,BCV,-0.12359999999999999,4.66356,5.32117,0.35,52.17,11,Morningstar US CEF Convertibles,58,Gabelli Funds LLC,False,26.31,0.34,30.02,2026-05-28T00:00:00,059695106,Bancroft Fund,2026-05-28,XBCVX,Fixed Income - Taxable-Convertibles,13.73,153.132,,Quarterly,0.12374,0.35,25.0,2.3667,,,1.31,,202.529,True,True,False,False,False,False,,20.04,22.59,4.43,3.5700000000000003,14.74,11.27,,,53.36,192470,,,,,21.12,,21.98877,-11.73166,-0.5700000000000001,-0.28,-0.6900000000000001,2026-05-28T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2026-03-17T00:00:00
29,MCI,0.0796,9.5751,8.86918,0.39999999999999997,7.69,14,Morningstar US CEF High Yield,14,Barings LLC,False,18.04,0.62,16.71,2026-03-31T00:00:00,06759X107,Barings Corporate Investors,2026-05-28,XMCIX,Fixed Income - Taxable-High Yield,21.37,370.286,,Quarterly,0.67335,0.39999999999999997,25.0,7.782,,,1.65,,436.224,True,False,False,False,False,False,,10.56,18.53,9.73,12.06,0.48,-2.81,,,-6.83,329850,,,92.3472,,,,20.01837,19.96741,-1.51,-0.19,-0.92,2026-05-28T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2026-05-29T00:00:00
30,BGH,-0.054299999999999994,9.84306,10.40851,0.12229999999999999,8.43,14,Morningstar US CEF High Yield,14,Barings LLC,False,14.1,0.03,14.91,2026-05-28T00:00:00,06760L100,Barings Global Short Duration High Yield,2026-05-28,XBGHX,Fixed Income - Taxable-High Yield,31.47,283.162,,Monthly,0.68354,0.12229999999999999,25.0,8.8189,,,3.93,,436.929,True,False,False,False,False,False,,10.92,14.61,5.99,7.44,0.8,-1.6400000000000001,,,11.77,837890,,,99.9456,,,,15.05462,-1.9832800000000002,-1.09,0.18,-0.78,2026-05-28T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2026-05-19T00:00:00
31,MPV,0.1432,9.67953,8.46682,0.37,,14,Morningstar US CEF High Yield,14,Barings LLC,False,17.48,1.0,15.29,2026-03-31T00:00:00,06761A103,Barings Participation Invs,2026-05-28,XMPVX,Fixed Income - Taxable-High Yield,22.2,188.012,,Quarterly,0.57714,0.37,10.0,7.7819,,,1.55,,211.392,True,False,True,False,False,False,,,22.13,,13.98,0.39,11.62,,,12.74,171840,,,92.2129,,,,18.85884,13.95176,0.09,0.33,0.37,2026-05-28T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2026-05-29T00:00:00
32,BMN,-0.0085,4.36554,4.40313,0.09375,7.5600000000000005,21,Morningstar US CEF Municipal,15,BlackRock,False,25.55,-0.11,25.77,2026-05-28T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2026-05-28,XBMNX,Fixed Income - Municipal-Municipal,24.56,157.073,,Monthly,0.55982,0.09375,25.0,5.0214,,,2.16,,210.005,True,True,False,False,False,True,,4.58,5.11,,,1.6600000000000001,-1.4100000000000001,,,10.94,111800,17.5,,102.6975,,,,25.42064,-0.39617,-0.2,-1.18,-1.04,2026-05-28T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2026-05-15T00:00:00
33,BCAT,0.0575,20.687170000000002,19.56258,0.25789999999999996,18.59,26,Morningstar US CEF US Allocation,15,BlackRock,True,15.82,0.13,14.96,2026-05-28T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2026-05-28,XCATX,Hybrid-U.S. Allocation,5.18,1657.545,,Monthly,0.15272,0.25789999999999996,20.0,5.5107,,,1.4,,1567.438,True,True,True,False,True,True,,12.09,19.09,4.93,6.47,3.42,14.42,,,29.81,6070520,,,97.6329,,,,14.80563,-2.8844000000000003,2.6,2.08,1.78,2026-05-28T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2026-05-15T00:00:00
34,BHK,-0.0613,9.29595,9.90265,0.0746,5.34,15,Morningstar US CEF Investment Grade,15,BlackRock,True,9.04,0.07,9.63,2026-05-28T00:00:00,09249E101,BlackRock Core Bond,2026-05-28,XBHKX,Fixed Income - Taxable-Investment Grade,33.19,652.907,-0.051000000000000004,Monthly,0.27405,0.0746,15.0,5.211,,,3.34,,1041.027,True,False,False,False,True,False,,4.39,3.89,-1.3900000000000001,-2.11,-0.13,-0.98,,,-1.27,2928160,,,96.133,,7.45,,9.5495,-4.18606,-1.48,-0.54,-1.13,2026-05-28T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2026-05-15T00:00:00
35,HYT,-0.0649,10.11688,10.81944,0.0779,10.59,14,Morningstar US CEF High Yield,15,BlackRock,True,8.64,0.03,9.24,2026-05-28T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2026-05-28,XHYTX,Fixed Income - Taxable-High Yield,19.99,1665.612,-0.113,Monthly,0.35117,0.0779,15.0,7.01,,,2.33,,2226.2,True,False,False,False,True,False,,10.11,10.58,4.84,3.66,1.19,2.1,,,1.6,7964490,,,102.0814,,4.16,,9.18893,-3.7696300000000003,-0.81,1.37,0.15,2026-05-28T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2026-05-15T00:00:00
36,BTZ,-0.077,9.11957,9.88027,0.0839,8.93,15,Morningstar US CEF Investment Grade,15,BlackRock,True,10.19,0.02,11.04,2026-05-28T00:00:00,092508100,BlackRock Credit Allocation Income Trust,2026-05-28,XBTZX,Fixed Income - Taxable-Investment Grade,34.57,950.976,-0.11900000000000001,Monthly,0.5375800000000001,0.0839,25.0,6.115,,,3.37,,1574.723,True,False,False,False,True,False,,8.01,9.84,1.8900000000000001,1.92,0.41000000000000003,-1.03,,,7.65,2333270,,,101.474,,,,10.71923,-5.09199,-1.38,0.06,-0.72,2026-05-28T00:00:00,2006-12-27T00:00:00,12/27/2006,1167177600,2026-05-15T00:00:00
37,DSU,0.0123,12.18889,12.04024,0.09873,7.03,19,Morningstar US CEF Senior Loans,15,BlackRock,True,9.84,0.01,9.72,2026-05-28T00:00:00,09255R202,BlackRock Debt Strategies,2026-05-28,XDSUX,Fixed Income - Taxable-Senior Loans,15.74,612.437,-0.17400000000000002,Monthly,0.35279,0.09873,10.0,,,,1.69,,717.969,True,False,False,False,True,False,,8.5,13.37,6.13,8.28,0.37,2.55,,,9.46,2625300,,,,,,,10.23245,1.2543600000000001,-0.02,0.8200000000000001,0.62,2026-05-28T00:00:00,1998-03-27T00:00:00,3/27/1998,890956800,2026-05-15T00:00:00
38,BGR,-0.1066,6.69112,7.48942,0.0973,53.91,8,Morningstar US CEF Sector Equity,15,BlackRock,True,15.59,0.04,17.45,2026-05-28T00:00:00,09250U101,BlackRock Energy and Resources,2026-05-28,XBGRX,Equity-Sector Equity,0.0,396.862,,Monthly,0.1595,0.0973,25.0,,,,1.23,,444.21,True,True,False,False,True,False,,17.01,19.08,21.41,21.5,33.98,28.52,,,49.63,1030250,,,,,,,14.33236,-5.93502,-1.74,-1.1400000000000001,-1.04,2026-05-28T00:00:00,2004-12-23T00:00:00,12/23/2004,1103760000,2026-05-15T00:00:00
39,BDJ,-0.07780000000000001,7.40578,8.03027,0.0619,22.27,3,Morningstar US CEF Covered Call,15,BlackRock,True,9.25,0.09,10.03,2026-05-28T00:00:00,09251A104,BlackRock Enhanced Dividend Achievers,2026-05-28,XBDJX,Equity-Covered-Call Funds,0.12,1636.738,,Monthly,0.07807,0.0619,15.0,,,,0.88,,1776.881,True,True,False,False,True,False,,13.08,12.37,8.45,8.54,4.69,0.23,,,23.22,4050590,,,,,,,9.07659,-5.68133,-1.52,-0.6,-1.21,2026-05-28T00:00:00,2005-08-26T00:00:00,8/26/2005,1125014400,2026-05-15T00:00:00
