,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
47,2023-07-24,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,12.18,14.51,-0.1606
48,2023-07-24,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,11.0,11.72,-0.061399999999999996
49,2023-07-24,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.86,5.51,-0.11800000000000001
50,2023-07-24,GLQ,Clough Global Equity,Equity-Global Equity,6.29,7.45,-0.1557
51,2023-07-24,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.885,18.3,-0.132
52,2023-07-24,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,17.19,18.87,-0.08900000000000001
53,2023-07-24,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.33,9.67,-0.1386
54,2023-07-24,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.69,11.15,-0.1309
55,2023-07-24,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.48,4.98,-0.10039999999999999
56,2023-07-24,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,10.08,11.7,-0.1462
57,2023-07-24,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,40.07,38.8,0.0327
58,2023-07-24,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,20.46,21.44,-0.045700000000000005
59,2023-07-24,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.99,8.14,-0.1413
60,2023-07-24,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.77,10.15,-0.1478
61,2023-07-24,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.49,8.87,-0.16570000000000001
62,2023-07-24,FEN,First Trust Energy Income And Growth,Equity-MLP,14.09,15.58,-0.095
63,2023-07-24,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,8.15,9.4,-0.1383
64,2023-07-24,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.38,7.4,-0.15
65,2023-07-24,FIF,First Trust Energy Infrastructure,Equity-MLP,15.64,17.69,-0.12210000000000001
66,2023-07-24,CEM,ClearBridge MLP and Midstream,Equity-MLP,36.45,42.7,-0.16440000000000002
67,2023-07-24,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,31.92,36.21,-0.1362
68,2023-07-24,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,33.25,38.25,-0.1451
69,2023-07-24,NTG,Tortoise Midstream Energy Fund,Equity-MLP,35.94,42.51,-0.1663
70,2023-07-24,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,28.94,34.01,-0.1561
71,2023-07-24,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,31.07,37.44,-0.1757
72,2023-07-24,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.63,11.19,-0.1394
73,2023-07-24,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.49,6.16,-0.10880000000000001
74,2023-07-24,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,12.05,13.04,-0.0759
75,2023-07-24,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.86,11.99,-0.0108
76,2023-07-24,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,19.4,20.52,-0.0546
77,2023-07-24,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,14.24,16.53,-0.13849999999999998
78,2023-07-24,AWP,abrdn Global Premier Properties,Equity-Real Estate,4.06,4.36,-0.0688
79,2023-07-24,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.7,8.8,-0.125
80,2023-07-24,NRO,Neuberger Real Estate Securities Income,Equity-Real Estate,3.12,3.55,-0.1211
81,2023-07-24,GGT,Gabelli Multimedia,Equity-Sector Equity,6.63,4.15,0.5976
82,2023-07-24,GUT,Gabelli Utility Trust,Equity-Sector Equity,7.01,3.34,1.0988
83,2023-07-24,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.79,4.0,-0.0525
84,2023-07-24,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.7,16.02,-0.0824
85,2023-07-24,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,10.1,12.24,-0.1748
86,2023-07-24,BTO,JHancock Financial Opportunities,Equity-Sector Equity,30.07,27.76,0.0832
87,2023-07-24,PEO,Adams Natural Resources Fund,Equity-Sector Equity,22.04,25.92,-0.1497
88,2023-07-24,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,22.9,23.35,-0.0193
89,2023-07-24,BCX,BlackRock Resources&amp;Commodities Strategy,Equity-Sector Equity,9.46,10.92,-0.13369999999999999
90,2023-07-24,BST,BlackRock Science and Technology Trust,Equity-Sector Equity,34.28,34.42,-0.0041
91,2023-07-24,BMEZ,BlackRock Health Sciences Term Trust,Equity-Sector Equity,16.23,18.98,-0.1449
92,2023-07-24,BSTZ,BlackRock Science and Technology Term,Equity-Sector Equity,18.19,21.67,-0.1606
93,2023-07-24,BGR,BlackRock Energy and Resources,Equity-Sector Equity,12.42,14.04,-0.11539999999999999
94,2023-07-24,BME,BlackRock Health Sciences,Equity-Sector Equity,40.57,43.13,-0.0594
95,2023-07-24,UTF,Cohen &amp; Steers Infrastructure,Equity-Sector Equity,22.97,23.75,-0.0328
96,2023-07-24,NXG,NXG NextGen Infrastructure Inc,Equity-Sector Equity,39.55,50.34,-0.2143
97,2023-07-24,UTG,Reaves Utility Income,Equity-Sector Equity,28.14,28.25,-0.0039000000000000003
98,2023-07-24,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Equity-Sector Equity,19.33,21.78,-0.1125
99,2023-07-24,HQH,Tekla Healthcare Investors,Equity-Sector Equity,17.3,20.01,-0.1354
100,2023-07-24,HQL,Tekla Life Sciences Investors,Equity-Sector Equity,13.5,15.75,-0.1429
101,2023-07-24,THW,Tekla World Healthcare Fund,Equity-Sector Equity,14.11,12.77,0.10490000000000001
102,2023-07-24,NDP,"Tortoise Energy Independence Fund, Inc",Equity-Sector Equity,30.735,35.18,-0.1356
103,2023-07-24,AIO,Virtus AI &amp; Tech Opp Fund,Equity-Sector Equity,18.72,20.02,-0.056900000000000006
104,2023-07-24,ASA,ASA Gold and Precious Metals Limited,Equity-Sector Equity,15.5,18.27,-0.145
105,2023-07-24,DNP,DNP Select Income,Equity-Sector Equity,10.28,8.6881,0.1775
106,2023-07-24,DPG,Duff &amp; Phelps Utility and Infra Fund Inc,Equity-Sector Equity,10.01,11.58,-0.139
107,2023-07-24,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.93,15.81,-0.1929
108,2023-07-24,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.42,3.92,-0.1276
109,2023-07-24,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,8.08,9.28,-0.1223
110,2023-07-24,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,14.11,16.58,-0.1472
111,2023-07-24,BANX,ArrowMark Financial Corp,Equity-Sector Equity,16.74,21.29,-0.2217
112,2023-07-24,SWZ,Swiss Helvetia,Equity-Single-Country Equity,8.41,9.95,-0.1548
113,2023-07-24,GF,New Germany,Equity-Single-Country Equity,9.17,10.9,-0.15869999999999998
114,2023-07-24,IAF,abrdn Australia Equity Fund Inc,Equity-Single-Country Equity,4.42,4.91,-0.0998
115,2023-07-24,ADX,Adams Diversified Equity Fund,Equity-U.S. Equity,17.36,20.51,-0.1536
116,2023-07-24,BIGZ,BlackRock Innovat and Growth Term Trust,Equity-U.S. Equity,7.95,9.56,-0.1684
117,2023-07-24,STEW,SRH Total Return Fund,Equity-U.S. Equity,13.63,16.88,-0.1925
118,2023-07-24,HIE,Miller/Howard High Income Equity Fund,Equity-U.S. Equity,10.33,11.14,-0.0727
119,2023-07-24,ASG,Liberty All-Star Growth,Equity-U.S. Equity,5.49,5.67,-0.0317
120,2023-07-24,USA,Liberty All-Star Equity,Equity-U.S. Equity,6.74,6.47,0.0417
121,2023-07-24,GAB,Gabelli Equity,Equity-U.S. Equity,5.7,5.43,0.049699999999999994
122,2023-07-24,GDV,Gabelli Dividend &amp; Income,Equity-U.S. Equity,21.75,25.68,-0.153
123,2023-07-24,GAM,General American Investors,Equity-U.S. Equity,42.36,51.39,-0.1757
124,2023-07-24,FXBY,FOXBY CORP,Equity-U.S. Equity,12.94,21.74,-0.4048
125,2023-07-24,FUND,Sprott Focus Trust,Equity-U.S. Equity,8.27,8.87,-0.0676
126,2023-07-24,RVT,Royce Value Trust,Equity-U.S. Equity,14.16,16.15,-0.1232
127,2023-07-24,RMT,Royce Micro-Cap Trust,Equity-U.S. Equity,9.07,10.25,-0.1151
128,2023-07-24,JCE,Nuveen Core Equity Alpha,Equity-U.S. Equity,13.11,13.49,-0.028200000000000003
129,2023-07-24,SPE,Special Opportunities,Equity-U.S. Equity,11.44,13.77,-0.1743
130,2023-07-24,CUBA,Herzfeld Caribbean Basin,Equity-U.S. Equity,4.011,5.07,-0.212
131,2023-07-24,NBXG,Neuberger Brmn Nxt Gnrtn Cnnctvty,Equity-U.S. Equity,10.81,13.27,-0.1816
132,2023-07-24,CET,Central Securities Corporation,Equity-U.S. Equity,36.93,44.64,-0.1723
133,2023-07-24,CLM,Cornerstone Strategic Value,Equity-U.S. Equity,8.51,7.05,0.21559999999999999
134,2023-07-24,CRF,Cornerstone Total Return Fund,Equity-U.S. Equity,8.19,6.78,0.2094
135,2023-07-24,GRF,Eagle Capital Growth,Equity-U.S. Equity,8.8001,10.91,-0.1998
136,2023-07-24,CHI,Calamos Convertible Opp Inc,Fixed Income - Taxable-Convertibles,11.03,10.37,0.0636
137,2023-07-24,CHY,Calamos Convertible &amp; High Income Fund,Fixed Income - Taxable-Convertibles,11.24,10.94,0.0274
138,2023-07-24,CCD,Calamos Dynamic Convertible and Income,Fixed Income - Taxable-Convertibles,21.28,20.33,0.0467
139,2023-07-24,AVK,Advent Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,11.68,12.74,-0.0832
140,2023-07-24,BCV,Bancroft Fund,Fixed Income - Taxable-Convertibles,17.7,20.26,-0.1264
141,2023-07-24,ECF,Ellsworth Growth and Income Fund,Fixed Income - Taxable-Convertibles,8.83,9.93,-0.1108
142,2023-07-24,PCF,High Income Securities,Fixed Income - Taxable-Convertibles,6.49,7.49,-0.1402
143,2023-07-24,NCZ,Virtus Convertible &amp; Income Fund II,Fixed Income - Taxable-Convertibles,3.06,3.49,-0.1261
144,2023-07-24,NCV,Virtus Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,3.44,3.92,-0.1173
145,2023-07-24,TEI,Templeton Emerg Mkts Income,Fixed Income - Taxable-Emerging Market Income,5.2,5.89,-0.11710000000000001
146,2023-07-24,EDD,Morgan Stanley Emrgng Mkts Domestic Debt,Fixed Income - Taxable-Emerging Market Income,4.9,5.64,-0.13119999999999998
147,2023-07-24,MSD,Morgan Stanley Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,6.5,7.61,-0.1459
148,2023-07-24,EMD,Western Asset Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,8.86,10.23,-0.1378
149,2023-07-24,EDF,Virtus Stone Harbor Emerging Markets Inc,Fixed Income - Taxable-Emerging Market Income,4.68,4.33,0.08310000000000001
150,2023-07-24,EDI,Virtus Stone Harbor Emg Mkts Total Inc,Fixed Income - Taxable-Emerging Market Income,5.47,5.13,0.058499999999999996
151,2023-07-24,PPT,Putnam Premier Income,Fixed Income - Taxable-Global Income,3.55,3.81,-0.0682
152,2023-07-24,PDO,PIMCO Dynamic Income Opportunities Fund,Fixed Income - Taxable-Global Income,13.19,12.7,0.038599999999999995
153,2023-07-24,GIM,Templeton Global Income,Fixed Income - Taxable-Global Income,4.23,4.65,-0.09029999999999999
154,2023-07-24,MMT,MFS Multimarket Income,Fixed Income - Taxable-Global Income,4.48,4.97,-0.0986
155,2023-07-24,MIN,MFSÂ® Intermediate Income,Fixed Income - Taxable-Global Income,2.72,2.92,-0.06849999999999999
156,2023-07-24,FAX,abrdn Asia-Pacific Income Fund Inc,Fixed Income - Taxable-Global Income,2.73,3.13,-0.1278
157,2023-07-24,FCO,"abrdn Global Income Fund, Inc.",Fixed Income - Taxable-Global Income,6.27,4.12,0.5218
158,2023-07-24,ASGI,abrdn Global Infrastructure Income Fund,Fixed Income - Taxable-Global Income,18.285,21.46,-0.1479
159,2023-07-24,DSL,DoubleLine Income Solutions Fund,Fixed Income - Taxable-Global Income,11.76,11.9,-0.0118
160,2023-07-24,BWG,BrandywineGLOBAL â Global Inc Opp Fund,Fixed Income - Taxable-Global Income,8.18,9.57,-0.1369
161,2023-07-24,FAM,First Trust/abrdn Global Opp Inc,Fixed Income - Taxable-Global Income,6.16,6.87,-0.1063
162,2023-07-24,GDO,Western Asset Global Corp Defined Opp,Fixed Income - Taxable-Global Income,12.54,13.07,-0.052000000000000005
163,2023-07-24,JGH,Nuveen Global High Income Fund,Fixed Income - Taxable-Global Income,11.49,12.86,-0.1151
164,2023-07-24,HNW,Pioneer Diversified High Income,Fixed Income - Taxable-High Yield,10.2,11.88,-0.1414
165,2023-07-24,PHT,Pioneer High Income,Fixed Income - Taxable-High Yield,6.77,7.73,-0.1242
166,2023-07-24,IHIT,Invesco High Income 2023 Target Term,Fixed Income - Taxable-High Yield,7.48,7.9,-0.053200000000000004
167,2023-07-24,IHTA,Invesco High Income 2024 Target Term,Fixed Income - Taxable-High Yield,7.01,7.86,-0.1081
168,2023-07-24,VLT,Invesco High Income II,Fixed Income - Taxable-High Yield,10.45,11.52,-0.0929
169,2023-07-24,MCR,MFSÂ® Charter Income,Fixed Income - Taxable-High Yield,6.27,6.81,-0.0793
170,2023-07-24,CIF,MFSÂ® Intermediate High Income,Fixed Income - Taxable-High Yield,1.6600000000000001,1.83,-0.0929
171,2023-07-24,JLS,Nuveen Mortgage and Income Fund,Fixed Income - Taxable-High Yield,16.1799,18.93,-0.14529999999999998
172,2023-07-24,RA,Brookfield Real Assets Income Fund Inc.,Fixed Income - Taxable-High Yield,16.78,14.83,0.1315
173,2023-07-24,DHF,BNY Mellon High Yield Strategies Fund,Fixed Income - Taxable-High Yield,2.23,2.57,-0.1323
174,2023-07-24,CIK,Credit Suisse Asset Mgmt Income,Fixed Income - Taxable-High Yield,3.01,2.87,0.048799999999999996
175,2023-07-24,DHY,Credit Suisse High Yield Bond Fund,Fixed Income - Taxable-High Yield,1.8900000000000001,2.11,-0.1043
176,2023-07-24,AWF,AllianceBernstein Global High Income,Fixed Income - Taxable-High Yield,9.91,10.7,-0.0738
177,2023-07-24,BGH,Barings Global Short Duration High Yield,Fixed Income - Taxable-High Yield,13.35,14.85,-0.10099999999999999
178,2023-07-24,HYT,BlackRock Corporate High Yield Fund,Fixed Income - Taxable-High Yield,8.8,9.44,-0.0678
179,2023-07-24,AIF,Apollo Tactical Income Fund Inc.,Fixed Income - Taxable-High Yield,12.78,14.57,-0.1318
180,2023-07-24,HYB,New America High-Income,Fixed Income - Taxable-High Yield,6.72,7.9399999999999995,-0.15869999999999998
181,2023-07-24,NHS,Neuberger Berman High Yield Strategies,Fixed Income - Taxable-High Yield,7.69,8.09,-0.056900000000000006
182,2023-07-24,KIO,KKR Income Opportunities Fund,Fixed Income - Taxable-High Yield,11.76,13.06,-0.1003
183,2023-07-24,FSD,First Trust High Inc Long/Short,Fixed Income - Taxable-High Yield,11.55,12.59,-0.08259999999999999
184,2023-07-24,FTHY,FIRST TRUST HY OPPORTUNITIES 2027 Term,Fixed Income - Taxable-High Yield,13.73,15.57,-0.1265
185,2023-07-24,RSF,RiverNorth Capital and Inc Fund,Fixed Income - Taxable-High Yield,15.6,16.64,-0.0655
186,2023-07-24,OPP,RiverNorth/DoubleLine Strategic Opp Fund,Fixed Income - Taxable-High Yield,8.505,9.62,-0.1195
187,2023-07-24,JHAA,Nuveen Corporate Income 2023 Target Term,Fixed Income - Taxable-High Yield,9.39,9.59,-0.0229
188,2023-07-24,ISD,"PGIM High Yield Bond Fund, Inc.",Fixed Income - Taxable-High Yield,12.38,13.73,-0.1005
189,2023-07-24,GHY,"PGIM Global High Yield Fund, Inc.",Fixed Income - Taxable-High Yield,11.31,12.58,-0.1041
190,2023-07-24,SDHY,PGIM Short Duration High Yield Opps,Fixed Income - Taxable-High Yield,15.11,17.2,-0.12210000000000001
191,2023-07-24,DMO,Western Asset Mortgage Opp Fund Inc.,Fixed Income - Taxable-High Yield,10.99,12.1,-0.0983
192,2023-07-24,EHI,Western Asset Global High Income,Fixed Income - Taxable-High Yield,7.32,7.43,-0.0256
193,2023-07-24,HIX,Western Asset High Income II,Fixed Income - Taxable-High Yield,4.83,4.74,0.025300000000000003
194,2023-07-24,HIO,Western Asset High Income Opportunity,Fixed Income - Taxable-High Yield,3.81,4.26,-0.1103
195,2023-07-24,HYI,Western Asset High Yield Defined Opps,Fixed Income - Taxable-High Yield,11.72,12.45,-0.0562
196,2023-07-24,EAD,Allspring Inc Opp,Fixed Income - Taxable-High Yield,6.4,7.18,-0.1128
197,2023-07-24,EIC,Eagle Point Income Co Inc,Fixed Income - Taxable-High Yield,13.54,13.0,0.06
198,2023-07-24,MPV,Barings Participation Invs,Fixed Income - Taxable-High Yield,13.23,15.45,-0.1332
199,2023-07-24,MCI,Barings Corporate Investors,Fixed Income - Taxable-High Yield,15.57,16.85,-0.0668
200,2023-07-24,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.1,12.72,-0.0487
201,2023-07-24,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.9,10.34,-0.0426
202,2023-07-24,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.14,11.22,-0.09630000000000001
203,2023-07-24,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.74,10.91,-0.015600000000000001
204,2023-07-24,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,15.1,16.05,-0.0592
205,2023-07-24,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.66,14.11,-0.10279999999999999
206,2023-07-24,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.83,11.81,-0.083
207,2023-07-24,MGF,MFSÂ® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.24,3.41,-0.0499
208,2023-07-24,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.58,11.07,0.2267
209,2023-07-24,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.5,4.29,0.2821
210,2023-07-24,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,14.3,10.83,0.3204
211,2023-07-24,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.14,3.43,-0.08449999999999999
212,2023-07-24,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,10.03,11.78,-0.1477
213,2023-07-24,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.82,6.38,-0.0909
214,2023-07-24,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.5,17.24,-0.04
215,2023-07-24,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.38,9.74,-0.1355
216,2023-07-24,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,8.93,10.44,-0.136
217,2023-07-24,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.72,12.68,-0.07730000000000001
218,2023-07-24,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.97,11.24,-0.0311
219,2023-07-24,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.55,17.22,-0.09699999999999999
220,2023-07-24,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.11,12.36,-0.0955
221,2023-07-24,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,12.94,13.74,-0.0582
222,2023-07-24,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.45,10.44,-0.09480000000000001
223,2023-07-24,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,9.99,10.75,-0.0707
224,2023-07-24,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.31,6.7,0.3896
225,2023-07-24,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.25,7.1,-0.1282
226,2023-07-24,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.54,10.01,-0.0499
227,2023-07-24,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,4.99,4.5,0.10890000000000001
228,2023-07-24,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.19,7.73,0.059500000000000004
229,2023-07-24,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.11,6.81,0.0441
230,2023-07-24,PAXS,PIMCO Access Income,Fixed Income - Taxable-Multi-Sector,14.82,14.73,0.0060999999999999995
231,2023-07-24,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,4.96,6.71,-0.2608
232,2023-07-24,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,15.91,12.4,0.28309999999999996
233,2023-07-24,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.31,14.44,-0.009000000000000001
234,2023-07-24,DLY,DoubleLine Yield Opportunities Fund,Fixed Income - Taxable-Multi-Sector,14.25,15.27,-0.0668
235,2023-07-24,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.62,14.49,0.009000000000000001
236,2023-07-24,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.64,8.07,-0.0533
