,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
31,2023-06-30,MCN,Madison Covered Call &amp; Eq Strat,Equity-Covered-Call Funds,7.4,7.19,0.0292
32,2023-06-30,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite,Equity-Covered-Call Funds,24.93,24.27,0.0272
33,2023-06-30,BXMX,Nuveen S&amp;P 500 Buy-Write Income,Equity-Covered-Call Funds,13.37,13.76,-0.028300000000000002
34,2023-06-30,SPXX,Nuveen S&amp;P 500 Dynamic Overwrite,Equity-Covered-Call Funds,15.68,16.24,-0.0345
35,2023-06-30,FFA,First Trust Enhanced Equity Income,Equity-Covered-Call Funds,17.53,18.18,-0.0358
36,2023-06-30,GNT,"GAMCO Natural Resources, Gold &amp; Inc Tr",Equity-Covered-Call Funds,5.02,6.04,-0.1689
37,2023-06-30,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.0414,14.11,-0.2883
38,2023-06-30,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.19,6.0,-0.135
39,2023-06-30,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,9.06,8.4,0.0786
40,2023-06-30,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.22,6.1,-0.14429999999999998
41,2023-06-30,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,11.84,13.71,-0.1364
42,2023-06-30,MXF,Mexico Fund,Equity-Emerging Market Equity,16.78,21.73,-0.2257
43,2023-06-30,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.78,11.46,-0.0593
44,2023-06-30,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.61,17.57,-0.1116
45,2023-06-30,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,11.9836,14.11,-0.1507
46,2023-06-30,EEA,European Equity Fund,Equity-Global Equity,8.61,10.05,-0.1433
47,2023-06-30,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,13.105,13.73,-0.0455
48,2023-06-30,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.69,5.38,-0.1283
49,2023-06-30,GLQ,Clough Global Equity,Equity-Global Equity,6.24,7.43,-0.1602
50,2023-06-30,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.47,18.17,-0.14859999999999998
51,2023-06-30,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,16.7,18.44,-0.0944
52,2023-06-30,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.26,9.52,-0.1324
53,2023-06-30,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.54,10.97,-0.1304
54,2023-06-30,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.870000000000001,11.72,-0.1578
55,2023-06-30,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.35,4.87,-0.10679999999999999
56,2023-06-30,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.24,10.93,-0.15460000000000002
57,2023-06-30,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,29.05,35.78,-0.1881
58,2023-06-30,NTG,Tortoise Midstream Energy Fund,Equity-MLP,34.61,40.78,-0.15130000000000002
59,2023-06-30,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,27.39,32.87,-0.16670000000000001
60,2023-06-30,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,37.41,37.28,0.0035000000000000005
61,2023-06-30,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,19.46,20.67,-0.058499999999999996
62,2023-06-30,CEM,ClearBridge MLP and Midstream,Equity-MLP,34.67,40.63,-0.1467
63,2023-06-30,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,29.86,34.59,-0.1367
64,2023-06-30,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,31.73,36.93,-0.1408
65,2023-06-30,GER,Goldman Sachs MLP and Energy Rena. Fund,Equity-MLP,15.69,15.85,-0.0101
66,2023-06-30,FIF,First Trust Energy Infrastructure,Equity-MLP,14.7,17.03,-0.1368
67,2023-06-30,FEN,First Trust Energy Income And Growth,Equity-MLP,13.93,15.32,-0.0907
68,2023-06-30,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,7.71,9.14,-0.1565
69,2023-06-30,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.02,7.12,-0.1545
70,2023-06-30,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.14,9.79,-0.1685
71,2023-06-30,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.1,8.55,-0.1696
72,2023-06-30,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.88,7.79,-0.1168
73,2023-06-30,NRO,Neuberger Real Estate Securities Income,Equity-Real Estate,3.04,3.4699999999999998,-0.12390000000000001
74,2023-06-30,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.43,8.46,-0.1217
75,2023-06-30,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.23,5.9,-0.11359999999999999
76,2023-06-30,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,11.6,12.62,-0.0808
77,2023-06-30,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.42,11.72,-0.0256
78,2023-06-30,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,18.99,19.98,-0.0495
79,2023-06-30,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,13.78,15.99,-0.1382
80,2023-06-30,AWP,abrdn Global Premier Properties,Equity-Real Estate,3.92,4.18,-0.0622
81,2023-06-30,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.46,11.01,-0.1408
82,2023-06-30,UTG,Reaves Utility Income,Equity-Sector Equity,27.42,27.38,0.0015
83,2023-06-30,NDP,"Tortoise Energy Independence Fund, Inc",Equity-Sector Equity,28.75,33.82,-0.1499
84,2023-06-30,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Equity-Sector Equity,19.07,21.38,-0.10800000000000001
85,2023-06-30,HQH,Tekla Healthcare Investors,Equity-Sector Equity,17.05,19.95,-0.1454
86,2023-06-30,HQL,Tekla Life Sciences Investors,Equity-Sector Equity,13.54,15.78,-0.142
87,2023-06-30,THW,Tekla World Healthcare Fund,Equity-Sector Equity,14.02,12.67,0.1066
88,2023-06-30,AIO,Virtus AI &amp; Tech Opp Fund,Equity-Sector Equity,18.4,19.91,-0.0758
89,2023-06-30,PEO,Adams Natural Resources Fund,Equity-Sector Equity,20.82,24.81,-0.16079999999999997
90,2023-06-30,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,22.04,22.97,-0.0405
91,2023-06-30,BCX,BlackRock Resources&amp;Commodities Strategy,Equity-Sector Equity,9.07,10.5,-0.1451
92,2023-06-30,BST,BlackRock Science and Technology Trust,Equity-Sector Equity,34.44,34.14,0.0088
93,2023-06-30,BMEZ,BlackRock Health Sciences Term Trust,Equity-Sector Equity,16.42,18.91,-0.1381
94,2023-06-30,BSTZ,BlackRock Science and Technology Term,Equity-Sector Equity,18.11,21.5,-0.1577
95,2023-06-30,BGR,BlackRock Energy and Resources,Equity-Sector Equity,12.04,13.66,-0.1186
96,2023-06-30,BME,BlackRock Health Sciences,Equity-Sector Equity,40.64,42.47,-0.051100000000000007
97,2023-06-30,UTF,Cohen &amp; Steers Infrastructure,Equity-Sector Equity,23.62,23.34,0.012
98,2023-06-30,NXG,NXG NextGen Infrastructure Inc,Equity-Sector Equity,38.45,49.03,-0.2158
99,2023-06-30,DNP,DNP Select Income,Equity-Sector Equity,10.48,8.3738,0.2515
100,2023-06-30,DPG,Duff &amp; Phelps Utility and Infra Fund Inc,Equity-Sector Equity,9.73,11.08,-0.12179999999999999
101,2023-06-30,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,7.8,9.12,-0.1447
102,2023-06-30,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,13.7,16.37,-0.1631
103,2023-06-30,GGT,Gabelli Multimedia,Equity-Sector Equity,6.575,4.05,0.6235
104,2023-06-30,GUT,Gabelli Utility Trust,Equity-Sector Equity,6.78,3.26,1.0798
105,2023-06-30,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.74,3.89,-0.038599999999999995
106,2023-06-30,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.2213,15.61,-0.08900000000000001
107,2023-06-30,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,9.96,12.03,-0.1721
108,2023-06-30,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.48,15.6,-0.2
109,2023-06-30,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.26,3.74,-0.1283
110,2023-06-30,BTO,JHancock Financial Opportunities,Equity-Sector Equity,26.82,24.4,0.0992
111,2023-06-30,ASA,ASA Gold and Precious Metals Limited,Equity-Sector Equity,14.870000000000001,17.19,-0.1508
112,2023-06-30,BANX,ArrowMark Financial Corp,Equity-Sector Equity,16.665,21.42,-0.2076
113,2023-06-30,SWZ,Swiss Helvetia,Equity-Single-Country Equity,8.22,9.71,-0.1535
114,2023-06-30,GF,New Germany,Equity-Single-Country Equity,8.98,10.57,-0.15039999999999998
115,2023-06-30,IAF,abrdn Australia Equity Fund Inc,Equity-Single-Country Equity,4.31,4.79,-0.1002
116,2023-06-30,ADX,Adams Diversified Equity Fund,Equity-U.S. Equity,16.81,19.99,-0.1591
117,2023-06-30,BIGZ,BlackRock Innovat and Growth Term Trust,Equity-U.S. Equity,7.85,9.38,-0.1631
118,2023-06-30,CET,Central Securities Corporation,Equity-U.S. Equity,36.51,44.18,-0.1736
119,2023-06-30,CLM,Cornerstone Strategic Value,Equity-U.S. Equity,8.38,7.05,0.1887
120,2023-06-30,CRF,Cornerstone Total Return Fund,Equity-U.S. Equity,8.0,6.77,0.18170000000000003
121,2023-06-30,STEW,SRH Total Return Fund,Equity-U.S. Equity,13.28,16.39,-0.18969999999999998
122,2023-06-30,NBXG,Neuberger Brmn Nxt Gnrtn Cnnctvty,Equity-U.S. Equity,10.91,13.24,-0.17600000000000002
123,2023-06-30,HIE,Miller/Howard High Income Equity Fund,Equity-U.S. Equity,10.13,10.8,-0.062
124,2023-06-30,ASG,Liberty All-Star Growth,Equity-U.S. Equity,5.41,5.68,-0.0475
125,2023-06-30,USA,Liberty All-Star Equity,Equity-U.S. Equity,6.47,6.42,0.0078000000000000005
126,2023-06-30,GAB,Gabelli Equity,Equity-U.S. Equity,5.8,5.3,0.0943
127,2023-06-30,GDV,Gabelli Dividend &amp; Income,Equity-U.S. Equity,21.13,25.08,-0.1575
128,2023-06-30,GAM,General American Investors,Equity-U.S. Equity,41.72,50.48,-0.17350000000000002
129,2023-06-30,FXBY,FOXBY CORP,Equity-U.S. Equity,13.0,20.9,-0.37799999999999995
130,2023-06-30,RVT,Royce Value Trust,Equity-U.S. Equity,13.8,15.7,-0.121
131,2023-06-30,RMT,Royce Micro-Cap Trust,Equity-U.S. Equity,8.75,9.99,-0.1241
132,2023-06-30,FUND,Sprott Focus Trust,Equity-U.S. Equity,7.95,8.5,-0.0647
133,2023-06-30,JCE,Nuveen Core Equity Alpha,Equity-U.S. Equity,12.76,13.22,-0.0348
134,2023-06-30,CUBA,Herzfeld Caribbean Basin,Equity-U.S. Equity,3.95,4.97,-0.2052
135,2023-06-30,GRF,Eagle Capital Growth,Equity-U.S. Equity,8.75,10.33,-0.153
136,2023-06-30,SPE,Special Opportunities,Equity-U.S. Equity,11.22,13.19,-0.16949999999999998
137,2023-06-30,NCZ,Virtus Convertible &amp; Income Fund II,Fixed Income - Taxable-Convertibles,3.11,3.4699999999999998,-0.10369999999999999
138,2023-06-30,NCV,Virtus Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,3.48,3.9,-0.10769999999999999
139,2023-06-30,CHI,Calamos Convertible Opp Inc,Fixed Income - Taxable-Convertibles,11.2,10.27,0.0906
140,2023-06-30,CHY,Calamos Convertible &amp; High Income Fund,Fixed Income - Taxable-Convertibles,11.23,10.84,0.036000000000000004
141,2023-06-30,CCD,Calamos Dynamic Convertible and Income,Fixed Income - Taxable-Convertibles,21.74,20.13,0.08
142,2023-06-30,AVK,Advent Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,11.72,12.6,-0.0698
143,2023-06-30,BCV,Bancroft Fund,Fixed Income - Taxable-Convertibles,17.09,19.94,-0.1429
144,2023-06-30,PCF,High Income Securities,Fixed Income - Taxable-Convertibles,6.48,7.45,-0.13019999999999998
145,2023-06-30,ECF,Ellsworth Growth and Income Fund,Fixed Income - Taxable-Convertibles,8.6,9.77,-0.1198
146,2023-06-30,MSD,Morgan Stanley Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,6.44,7.54,-0.1459
147,2023-06-30,EDD,Morgan Stanley Emrgng Mkts Domestic Debt,Fixed Income - Taxable-Emerging Market Income,4.69,5.52,-0.1519
148,2023-06-30,TEI,Templeton Emerg Mkts Income,Fixed Income - Taxable-Emerging Market Income,5.15,5.73,-0.1012
149,2023-06-30,EMD,Western Asset Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,8.62,10.11,-0.1474
150,2023-06-30,EDF,Virtus Stone Harbor Emerging Markets Inc,Fixed Income - Taxable-Emerging Market Income,4.51,4.3,0.048799999999999996
151,2023-06-30,EDI,Virtus Stone Harbor Emg Mkts Total Inc,Fixed Income - Taxable-Emerging Market Income,5.17,5.1,0.0137
152,2023-06-30,PPT,Putnam Premier Income,Fixed Income - Taxable-Global Income,3.52,3.82,-0.0785
153,2023-06-30,JGH,Nuveen Global High Income Fund,Fixed Income - Taxable-Global Income,11.17,12.7,-0.12050000000000001
154,2023-06-30,PDO,PIMCO Dynamic Income Opportunities Fund,Fixed Income - Taxable-Global Income,13.06,12.71,0.0275
155,2023-06-30,GDO,Western Asset Global Corp Defined Opp,Fixed Income - Taxable-Global Income,12.36,12.93,-0.0441
156,2023-06-30,GIM,Templeton Global Income,Fixed Income - Taxable-Global Income,4.14,4.55,-0.0901
157,2023-06-30,MIN,MFS® Intermediate Income,Fixed Income - Taxable-Global Income,2.74,2.9299999999999997,-0.06480000000000001
158,2023-06-30,MMT,MFS Multimarket Income,Fixed Income - Taxable-Global Income,4.51,4.95,-0.0889
159,2023-06-30,FAM,First Trust/abrdn Global Opp Inc,Fixed Income - Taxable-Global Income,6.2203,6.83,-0.08929999999999999
160,2023-06-30,FAX,abrdn Asia-Pacific Income Fund Inc,Fixed Income - Taxable-Global Income,2.7,3.12,-0.1346
161,2023-06-30,FCO,"abrdn Global Income Fund, Inc.",Fixed Income - Taxable-Global Income,5.96,4.11,0.4501
162,2023-06-30,ASGI,abrdn Global Infrastructure Income Fund,Fixed Income - Taxable-Global Income,17.79,21.0,-0.15289999999999998
163,2023-06-30,BWG,BrandywineGLOBAL  Global Inc Opp Fund,Fixed Income - Taxable-Global Income,8.04,9.47,-0.151
164,2023-06-30,DSL,DoubleLine Income Solutions Fund,Fixed Income - Taxable-Global Income,11.91,11.79,0.0102
165,2023-06-30,RA,Brookfield Real Assets Income Fund Inc.,Fixed Income - Taxable-High Yield,16.76,14.83,0.1294
166,2023-06-30,DHF,BNY Mellon High Yield Strategies Fund,Fixed Income - Taxable-High Yield,2.22,2.55,-0.1294
167,2023-06-30,CIK,Credit Suisse Asset Mgmt Income,Fixed Income - Taxable-High Yield,2.94,2.84,0.0352
168,2023-06-30,DHY,Credit Suisse High Yield Bond Fund,Fixed Income - Taxable-High Yield,1.8900000000000001,2.09,-0.09570000000000001
169,2023-06-30,AWF,AllianceBernstein Global High Income,Fixed Income - Taxable-High Yield,9.96,10.61,-0.0613
170,2023-06-30,AIF,Apollo Tactical Income Fund Inc.,Fixed Income - Taxable-High Yield,12.69,14.4161,-0.1197
171,2023-06-30,BGH,Barings Global Short Duration High Yield,Fixed Income - Taxable-High Yield,13.04,14.67,-0.11109999999999999
172,2023-06-30,HYT,BlackRock Corporate High Yield Fund,Fixed Income - Taxable-High Yield,8.92,9.35,-0.0501
173,2023-06-30,FSD,First Trust High Inc Long/Short,Fixed Income - Taxable-High Yield,11.44,12.55,-0.08839999999999999
174,2023-06-30,FTHY,FIRST TRUST HY OPPORTUNITIES 2027 Term,Fixed Income - Taxable-High Yield,13.72,15.51,-0.11539999999999999
175,2023-06-30,IHIT,Invesco High Income 2023 Target Term,Fixed Income - Taxable-High Yield,7.42,7.9399999999999995,-0.0655
176,2023-06-30,IHTA,Invesco High Income 2024 Target Term,Fixed Income - Taxable-High Yield,7.08,7.77,-0.0888
177,2023-06-30,VLT,Invesco High Income II,Fixed Income - Taxable-High Yield,10.5,11.41,-0.07980000000000001
178,2023-06-30,MCR,MFS® Charter Income,Fixed Income - Taxable-High Yield,6.31,6.8,-0.0721
179,2023-06-30,KIO,KKR Income Opportunities Fund,Fixed Income - Taxable-High Yield,11.61,12.91,-0.1007
180,2023-06-30,NHS,Neuberger Berman High Yield Strategies,Fixed Income - Taxable-High Yield,7.49,8.07,-0.0719
181,2023-06-30,CIF,MFS® Intermediate High Income,Fixed Income - Taxable-High Yield,1.63,1.8199999999999998,-0.10439999999999999
182,2023-06-30,EAD,Allspring Inc Opp,Fixed Income - Taxable-High Yield,6.45,7.11,-0.0928
183,2023-06-30,HYI,Western Asset High Yield Defined Opps,Fixed Income - Taxable-High Yield,11.75,12.42,-0.053899999999999997
184,2023-06-30,DMO,Western Asset Mortgage Opp Fund Inc.,Fixed Income - Taxable-High Yield,10.58,12.02,-0.1198
185,2023-06-30,EHI,Western Asset Global High Income,Fixed Income - Taxable-High Yield,7.29,7.34,-0.0068000000000000005
186,2023-06-30,HIX,Western Asset High Income II,Fixed Income - Taxable-High Yield,4.88,4.72,0.0339
187,2023-06-30,HIO,Western Asset High Income Opportunity,Fixed Income - Taxable-High Yield,3.7800000000000002,4.25,-0.1106
188,2023-06-30,ISD,"PGIM High Yield Bond Fund, Inc.",Fixed Income - Taxable-High Yield,12.42,13.62,-0.08810000000000001
189,2023-06-30,GHY,"PGIM Global High Yield Fund, Inc.",Fixed Income - Taxable-High Yield,10.97,12.48,-0.121
190,2023-06-30,JLS,Nuveen Mortgage and Income Fund,Fixed Income - Taxable-High Yield,16.12,18.95,-0.1493
191,2023-06-30,JHAA,Nuveen Corporate Income 2023 Target Term,Fixed Income - Taxable-High Yield,9.35,9.58,-0.024
192,2023-06-30,HNW,Pioneer Diversified High Income,Fixed Income - Taxable-High Yield,10.1,11.79,-0.1433
193,2023-06-30,PHT,Pioneer High Income,Fixed Income - Taxable-High Yield,6.72,7.64,-0.1204
194,2023-06-30,SDHY,PGIM Short Duration High Yield Opps,Fixed Income - Taxable-High Yield,14.89,17.07,-0.1277
195,2023-06-30,RSF,RiverNorth Capital and Inc Fund,Fixed Income - Taxable-High Yield,15.42,16.67,-0.075
196,2023-06-30,OPP,RiverNorth/DoubleLine Strategic Opp Fund,Fixed Income - Taxable-High Yield,8.54,9.61,-0.11130000000000001
197,2023-06-30,HYB,New America High-Income,Fixed Income - Taxable-High Yield,6.65,7.76,-0.15289999999999998
198,2023-06-30,EIC,Eagle Point Income Co Inc,Fixed Income - Taxable-High Yield,13.19,12.72,0.050199999999999995
199,2023-06-30,MPV,Barings Participation Invs,Fixed Income - Taxable-High Yield,12.91,15.45,-0.149
200,2023-06-30,MCI,Barings Corporate Investors,Fixed Income - Taxable-High Yield,14.9,16.85,-0.0986
201,2023-06-30,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.17,12.72,-0.0455
202,2023-06-30,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.55,10.34,-0.0764
203,2023-06-30,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.15,11.22,-0.09539999999999998
204,2023-06-30,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.64,10.93,-0.0265
205,2023-06-30,MGF,MFS® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.21,3.43,-0.0641
206,2023-06-30,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.6388,17.32,-0.0971
207,2023-06-30,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,14.88,16.02,-0.0712
208,2023-06-30,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.64,13.93,-0.0926
209,2023-06-30,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.77,11.76,-0.0842
210,2023-06-30,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.15,12.31,-0.0942
211,2023-06-30,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.16,3.43,-0.0787
212,2023-06-30,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,14.0,10.85,0.2903
213,2023-06-30,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,9.97,11.85,-0.1586
214,2023-06-30,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.8,6.38,-0.0909
215,2023-06-30,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.11,11.17,0.17370000000000002
216,2023-06-30,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.2,4.32,0.20370000000000002
217,2023-06-30,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.26,9.69,-0.1476
218,2023-06-30,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,8.86,10.39,-0.14730000000000001
219,2023-06-30,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.63,12.65,-0.0806
220,2023-06-30,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.19,11.19,-0.0894
221,2023-06-30,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.32,17.22,-0.052300000000000006
222,2023-06-30,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.26,9.9,-0.0646
223,2023-06-30,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.63,6.76,0.42460000000000003
224,2023-06-30,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.18,7.09,-0.1283
225,2023-06-30,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,12.88,13.61,-0.0557
226,2023-06-30,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.36,10.4,-0.1
227,2023-06-30,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,9.81,10.73,-0.0857
228,2023-06-30,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.51,14.34,0.011899999999999999
229,2023-06-30,DLY,DoubleLine Yield Opportunities Fund,Fixed Income - Taxable-Multi-Sector,14.53,15.13,-0.0397
230,2023-06-30,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.37,14.41,-0.0048
231,2023-06-30,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.55,8.0,-0.056299999999999996
232,2023-06-30,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,4.75,6.54,-0.2737
233,2023-06-30,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,15.9,12.38,0.2843
234,2023-06-30,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,5.0,4.53,0.1038
235,2023-06-30,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.19,7.79,0.0513
236,2023-06-30,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.21,6.87,0.0495
