,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
45,2023-07-12,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,13.22,13.85,-0.0455
46,2023-07-12,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,12.3308,14.38,-0.1425
47,2023-07-12,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.5,11.53,-0.08929999999999999
48,2023-07-12,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.732,5.4,-0.12369999999999999
49,2023-07-12,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.27,9.56,-0.1349
50,2023-07-12,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.63,11.02,-0.1261
51,2023-07-12,GLQ,Clough Global Equity,Equity-Global Equity,6.305,7.42,-0.1503
52,2023-07-12,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.38,4.85,-0.0969
53,2023-07-12,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.76,11.64,-0.16149999999999998
54,2023-07-12,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.41,11.14,-0.1553
55,2023-07-12,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.72,18.18,-0.1408
56,2023-07-12,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,16.96,18.34,-0.0892
57,2023-07-12,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,39.87,38.24,0.0426
58,2023-07-12,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,19.99,20.97,-0.0467
59,2023-07-12,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.56,10.03,-0.1466
60,2023-07-12,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.36,8.75,-0.1589
61,2023-07-12,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.87,8.03,-0.1445
62,2023-07-12,FEN,First Trust Energy Income And Growth,Equity-MLP,13.72,15.5,-0.1148
63,2023-07-12,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,7.88,9.18,-0.1503
64,2023-07-12,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.16,7.18,-0.15039999999999998
65,2023-07-12,FIF,First Trust Energy Infrastructure,Equity-MLP,14.91,17.16,-0.14980000000000002
66,2023-07-12,CEM,ClearBridge MLP and Midstream,Equity-MLP,35.68,41.43,-0.1501
67,2023-07-12,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,30.77,35.23,-0.138
68,2023-07-12,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,32.17,37.47,-0.1495
69,2023-07-12,NTG,Tortoise Midstream Energy Fund,Equity-MLP,35.53,41.53,-0.1539
70,2023-07-12,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,28.04,33.13,-0.16219999999999998
71,2023-07-12,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,30.55,36.45,-0.17309999999999998
72,2023-07-12,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.715,11.13,-0.12710000000000002
73,2023-07-12,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.45,6.14,-0.1124
74,2023-07-12,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,11.93,12.79,-0.0672
75,2023-07-12,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.73,11.82,-0.0076
76,2023-07-12,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,19.52,20.14,-0.0308
77,2023-07-12,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,14.55,16.2,-0.10189999999999999
78,2023-07-12,AWP,abrdn Global Premier Properties,Equity-Real Estate,4.08,4.3,-0.0512
79,2023-07-12,NRO,Neuberger Real Estate Securities Income,Equity-Real Estate,3.16,3.52,-0.1023
80,2023-07-12,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.63,8.61,-0.11380000000000001
81,2023-07-12,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,13.9,16.53,-0.1591
82,2023-07-12,GGT,Gabelli Multimedia,Equity-Sector Equity,6.65,4.15,0.6024
83,2023-07-12,GUT,Gabelli Utility Trust,Equity-Sector Equity,7.0,3.32,1.1084
84,2023-07-12,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.81,4.02,-0.052199999999999996
85,2023-07-12,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.18,15.86,-0.1059
86,2023-07-12,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,9.7952,11.89,-0.17620000000000002
87,2023-07-12,BTO,JHancock Financial Opportunities,Equity-Sector Equity,27.72,25.4,0.0913
88,2023-07-12,PEO,Adams Natural Resources Fund,Equity-Sector Equity,21.4,25.48,-0.16010000000000002
89,2023-07-12,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,22.88,22.91,-0.0013
90,2023-07-12,BCX,BlackRock Resources&amp;Commodities Strategy,Equity-Sector Equity,9.15,10.73,-0.14730000000000001
91,2023-07-12,BST,BlackRock Science and Technology Trust,Equity-Sector Equity,34.25,34.44,-0.0055000000000000005
92,2023-07-12,BMEZ,BlackRock Health Sciences Term Trust,Equity-Sector Equity,16.36,19.02,-0.1399
93,2023-07-12,BSTZ,BlackRock Science and Technology Term,Equity-Sector Equity,18.55,21.71,-0.1456
94,2023-07-12,BGR,BlackRock Energy and Resources,Equity-Sector Equity,12.18,14.0,-0.13
95,2023-07-12,BME,BlackRock Health Sciences,Equity-Sector Equity,39.95,42.1,-0.051100000000000007
96,2023-07-12,UTF,Cohen &amp; Steers Infrastructure,Equity-Sector Equity,23.59,23.41,0.0077
97,2023-07-12,NXG,NXG NextGen Infrastructure Inc,Equity-Sector Equity,39.4,49.89,-0.21030000000000001
98,2023-07-12,DPG,Duff &amp; Phelps Utility and Infra Fund Inc,Equity-Sector Equity,10.0,11.36,-0.1197
99,2023-07-12,UTG,Reaves Utility Income,Equity-Sector Equity,27.83,27.97,-0.005
100,2023-07-12,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Equity-Sector Equity,18.66,20.95,-0.1093
101,2023-07-12,HQH,Tekla Healthcare Investors,Equity-Sector Equity,17.28,19.83,-0.1286
102,2023-07-12,HQL,Tekla Life Sciences Investors,Equity-Sector Equity,13.39,15.77,-0.1509
103,2023-07-12,THW,Tekla World Healthcare Fund,Equity-Sector Equity,13.71,12.36,0.1092
104,2023-07-12,AIO,Virtus AI &amp; Tech Opp Fund,Equity-Sector Equity,18.65,19.89,-0.0623
105,2023-07-12,NDP,"Tortoise Energy Independence Fund, Inc",Equity-Sector Equity,29.45,34.71,-0.1613
106,2023-07-12,ASA,ASA Gold and Precious Metals Limited,Equity-Sector Equity,15.64,17.92,-0.154
107,2023-07-12,DNP,DNP Select Income,Equity-Sector Equity,10.29,8.406,0.2289
108,2023-07-12,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.56,15.64,-0.2091
109,2023-07-12,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.29,3.81,-0.1417
110,2023-07-12,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,7.7998,8.96,-0.1306
111,2023-07-12,BANX,ArrowMark Financial Corp,Equity-Sector Equity,16.7,21.42,-0.2268
112,2023-07-12,SWZ,Swiss Helvetia,Equity-Single-Country Equity,8.27,9.85,-0.1604
113,2023-07-12,GF,New Germany,Equity-Single-Country Equity,9.17,10.9,-0.15869999999999998
114,2023-07-12,IAF,abrdn Australia Equity Fund Inc,Equity-Single-Country Equity,4.34,4.85,-0.1052
115,2023-07-12,ADX,Adams Diversified Equity Fund,Equity-U.S. Equity,16.94,20.07,-0.156
116,2023-07-12,BIGZ,BlackRock Innovat and Growth Term Trust,Equity-U.S. Equity,8.02,9.54,-0.1593
117,2023-07-12,STEW,SRH Total Return Fund,Equity-U.S. Equity,13.38,16.56,-0.192
118,2023-07-12,ASG,Liberty All-Star Growth,Equity-U.S. Equity,5.54,5.74,-0.0348
119,2023-07-12,USA,Liberty All-Star Equity,Equity-U.S. Equity,6.64,6.51,0.02
120,2023-07-12,HIE,Miller/Howard High Income Equity Fund,Equity-U.S. Equity,10.14,10.96,-0.0748
121,2023-07-12,NBXG,Neuberger Brmn Nxt Gnrtn Cnnctvty,Equity-U.S. Equity,11.13,13.39,-0.16879999999999998
122,2023-07-12,GAB,Gabelli Equity,Equity-U.S. Equity,5.8100000000000005,5.37,0.0819
123,2023-07-12,GDV,Gabelli Dividend &amp; Income,Equity-U.S. Equity,21.5,25.36,-0.1522
124,2023-07-12,GAM,General American Investors,Equity-U.S. Equity,41.84,50.65,-0.1739
125,2023-07-12,FXBY,FOXBY CORP,Equity-U.S. Equity,13.0,21.23,-0.38770000000000004
126,2023-07-12,FUND,Sprott Focus Trust,Equity-U.S. Equity,8.145,8.72,-0.0659
127,2023-07-12,RVT,Royce Value Trust,Equity-U.S. Equity,14.09,15.98,-0.1183
128,2023-07-12,RMT,Royce Micro-Cap Trust,Equity-U.S. Equity,8.94,10.12,-0.1166
129,2023-07-12,JCE,Nuveen Core Equity Alpha,Equity-U.S. Equity,13.01,13.23,-0.0196
130,2023-07-12,CUBA,Herzfeld Caribbean Basin,Equity-U.S. Equity,3.95,4.98,-0.2108
131,2023-07-12,CLM,Cornerstone Strategic Value,Equity-U.S. Equity,8.46,6.97,0.22089999999999999
132,2023-07-12,CRF,Cornerstone Total Return Fund,Equity-U.S. Equity,8.17,6.6899999999999995,0.2227
133,2023-07-12,CET,Central Securities Corporation,Equity-U.S. Equity,36.47,43.74,-0.1671
134,2023-07-12,GRF,Eagle Capital Growth,Equity-U.S. Equity,8.66,10.46,-0.1778
135,2023-07-12,SPE,Special Opportunities,Equity-U.S. Equity,11.32,13.47,-0.1678
136,2023-07-12,NCZ,Virtus Convertible &amp; Income Fund II,Fixed Income - Taxable-Convertibles,3.05,3.48,-0.12359999999999999
137,2023-07-12,NCV,Virtus Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,3.42,3.9,-0.1231
138,2023-07-12,AVK,Advent Convertible &amp; Income Fund,Fixed Income - Taxable-Convertibles,11.81,12.75,-0.0737
139,2023-07-12,BCV,Bancroft Fund,Fixed Income - Taxable-Convertibles,17.53,20.22,-0.133
140,2023-07-12,ECF,Ellsworth Growth and Income Fund,Fixed Income - Taxable-Convertibles,8.65,9.9,-0.1263
141,2023-07-12,PCF,High Income Securities,Fixed Income - Taxable-Convertibles,6.6,7.44,-0.1317
142,2023-07-12,CHI,Calamos Convertible Opp Inc,Fixed Income - Taxable-Convertibles,11.15,10.3,0.065
143,2023-07-12,CHY,Calamos Convertible &amp; High Income Fund,Fixed Income - Taxable-Convertibles,11.3,10.87,0.0304
144,2023-07-12,CCD,Calamos Dynamic Convertible and Income,Fixed Income - Taxable-Convertibles,21.34,20.23,0.0593
145,2023-07-12,EDD,Morgan Stanley Emrgng Mkts Domestic Debt,Fixed Income - Taxable-Emerging Market Income,4.83,5.57,-0.1329
146,2023-07-12,MSD,Morgan Stanley Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,6.5,7.54,-0.1379
147,2023-07-12,TEI,Templeton Emerg Mkts Income,Fixed Income - Taxable-Emerging Market Income,5.24,5.84,-0.1027
148,2023-07-12,EDF,Virtus Stone Harbor Emerging Markets Inc,Fixed Income - Taxable-Emerging Market Income,4.46,4.3,0.0372
149,2023-07-12,EDI,Virtus Stone Harbor Emg Mkts Total Inc,Fixed Income - Taxable-Emerging Market Income,5.23,5.17,0.0116
150,2023-07-12,EMD,Western Asset Emerging Markets Debt,Fixed Income - Taxable-Emerging Market Income,8.88,10.06,-0.13019999999999998
151,2023-07-12,GIM,Templeton Global Income,Fixed Income - Taxable-Global Income,4.25,4.66,-0.08800000000000001
152,2023-07-12,PPT,Putnam Premier Income,Fixed Income - Taxable-Global Income,3.59,3.84,-0.06509999999999999
153,2023-07-12,MMT,MFS Multimarket Income,Fixed Income - Taxable-Global Income,4.51,4.97,-0.0926
154,2023-07-12,MIN,MFSÂ® Intermediate Income,Fixed Income - Taxable-Global Income,2.72,2.94,-0.0748
155,2023-07-12,FAM,First Trust/abrdn Global Opp Inc,Fixed Income - Taxable-Global Income,6.14,6.82,-0.09970000000000001
156,2023-07-12,DSL,DoubleLine Income Solutions Fund,Fixed Income - Taxable-Global Income,12.04,11.71,0.028200000000000003
157,2023-07-12,FAX,abrdn Asia-Pacific Income Fund Inc,Fixed Income - Taxable-Global Income,2.75,3.13,-0.12140000000000001
158,2023-07-12,FCO,"abrdn Global Income Fund, Inc.",Fixed Income - Taxable-Global Income,5.97,4.14,0.442
159,2023-07-12,ASGI,abrdn Global Infrastructure Income Fund,Fixed Income - Taxable-Global Income,17.68,21.25,-0.168
160,2023-07-12,BWG,BrandywineGLOBAL â Global Inc Opp Fund,Fixed Income - Taxable-Global Income,8.37,9.43,-0.1283
161,2023-07-12,JGH,Nuveen Global High Income Fund,Fixed Income - Taxable-Global Income,11.46,12.69,-0.09849999999999999
162,2023-07-12,PDO,PIMCO Dynamic Income Opportunities Fund,Fixed Income - Taxable-Global Income,13.1,12.74,0.0369
163,2023-07-12,GDO,Western Asset Global Corp Defined Opp,Fixed Income - Taxable-Global Income,12.46,12.94,-0.038599999999999995
164,2023-07-12,EAD,Allspring Inc Opp,Fixed Income - Taxable-High Yield,6.53,7.1,-0.0803
165,2023-07-12,HNW,Pioneer Diversified High Income,Fixed Income - Taxable-High Yield,10.26,11.86,-0.1349
166,2023-07-12,PHT,Pioneer High Income,Fixed Income - Taxable-High Yield,6.83,7.71,-0.11410000000000001
167,2023-07-12,RA,Brookfield Real Assets Income Fund Inc.,Fixed Income - Taxable-High Yield,16.85,14.74,0.1431
168,2023-07-12,DHF,BNY Mellon High Yield Strategies Fund,Fixed Income - Taxable-High Yield,2.22,2.55,-0.1294
169,2023-07-12,AWF,AllianceBernstein Global High Income,Fixed Income - Taxable-High Yield,9.94,10.63,-0.0649
170,2023-07-12,BGH,Barings Global Short Duration High Yield,Fixed Income - Taxable-High Yield,13.47,14.79,-0.0892
171,2023-07-12,HYT,BlackRock Corporate High Yield Fund,Fixed Income - Taxable-High Yield,8.97,9.37,-0.042699999999999995
172,2023-07-12,FSD,First Trust High Inc Long/Short,Fixed Income - Taxable-High Yield,11.44,12.54,-0.0877
173,2023-07-12,FTHY,FIRST TRUST HY OPPORTUNITIES 2027 Term,Fixed Income - Taxable-High Yield,13.67,15.49,-0.1175
174,2023-07-12,IHIT,Invesco High Income 2023 Target Term,Fixed Income - Taxable-High Yield,7.57,7.97,-0.050199999999999995
175,2023-07-12,IHTA,Invesco High Income 2024 Target Term,Fixed Income - Taxable-High Yield,7.13,7.85,-0.0917
176,2023-07-12,VLT,Invesco High Income II,Fixed Income - Taxable-High Yield,10.54,11.53,-0.0859
177,2023-07-12,MCR,MFSÂ® Charter Income,Fixed Income - Taxable-High Yield,6.21,6.81,-0.08810000000000001
178,2023-07-12,CIF,MFSÂ® Intermediate High Income,Fixed Income - Taxable-High Yield,1.67,1.8399999999999999,-0.0924
179,2023-07-12,NHS,Neuberger Berman High Yield Strategies,Fixed Income - Taxable-High Yield,7.64,8.15,-0.0626
180,2023-07-12,JLS,Nuveen Mortgage and Income Fund,Fixed Income - Taxable-High Yield,16.31,19.11,-0.1465
181,2023-07-12,KIO,KKR Income Opportunities Fund,Fixed Income - Taxable-High Yield,11.870000000000001,12.98,-0.094
182,2023-07-12,AIF,Apollo Tactical Income Fund Inc.,Fixed Income - Taxable-High Yield,12.8,14.519,-0.12050000000000001
183,2023-07-12,CIK,Credit Suisse Asset Mgmt Income,Fixed Income - Taxable-High Yield,2.96,2.84,0.042300000000000004
184,2023-07-12,DHY,Credit Suisse High Yield Bond Fund,Fixed Income - Taxable-High Yield,1.92,2.09,-0.0909
185,2023-07-12,RSF,RiverNorth Capital and Inc Fund,Fixed Income - Taxable-High Yield,15.51,16.72,-0.0754
186,2023-07-12,OPP,RiverNorth/DoubleLine Strategic Opp Fund,Fixed Income - Taxable-High Yield,8.54,9.57,-0.12119999999999999
187,2023-07-12,ISD,"PGIM High Yield Bond Fund, Inc.",Fixed Income - Taxable-High Yield,12.55,13.6,-0.0868
188,2023-07-12,GHY,"PGIM Global High Yield Fund, Inc.",Fixed Income - Taxable-High Yield,11.4,12.45,-0.094
189,2023-07-12,SDHY,PGIM Short Duration High Yield Opps,Fixed Income - Taxable-High Yield,15.15,17.09,-0.1229
190,2023-07-12,JHAA,Nuveen Corporate Income 2023 Target Term,Fixed Income - Taxable-High Yield,9.37,9.59,-0.0229
191,2023-07-12,HYI,Western Asset High Yield Defined Opps,Fixed Income - Taxable-High Yield,11.81,12.42,-0.051500000000000004
192,2023-07-12,DMO,Western Asset Mortgage Opp Fund Inc.,Fixed Income - Taxable-High Yield,10.74,11.99,-0.1134
193,2023-07-12,EHI,Western Asset Global High Income,Fixed Income - Taxable-High Yield,7.72,7.36,0.0326
194,2023-07-12,HIX,Western Asset High Income II,Fixed Income - Taxable-High Yield,4.92,4.71,0.0446
195,2023-07-12,HIO,Western Asset High Income Opportunity,Fixed Income - Taxable-High Yield,3.88,4.25,-0.0965
196,2023-07-12,HYB,New America High-Income,Fixed Income - Taxable-High Yield,6.64,7.79,-0.154
197,2023-07-12,EIC,Eagle Point Income Co Inc,Fixed Income - Taxable-High Yield,13.28,12.72,0.0726
198,2023-07-12,MPV,Barings Participation Invs,Fixed Income - Taxable-High Yield,13.09,15.45,-0.1404
199,2023-07-12,MCI,Barings Corporate Investors,Fixed Income - Taxable-High Yield,15.37,16.85,-0.0768
200,2023-07-12,BKT,BlackRock Income,Fixed Income - Taxable-Investment Grade,12.2,12.62,-0.0333
201,2023-07-12,EGF,BlackRock Enhanced Government,Fixed Income - Taxable-Investment Grade,9.61,10.35,-0.07150000000000001
202,2023-07-12,BTZ,BlackRock Credit Allocation Income Trust,Fixed Income - Taxable-Investment Grade,10.22,11.15,-0.0834
203,2023-07-12,BHK,BlackRock Core Bond,Fixed Income - Taxable-Investment Grade,10.77,10.91,-0.0128
204,2023-07-12,MGF,MFSÂ® Government Markets Inc,Fixed Income - Taxable-Investment Grade,3.2316000000000003,3.43,-0.057800000000000004
205,2023-07-12,VBF,Invesco Bond,Fixed Income - Taxable-Investment Grade,15.18,16.04,-0.0536
206,2023-07-12,JHI,JHancock Investors,Fixed Income - Taxable-Investment Grade,12.68,14.03,-0.0962
207,2023-07-12,JHS,JHancock Income Secs,Fixed Income - Taxable-Investment Grade,10.79,11.79,-0.0848
208,2023-07-12,FMY,First Trust Mortgage Income,Fixed Income - Taxable-Investment Grade,11.23,12.29,-0.0862
209,2023-07-12,PCN,PIMCO Corporate &amp; Income Strgy,Fixed Income - Taxable-Investment Grade,13.7,11.05,0.2398
210,2023-07-12,PTY,PIMCO Corporate &amp; Income Opportunity Fd,Fixed Income - Taxable-Investment Grade,14.56,10.8,0.3481
211,2023-07-12,PIM,Putnam Master Interm Income,Fixed Income - Taxable-Investment Grade,3.15,3.44,-0.0843
212,2023-07-12,RCS,PIMCO Strategic Income Fund,Fixed Income - Taxable-Investment Grade,5.68,4.29,0.32170000000000004
213,2023-07-12,NPCT,Nuveen Core Plus Impact Fund,Fixed Income - Taxable-Investment Grade,10.17,11.7,-0.147
214,2023-07-12,JMM,Nuveen Multi-Market Income Fund,Fixed Income - Taxable-Investment Grade,5.890000000000001,6.34,-0.0852
215,2023-07-12,WEA,Western Asset Premier Bond,Fixed Income - Taxable-Investment Grade,10.73,11.15,-0.0233
216,2023-07-12,WIA,Western Asset Inflation-Linked Income Fd,Fixed Income - Taxable-Investment Grade,8.4,9.6,-0.1354
217,2023-07-12,WIW,Western Asset Infl-Linked Opps &amp; Inc Fd,Fixed Income - Taxable-Investment Grade,8.92,10.29,-0.1458
218,2023-07-12,PAI,Western Asset Income,Fixed Income - Taxable-Investment Grade,11.7636,12.56,-0.0718
219,2023-07-12,IGI,Western Asset Invstm Grd Dfnd Opp Tr Inc,Fixed Income - Taxable-Investment Grade,16.47,17.07,-0.042800000000000005
220,2023-07-12,INSI,Insight Select Income Fund,Fixed Income - Taxable-Investment Grade,15.61,17.2,-0.0866
221,2023-07-12,BLW,BlackRock Limited Duration Income,Fixed Income - Taxable-Limited Duration,13.0,13.66,-0.0483
222,2023-07-12,ERC,Allspring Multi-Sec Inc,Fixed Income - Taxable-Limited Duration,9.44,9.89,-0.0455
223,2023-07-12,PCM,PCM Fund,Fixed Income - Taxable-Limited Duration,9.89,6.67,0.4828
224,2023-07-12,EVV,Eaton Vance Limited Duration Income,Fixed Income - Taxable-Limited Duration,9.34,10.38,-0.1011
225,2023-07-12,EVG,Eaton Vance Short Duration Divers Inc,Fixed Income - Taxable-Limited Duration,9.97,10.7,-0.0726
226,2023-07-12,FTF,Franklin Limited Duration Income Trust,Fixed Income - Taxable-Limited Duration,6.26,7.09,-0.122
227,2023-07-12,FSCO,FS Credit Opportunities Corp.,Fixed Income - Taxable-Multi-Sector,5.0,6.6899999999999995,-0.2526
228,2023-07-12,GOF,Guggenheim Strategic Opp Fund,Fixed Income - Taxable-Multi-Sector,16.28,12.48,0.3045
229,2023-07-12,DBL,Doubleline Opportunistic Cred,Fixed Income - Taxable-Multi-Sector,14.8,14.32,0.0335
230,2023-07-12,DLY,DoubleLine Yield Opportunities Fund,Fixed Income - Taxable-Multi-Sector,14.58,15.1,-0.0344
231,2023-07-12,BIT,BlackRock Multi-Sector Income Trust,Fixed Income - Taxable-Multi-Sector,14.47,14.41,0.0042
232,2023-07-12,DCF,BNY Mellon Alcentra Gl Crd Inc 2024 Tgt,Fixed Income - Taxable-Multi-Sector,7.67,8.0,-0.041299999999999996
233,2023-07-12,PHK,PIMCO High Income,Fixed Income - Taxable-Multi-Sector,5.0,4.47,0.1186
234,2023-07-12,PFL,PIMCO Income Strategy,Fixed Income - Taxable-Multi-Sector,8.22,7.72,0.06480000000000001
235,2023-07-12,PFN,PIMCO Income Strategy II,Fixed Income - Taxable-Multi-Sector,7.18,6.8,0.0559
236,2023-07-12,CBH,Virtus Convertible &amp; Income 2024 Tgt,Fixed Income - Taxable-Multi-Sector,8.64,9.15,-0.0557
